"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"WT1"	"correlated"	"GO"	"0062023"	"collagen-containing extracellular matrix "	"322/17829"	8.33333333333333	1.80604632901453	0.00180462582232654	1	4.61413043478261	"ENPL_HUMAN;DAG1_HUMAN;HTRA1_HUMAN;NPNT_HUMAN;BMP7_HUMAN;ANXA2_HUMAN;BCAM_HUMAN"	"7/72"
"WT1"	"correlated"	"GO"	"0007568"	"aging "	"129/17829"	5.55555555555556	0.723540299512031	0.00185131186099985	1	7.67829457364341	"NEP_HUMAN;CDN1C_HUMAN;DAG1_HUMAN;TGFR2_HUMAN;IBP5_HUMAN"	"5/72"
"WT1"	"correlated"	"GO"	"0031527"	"filopodium membrane "	"15/17829"	2.77777777777778	0.0841325929665152	0.00198608910204274	1	33.0166666666667	"ITA3_HUMAN;ITAV_HUMAN;ARF6_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0015629"	"actin cytoskeleton "	"223/17829"	6.94444444444444	1.25077121543553	0.00201374694744786	1	5.55213004484305	"IQGA2_HUMAN;SYNPO_HUMAN;MYO1C_HUMAN;CLIC5_HUMAN;BORG2_HUMAN;AIF1L_HUMAN"	"6/72"
"WT1"	"correlated"	"GO"	"0005509"	"calcium ion binding "	"614/17829"	11.1111111111111	3.44382747209602	0.00295035892742865	1	3.22638436482085	"TICN2_HUMAN;ENPL_HUMAN;CALB1_HUMAN;DAG1_HUMAN;NPNT_HUMAN;ACTN4_HUMAN;ANXA2_HUMAN;AIF1L_HUMAN;CAN2_HUMAN"	"9/72"
"WT1"	"correlated"	"GO"	"0001666"	"response to hypoxia "	"149/17829"	5.55555555555556	0.835717090134051	0.00307585291998431	1	6.64765100671141	"ENPL_HUMAN;VEGFA_HUMAN;TGFR2_HUMAN;ACTN4_HUMAN;CAN2_HUMAN"	"5/72"
"WT1"	"correlated"	"GO"	"0003779"	"actin binding "	"261/17829"	6.94444444444444	1.46390711761737	0.00390670462243569	1	4.74377394636015	"PDLI2_HUMAN;TNNT2_HUMAN;IQGA2_HUMAN;DAG1_HUMAN;SYNPO_HUMAN;ACTN4_HUMAN"	"6/72"
"WT1"	"correlated"	"GO"	"0043236"	"laminin binding "	"23/17829"	2.77777777777778	0.129003309215323	0.0042932115154021	1	21.5326086956522	"ITA3_HUMAN;DAG1_HUMAN;BCAM_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0005539"	"glycosaminoglycan binding "	"26/17829"	2.77777777777778	0.145829827808626	0.0053685677790175	1	19.0480769230769	"TICN2_HUMAN;TGFR2_HUMAN;NDNF_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0007160"	"cell-matrix adhesion "	"93/17829"	4.16666666666667	0.521622076392394	0.00636900975863354	1	7.98790322580645	"ITA3_HUMAN;NPNT_HUMAN;ITAV_HUMAN;BCAM_HUMAN"	"4/72"
"WT1"	"correlated"	"GO"	"0050840"	"extracellular matrix binding "	"29/17829"	2.77777777777778	0.162656346401929	0.00655432580678728	1	17.0775862068966	"TICN2_HUMAN;VEGFA_HUMAN;ITAV_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0009986"	"cell surface "	"565/17829"	9.72222222222222	3.16899433507207	0.00704608536282107	1	3.0679203539823	"NEP_HUMAN;IQGA2_HUMAN;ITA3_HUMAN;BST2_HUMAN;PLA2R_HUMAN;VEGFA_HUMAN;ANXA2_HUMAN;ITAV_HUMAN"	"8/72"
"WT1"	"correlated"	"GO"	"0009897"	"external side of plasma membrane "	"304/17829"	6.94444444444444	1.70508721745471	0.00730147877785977	1	4.07277960526316	"ITA3_HUMAN;DAG1_HUMAN;TGFR2_HUMAN;ITAV_HUMAN;BCAM_HUMAN;CAN2_HUMAN"	"6/72"
"WT1"	"correlated"	"GO"	"0001657"	"ureteric bud development "	"35/17829"	2.77777777777778	0.196309383588536	0.0092464422095414	1	14.15	"NPNT_HUMAN;WT1_HUMAN;BMP7_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0001822"	"kidney development "	"111/17829"	4.16666666666667	0.622581187952213	0.0101957953765029	1	6.69256756756757	"NEP_HUMAN;CDN1C_HUMAN;WT1_HUMAN;VEGFA_HUMAN"	"4/72"
"WT1"	"correlated"	"GO"	"0030336"	"negative regulation of cell migration "	"111/17829"	4.16666666666667	0.622581187952213	0.0101957953765029	1	6.69256756756757	"DACH1_HUMAN;DAG1_HUMAN;BST2_HUMAN;IBP5_HUMAN"	"4/72"
"WT1"	"correlated"	"GO"	"0001525"	"angiogenesis "	"218/17829"	5.55555555555556	1.22272701778002	0.0112839426943535	1	4.54357798165138	"VEGFA_HUMAN;THS7A_HUMAN;ANXA2_HUMAN;NDNF_HUMAN;ITAV_HUMAN"	"5/72"
"WT1"	"correlated"	"GO"	"0005615"	"extracellular space "	"1409/17829"	16.6666666666667	7.90285489932133	0.0118336429087229	1	2.10894251242016	"IGJ_HUMAN;KLK7_HUMAN;DAG1_HUMAN;KLK6_HUMAN;HTRA1_HUMAN;PODXL_HUMAN;VEGFA_HUMAN;BMP7_HUMAN;ACTN4_HUMAN;ANXA2_HUMAN;HSP7C_HUMAN;IBP5_HUMAN;NDNF_HUMAN"	"13/72"
"WT1"	"correlated"	"GO"	"1990428"	"miRNA transport "	"3/17829"	1.38888888888889	0.016826518593303	0.015598043909265	1	82.5416666666667	"ROA2_HUMAN;TGFR2_HUMAN"	"2/72"
"WT1"	"correlated"	"GO"	"0006612"	"protein targeting to membrane "	"49/17829"	2.77777777777778	0.27483313702395	0.0170888988551921	1	10.1071428571429	"KPCI_HUMAN;ZDHC6_HUMAN;MYO1C_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"1903078"	"positive regulation of protein localization to plasma membrane "	"52/17829"	2.77777777777778	0.291659655617253	0.0190359175102722	1	9.52403846153846	"KPCI_HUMAN;ITA3_HUMAN;ARF6_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0005178"	"integrin binding "	"142/17829"	4.16666666666667	0.796455213416344	0.0193649098680691	1	5.23151408450704	"ITA3_HUMAN;NPNT_HUMAN;ACTN4_HUMAN;ITAV_HUMAN"	"4/72"
"WT1"	"correlated"	"GO"	"0038089"	"positive regulation of cell migration by vascular endothelial growth factor signaling pathway "	"4/17829"	1.38888888888889	0.0224353581244041	0.0194599161284407	1	61.90625	"VEGFA_HUMAN;MYO1C_HUMAN"	"2/72"
"WT1"	"correlated"	"GO"	"0001786"	"phosphatidylserine binding "	"57/17829"	2.77777777777778	0.319703853272758	0.0224771407980387	1	8.68859649122807	"NEP_HUMAN;ANXA2_HUMAN;HSP7C_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0005912"	"adherens junction "	"154/17829"	4.16666666666667	0.863761287789556	0.023819364140644	1	4.82386363636364	"PDLI2_HUMAN;DAG1_HUMAN;VEGFA_HUMAN;ANXA2_HUMAN"	"4/72"
"WT1"	"correlated"	"GO"	"0001725"	"stress fiber "	"59/17829"	2.77777777777778	0.33092153233496	0.0239203286374829	1	8.39406779661017	"PDLI2_HUMAN;SYNPO_HUMAN;ACTN4_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0005737"	"cytoplasm "	"4424/17829"	36.1111111111111	24.8135060855909	0.0263969852885713	1	1.45530063291139	"NEP_HUMAN;SRSF7_HUMAN;DACH1_HUMAN;IQGA2_HUMAN;DYLT2_HUMAN;CC14A_HUMAN;CDN1C_HUMAN;DAG1_HUMAN;OAZ1_HUMAN;LBH_HUMAN;KLK6_HUMAN;NEST_HUMAN;RIPR1_HUMAN;PODXL_HUMAN;ROA2_HUMAN;EIF1_HUMAN;WT1_HUMAN;VEGFA_HUMAN;TBB2A_HUMAN;DEND_HUMAN;ACTN4_HUMAN;ANXA2_HUMAN;HSP7C_HUMAN;MYO1C_HUMAN;BORG2_HUMAN;AIF1L_HUMAN;CAN2_HUMAN"	"27/72"
"WT1"	"correlated"	"GO"	"0006397"	"mRNA processing "	"161/17829"	4.16666666666667	0.903023164507263	0.0266531916087177	1	4.61413043478261	"SRSF5_HUMAN;SRSF7_HUMAN;ROA2_HUMAN;HSP7C_HUMAN"	"4/72"
"WT1"	"correlated"	"GO"	"0019800"	"peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan "	"6/17829"	1.38888888888889	0.0336530371866061	0.0271388952620783	1	41.2708333333333	"TICN2_HUMAN;NDNF_HUMAN"	"2/72"
"WT1"	"correlated"	"GO"	"0030855"	"epithelial cell differentiation "	"67/17829"	2.77777777777778	0.375792248583768	0.0300577813969487	1	7.39179104477612	"WT1_HUMAN;VEGFA_HUMAN;BMP7_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0007565"	"female pregnancy "	"67/17829"	2.77777777777778	0.375792248583768	0.0300577813969487	1	7.39179104477612	"IBP5_HUMAN;CLIC5_HUMAN;CAN2_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0007411"	"axon guidance "	"169/17829"	4.16666666666667	0.947893880756072	0.0301038061503475	1	4.3957100591716	"KLF7_HUMAN;DAG1_HUMAN;SEM5A_HUMAN;BMP7_HUMAN"	"4/72"
"WT1"	"correlated"	"GO"	"0098978"	"glutamatergic synapse "	"297/17829"	5.55555555555556	1.665825340737	0.0305495073811714	1	3.33501683501684	"KPCI_HUMAN;CALB1_HUMAN;DAG1_HUMAN;HSP7C_HUMAN;ARF6_HUMAN"	"5/72"
"WT1"	"correlated"	"GO"	"0030175"	"filopodium "	"68/17829"	2.77777777777778	0.381401088114869	0.0308646679647534	1	7.28308823529412	"IQGA2_HUMAN;DAG1_HUMAN;PODXL_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0048842"	"positive regulation of axon extension involved in axon guidance "	"7/17829"	1.38888888888889	0.0392618767177071	0.0309561159455187	1	35.375	"SEM5A_HUMAN;VEGFA_HUMAN"	"2/72"
"WT1"	"correlated"	"GO"	"0036057"	"slit diaphragm "	"8/17829"	1.38888888888889	0.0448707162488081	0.0347585661963183	1	30.953125	"PODXL_HUMAN;PODO_HUMAN"	"2/72"
"WT1"	"correlated"	"GO"	"0061042"	"vascular wound healing "	"8/17829"	1.38888888888889	0.0448707162488081	0.0347585661963183	1	30.953125	"VEGFA_HUMAN;NDNF_HUMAN"	"2/72"
"WT1"	"correlated"	"GO"	"0030324"	"lung development "	"76/17829"	2.77777777777778	0.426271804363677	0.0376214871382651	1	6.51644736842105	"NEP_HUMAN;ITA3_HUMAN;VEGFA_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0007507"	"heart development "	"185/17829"	4.16666666666667	1.03763531325369	0.0376782969321445	1	4.01554054054054	"PDLI2_HUMAN;ITA3_HUMAN;WT1_HUMAN;TGFR2_HUMAN"	"4/72"
"WT1"	"correlated"	"GO"	"0099523"	"presynaptic cytosol "	"9/17829"	1.38888888888889	0.0504795557799091	0.0385463023655937	1	27.5138888888889	"CALB1_HUMAN;HSP7C_HUMAN"	"2/72"
"WT1"	"correlated"	"GO"	"0051272"	"positive regulation of cellular component movement "	"9/17829"	1.38888888888889	0.0504795557799091	0.0385463023655937	1	27.5138888888889	"VEGFA_HUMAN;ACTN4_HUMAN"	"2/72"
"WT1"	"correlated"	"GO"	"0005604"	"basement membrane "	"80/17829"	2.77777777777778	0.448707162488081	0.0411931859477278	1	6.190625	"DAG1_HUMAN;NPNT_HUMAN;ANXA2_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0051015"	"actin filament binding "	"192/17829"	4.16666666666667	1.0768971899714	0.0412711888429895	1	3.869140625	"IQGA2_HUMAN;ACTN4_HUMAN;MYO1C_HUMAN;AIF1L_HUMAN"	"4/72"
"WT1"	"correlated"	"GO"	"0060445"	"branching involved in salivary gland morphogenesis "	"10/17829"	1.38888888888889	0.0560883953110102	0.0423193805925342	1	24.7625	"DAG1_HUMAN;BMP7_HUMAN"	"2/72"
"WT1"	"correlated"	"GO"	"0045892"	"negative regulation of transcription, DNA-templated "	"484/17829"	6.94444444444444	2.71467833305289	0.0428986128138351	1	2.55810950413223	"DACH1_HUMAN;CDN1C_HUMAN;LBH_HUMAN;WT1_HUMAN;BMP7_HUMAN;HSP7C_HUMAN"	"6/72"
"WT1"	"correlated"	"GO"	"0030141"	"secretory granule "	"83/17829"	2.77777777777778	0.465533681081384	0.0439526494573796	1	5.96686746987952	"KLK7_HUMAN;KLK6_HUMAN;VEGFA_HUMAN"	"3/72"
"WT1"	"correlated"	"GO"	"0016324"	"apical plasma membrane "	"335/17829"	5.55555555555556	1.87896124291884	0.0441579560573604	1	2.95671641791045	"KPCI_HUMAN;BST2_HUMAN;PODXL_HUMAN;S4A11_HUMAN;CLIC5_HUMAN"	"5/72"
"WT1"	"correlated"	"GO"	"0071679"	"commissural neuron axon guidance "	"11/17829"	1.38888888888889	0.0616972348421112	0.0460778568051875	1	22.5113636363636	"DAG1_HUMAN;VEGFA_HUMAN"	"2/72"
"WT1"	"correlated"	"GO"	"0097178"	"ruffle assembly "	"11/17829"	1.38888888888889	0.0616972348421112	0.0460778568051875	1	22.5113636363636	"AIF1L_HUMAN;ARF6_HUMAN"	"2/72"
"WT1"	"anticorrelated"	"GO"	"0005576"	"extracellular region "	"1702/17829"	16.1616161616162	9.54624488193393	0.00205764023987449	1	1.69298151906848	"PEDF_HUMAN;PCOC1_HUMAN;SFTA2_HUMAN;RSPO1_HUMAN;PADC1_HUMAN;HPLN2_HUMAN;KLK14_HUMAN;LCN1_HUMAN;HSPB6_HUMAN;HTRA4_HUMAN;ITIH2_HUMAN;COQA1_HUMAN;MK_HUMAN;KLK13_HUMAN;DB136_HUMAN;LY6K_HUMAN;LYG2_HUMAN;PGCB_HUMAN;PRS6A_HUMAN;PAFA_HUMAN;PA21B_HUMAN;PROK2_HUMAN;TGFB2_HUMAN;TENX_HUMAN;PRG3_HUMAN;TARSH_HUMAN;CAMP_HUMAN;NNRE_HUMAN;HMN5_HUMAN;CTRB1_HUMAN;DOPO_HUMAN;ACRBP_HUMAN;ARTN_HUMAN"	"33/198"
"WT1"	"anticorrelated"	"GO"	"0030553"	"cGMP binding "	"15/17829"	1.01010101010101	0.0841325929665152	0.0139702483529608	1	12.0060606060606	"PDE5A_HUMAN;KGP1_HUMAN;KGP2_HUMAN"	"3/198"
"WT1"	"anticorrelated"	"GO"	"0042554"	"superoxide anion generation "	"21/17829"	1.01010101010101	0.117785630153121	0.0249216256816207	1	8.57575757575758	"PRG3_HUMAN;DUOX1_HUMAN;CY24B_HUMAN"	"3/198"
"WT1"	"anticorrelated"	"GO"	"0005540"	"hyaluronic acid binding "	"23/17829"	1.01010101010101	0.129003309215323	0.0291426455718123	1	7.8300395256917	"HPLN2_HUMAN;ITIH2_HUMAN;PGCB_HUMAN"	"3/198"
"WT1"	"anticorrelated"	"GO"	"0032757"	"positive regulation of interleukin-8 production "	"60/17829"	1.51515151515152	0.336530371866061	0.0300699579139148	1	4.50227272727273	"PA21B_HUMAN;TLR1_HUMAN;PRG3_HUMAN;CAMP_HUMAN"	"4/198"
"WT1"	"anticorrelated"	"GO"	"0004651"	"polynucleotide 5'-phosphatase activity "	"2/17829"	0.505050505050505	0.011217679062202	0.0317962952494449	1	45.0227272727273	"MCE1_HUMAN;DUS11_HUMAN"	"2/198"
"WT1"	"anticorrelated"	"GO"	"0004692"	"cGMP-dependent protein kinase activity "	"2/17829"	0.505050505050505	0.011217679062202	0.0317962952494449	1	45.0227272727273	"KGP1_HUMAN;KGP2_HUMAN"	"2/198"
"WT1"	"correlated"	"KEGG"	"path:hsa04512"	"ECM-receptor interaction - Homo sapiens (human)"	"84/17829"	4.16666666666667	0.471142520612485	0.00484478411761037	0.508702332349088	8.84375	"DAG1_HUMAN;NPNT_HUMAN;ITA3_HUMAN;ITAV_HUMAN"	"3/72"
"WT1"	"correlated"	"KEGG"	"path:hsa05410"	"Hypertrophic cardiomyopathy - Homo sapiens (human)"	"85/17829"	4.16666666666667	0.476751360143586	0.00500181420271067	0.525190491284621	8.73970588235294	"DAG1_HUMAN;ITA3_HUMAN;ITAV_HUMAN;TNNT2_HUMAN"	"3/72"
"WT1"	"correlated"	"KEGG"	"path:hsa05414"	"Dilated cardiomyopathy - Homo sapiens (human)"	"89/17829"	4.16666666666667	0.49918671826799	0.00566054659607459	0.594357392587832	8.34691011235955	"DAG1_HUMAN;ITA3_HUMAN;ITAV_HUMAN;TNNT2_HUMAN"	"3/72"
"WT1"	"correlated"	"KEGG"	"path:hsa04510"	"Focal adhesion - Homo sapiens (human)"	"190/17829"	5.55555555555556	1.06567951090919	0.00711184058625824	0.746743261557115	5.21315789473684	"ITA3_HUMAN;ITAV_HUMAN;VEGFA_HUMAN;ACTN4_HUMAN;CAN2_HUMAN"	"4/72"
"WT1"	"correlated"	"KEGG"	"path:hsa05132"	"Salmonella infection - Homo sapiens (human)"	"236/17829"	5.55555555555556	1.32368612933984	0.0146573442234767	1	4.19703389830508	"ANXA2_HUMAN;ARF6_HUMAN;PODXL_HUMAN;ENPL_HUMAN;TBB2A_HUMAN"	"4/72"
"WT1"	"correlated"	"KEGG"	"path:hsa04141"	"Protein processing in endoplasmic reticulum - Homo sapiens (human)"	"168/17829"	4.16666666666667	0.94228504122497	0.0296601459424559	1	4.421875	"HSP7C_HUMAN;UB2J1_HUMAN;ENPL_HUMAN;CAN2_HUMAN"	"3/72"
"WT1"	"correlated"	"KEGG"	"path:hsa05412"	"Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)"	"72/17829"	2.77777777777778	0.403836446239273	0.0341770472037823	1	6.87847222222222	"DAG1_HUMAN;ITA3_HUMAN;ITAV_HUMAN"	"2/72"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa04713"	"Circadian entrainment - Homo sapiens (human)"	"99/17829"	2.02020202020202	0.555275113579001	0.0248491333640766	1	3.63820018365473	"ADCY3_HUMAN;KGP1_HUMAN;KGP2_HUMAN;KCC2G_HUMAN;PER2_HUMAN"	"4/198"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa00230"	"Purine metabolism - Homo sapiens (human)"	"123/17829"	2.02020202020202	0.689887262325425	0.047813757594518	1	2.92830746489283	"ADCY3_HUMAN;PUR8_HUMAN;ENTP8_HUMAN;ANPRB_HUMAN;PDE5A_HUMAN"	"4/198"
"EHD3"	"correlated"	"GO"	"0005925"	"focal adhesion "	"392/17829"	18.2352941176471	2.1986650961916	2.46294854341249e-19	5.9357059896241e-16	8.2938025210084	"NEP_HUMAN;RHG07_HUMAN;TLN1_HUMAN;ITB1_HUMAN;ITB5_HUMAN;MPRI_HUMAN;NRP1_HUMAN;BASI_HUMAN;B2MG_HUMAN;EGLN_HUMAN;ITA3_HUMAN;DAG1_HUMAN;NPHN_HUMAN;EFNB2_HUMAN;ITB8_HUMAN;NECT2_HUMAN;SCRB2_HUMAN;TENS3_HUMAN;PDIA1_HUMAN;ANXA1_HUMAN;ACTN4_HUMAN;HSP7C_HUMAN;MCP_HUMAN;NHRF2_HUMAN;CD151_HUMAN;ITAV_HUMAN;1433E_HUMAN;AIF1L_HUMAN;ARF6_HUMAN;CD81_HUMAN;ARF1_HUMAN;CTNA1_HUMAN"	"32/170"
"EHD3"	"correlated"	"GO"	"0070062"	"extracellular exosome "	"1936/17829"	34.7058823529412	10.8587133322116	7.26899158463656e-17	1.75182697189741e-13	3.19613210986874	"LAMB2_HUMAN;NEP_HUMAN;RAB5B_HUMAN;TLN1_HUMAN;TM9S2_HUMAN;RNAS1_HUMAN;AT1A1_HUMAN;ITB1_HUMAN;ITB5_HUMAN;MPRI_HUMAN;IQGA2_HUMAN;ATPB_HUMAN;ITM2B_HUMAN;BASI_HUMAN;B2MG_HUMAN;LAMP1_HUMAN;H2A2C_HUMAN;ITA3_HUMAN;ANO6_HUMAN;DAG1_HUMAN;MGT5A_HUMAN;NPHN_HUMAN;BST2_HUMAN;PDIA6_HUMAN;ITB8_HUMAN;NECT2_HUMAN;NPNT_HUMAN;RIPR1_HUMAN;ML12A_HUMAN;RHG23_HUMAN;SPTN1_HUMAN;PODXL_HUMAN;ROA2_HUMAN;SCRB2_HUMAN;SEM5A_HUMAN;SPTB2_HUMAN;STK10_HUMAN;TBB2A_HUMAN;PODO_HUMAN;PDIA1_HUMAN;ANXA1_HUMAN;ACTN4_HUMAN;ANXA2_HUMAN;HSP7C_HUMAN;IL6RB_HUMAN;MYO1C_HUMAN;MYO1D_HUMAN;MCP_HUMAN;NHRF2_HUMAN;ITAV_HUMAN;A4_HUMAN;AMD_HUMAN;CLIC1_HUMAN;CLIC5_HUMAN;1433E_HUMAN;CAH2_HUMAN;AIF1L_HUMAN;ARF6_HUMAN;CD81_HUMAN;ARF1_HUMAN"	"60/170"
"EHD3"	"correlated"	"GO"	"0005178"	"integrin binding "	"142/17829"	8.82352941176471	0.796455213416344	1.67846836207819e-11	4.04510875260843e-08	11.0785004142502	"LAMB2_HUMAN;TLN1_HUMAN;ITB1_HUMAN;ITB5_HUMAN;ITA3_HUMAN;FGF1_HUMAN;ITB8_HUMAN;NPNT_HUMAN;PLPP3_HUMAN;VGFR2_HUMAN;PDIA1_HUMAN;ACTN4_HUMAN;CD151_HUMAN;ITAV_HUMAN;A4_HUMAN;CD81_HUMAN"	"16/170"
"EHD3"	"correlated"	"GO"	"0009986"	"cell surface "	"565/17829"	14.7058823529412	3.16899433507207	1.9124779316685e-10	4.60907181532108e-07	4.64055179593961	"NEP_HUMAN;TLN1_HUMAN;ITB1_HUMAN;ITB5_HUMAN;MPRI_HUMAN;IQGA2_HUMAN;EGFL7_HUMAN;ATPB_HUMAN;EGLN_HUMAN;ITA3_HUMAN;ANO6_HUMAN;BST2_HUMAN;ITB8_HUMAN;NECT2_HUMAN;PLA2R_HUMAN;SPRC_HUMAN;VEGFA_HUMAN;SULF1_HUMAN;ANXA1_HUMAN;BMP2_HUMAN;ANXA2_HUMAN;MCP_HUMAN;CD151_HUMAN;ITAV_HUMAN;A4_HUMAN;AMD_HUMAN"	"26/170"
