"gene","enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"WT1","correlated","GO_BP","0050714","positive regulation of protein secretion ","4","244","21","7049","1.22950819672131","0.297914597815293","0.0434790929022172","1","4.12704918032787","P15311;P62330;Q8NEV8;Q9H4A6"
"WT1","correlated","GO_BP","0098609","cell-cell adhesion ","7","244","72","7049","2.45901639344262","1.02142147822386","0.0439599065527979","1","2.40744535519126","O60500;O94856;P26006;P35221;Q07157;Q14517;Q9Y490"
"WT1","correlated","GO_BP","0006457","protein folding ","7","244","74","7049","2.45901639344262","1.04979429706341","0.0487434235491589","1","2.34237926451041","O95433;P07900;P08238;P11142;P14625;Q15185;Q9Y266"
"WT1","correlated","GO_BP","0032836","glomerular basement membrane development ","3","244","9","7049","0.819672131147541","0.127677684777983","0.04933028153821","1","6.41985428051002","O60500;P19544;Q01955"
"WT1","correlated","GO_BP","0070934","CRD-mediated mRNA stabilization ","3","244","9","7049","0.819672131147541","0.127677684777983","0.04933028153821","1","6.41985428051002","O60506;O75534;Q00839"
"WT1","correlated","GO_BP","0097178","ruffle assembly ","3","244","9","7049","0.819672131147541","0.127677684777983","0.04933028153821","1","6.41985428051002","P55008;P62330;Q9BQI0"
"WT1","correlated","GO_CC","0005615","extracellular space ","34","244","483","7049","13.5245901639344","6.85203574975174","0.000275227333958662","0.0119177467518498","1.97380612972202","O00592;O14791;P01042;P06858;P07355;P07711;P09429;P09486;P0CG47;P11142;P13987;P15311;P15529;P15692;P18075;P24593;P28300;P35625;P37173;P41222;P49862;P60022;P62979;P63104;Q01955;Q03167;Q08629;Q14118;Q5R3F8;Q8TB73;Q92743;Q99969;Q9BQB4;Q9Y287"
"WT1","correlated","GO_CC","0009986","cell surface ","22","244","246","7049","8.60655737704918","3.48985671726486","0.000297943668796244","0.0119177467518498","2.46616353458617","P06576;P06858;P07355;P07900;P08238;P08473;P09429;P09486;P13987;P15529;P15692;P19021;P26006;Q00839;Q03167;Q10589;Q13018;Q13576;Q96AC1;Q99523;Q9UII2;Q9Y490"
"WT1","correlated","GO_CC","0016020","membrane ","72","244","1449","7049","29.0983606557377","20.5561072492552","0.00161727932984257","0.0497624409182328","1.41555793141681","O00159;O00461;O14495;O14791;O60337;O60506;P00167;P04843;P05388;P06576;P07195;P07355;P07900;P07910;P08238;P08473;P09496;P0DP24;P11142;P13987;P14625;P15311;P15692;P17844;P19021;P19338;P22626;P23396;P32969;P35613;P37173;P43243;P46777;P50750;P55061;P55209;P60033;P62241;P62258;P62263;P62330;P62913;P62979;P63027;P83731;P98153;Q00839;Q02878;Q06481;Q09328;Q10589;Q13591;Q13813;Q14108;Q14118;Q15366;Q16827;Q5R3F8;Q6UXI9;Q6ZMG9;Q86VE9;Q8IWA5;Q92870;Q96MG8;Q99523;Q9NZJ7;Q9NZV1;Q9Y287;Q9Y520;Q86TY3;Q9H7X2;A6NKL6"
"WT1","correlated","GO_CC","0005604","basement membrane ","7","244","38","7049","2.45901639344262","0.539083557951483","0.00304600320710934","0.079197976675909","4.56147540983607","O00468;P07355;P09486;P35625;Q01955;Q14118;Q6UXI9"
"WT1","correlated","GO_CC","0071682","endocytic vesicle lumen ","4","244","10","7049","1.22950819672131","0.141864094197759","0.00802005413308508","0.178223425179668","8.66680327868852","P07711;P07900;P09486;P14625"
"WT1","correlated","GO_CC","0042788","polysomal ribosome ","5","244","25","7049","1.63934426229508","0.354660235494396","0.014531683845821","0.276793978015638","4.62229508196721","P62857;P62913;P63173;P83731;Q02878"
"WT1","correlated","GO_CC","0043235","receptor complex ","8","244","74","7049","2.86885245901639","1.04979429706341","0.0173983243555805","0.316333170101464","2.73277580859548","P16066;P23467;P26006;P35968;P37173;Q03167;Q03431;Q13018"
"WT1","correlated","GO_CC","0070937","CRD-mediated mRNA stability complex ","3","244","5","7049","0.819672131147541","0.0709320470988793","0.0205470609408571","0.342451015680951","11.555737704918","O60506;O75534;Q00839"
"WT1","correlated","GO_CC","0043204","perikaryon ","6","244","44","7049","2.04918032786885","0.624202014470138","0.0222719611177522","0.348819601270297","3.28288002980626","O94850;P15104;P19021;P55008;Q8N3R9;Q8N3V7"
"WT1","correlated","GO_CC","0005903","brush border ","5","244","31","7049","1.63934426229508","0.439778692013052","0.0274725747365658","0.39332793657105","3.72765732416711","O00159;P08473;P15311;P41743;Q07075"
"WT1","correlated","GO_CC","0036464","cytoplasmic ribonucleoprotein granule ","6","244","47","7049","2.04918032786885","0.666761242729465","0.0280412668810461","0.39332793657105","3.07333449598884","O15524;P05388;P19338;P50750;Q00839;Q02878"
"WT1","correlated","GO_CC","0032991","protein-containing complex ","20","244","324","7049","7.78688524590164","4.59639665200738","0.0285162754014011","0.39332793657105","1.69412821291237","P07900;P07910;P08238;P0DMV9;P0DP24;P14625;P15104;P15311;P46777;P62913;P84077;Q00839;Q07157;Q15185;Q5IJ48;Q5VTB9;Q8N3R9;Q96PV6;Q9BQB4;Q9UII2"
"WT1","correlated","GO_CC","0033268","node of Ranvier ","3","244","7","7049","0.819672131147541","0.099304865938431","0.0337201229172623","0.449601638896831","8.25409836065574","O94856;Q08629;Q14118"
"WT1","correlated","GO_CC","0022627","cytosolic small ribosomal subunit ","5","244","35","7049","1.63934426229508","0.496524329692155","0.0389793175427958","0.502958936036075","3.3016393442623","P23396;P62241;P62263;P62857;P62979"
"WT1","correlated","GO_CC","0031089","platelet dense granule lumen ","3","244","8","7049","0.819672131147541","0.113491275358207","0.041244659786695","0.515558247333688","7.22233606557377","P35625;P49908;Q99969"
"WT1","correlated","GO_CC","0043209","myelin sheath ","4","244","21","7049","1.22950819672131","0.297914597815293","0.0434790929022172","0.517139475954209","4.12704918032787","P07900;P0DP24;P15104;Q86VE9"
"WT1","correlated","GO_CC","0031012","extracellular matrix ","7","244","73","7049","2.45901639344262","1.03560788764364","0.0463131779861504","0.519266121454842","2.37446665169549","P15692;P35625;Q03167;Q5R3F8;Q8TB73;Q92563;Q99969"
"WT1","correlated","GO_CC","0030175","filopodium ","5","244","38","7049","1.63934426229508","0.539083557951483","0.049162850195429","0.519266121454842","3.04098360655738","O00592;P15311;Q13576;Q14118;Q14517"
"WT1","correlated","GO_CC","0031092","platelet alpha granule membrane ","3","244","9","7049","0.819672131147541","0.127677684777983","0.04933028153821","0.519266121454842","6.41985428051002","O75167;P09486;Q06481"
"WT1","correlated","GO_CC","0043220","Schmidt-Lanterman incisure ","3","244","9","7049","0.819672131147541","0.127677684777983","0.04933028153821","0.519266121454842","6.41985428051002","P07355;P41743;Q8N3R9"
"WT1","correlated","GO_MF","0008191","metalloendopeptidase inhibitor activity ","5","244","8","7049","1.63934426229508","0.113491275358207","0.000470903612937791","0.056272981746066","14.4446721311475","P35625;Q01955;Q08629;Q10589;Q92563"
"WT1","correlated","GO_MF","0023026","MHC class II protein complex binding ","5","244","11","7049","1.63934426229508","0.156050503617534","0.00120050150835184","0.114767944198435","10.50521609538","P07900;P08238;P11142;P60033;P62258"
"WT1","correlated","GO_MF","0001786","phosphatidylserine binding ","6","244","26","7049","2.04918032786885","0.368846644914172","0.00320833048338468","0.191697746382235","5.55564312736444","P07355;P08473;P09429;P11142;Q14108;Q9Y490"
"WT1","correlated","GO_MF","0008201","heparin binding ","9","244","70","7049","3.27868852459016","0.99304865938431","0.00408916698161239","0.217180201912303","3.3016393442623","P01042;P06858;P15692;P18075;Q03167;Q06481;Q8TB73;Q9BQB4;Q9UKZ9"
"WT1","correlated","GO_MF","0005178","integrin binding ","9","244","81","7049","3.27868852459016","1.14909916300184","0.00903243921005394","0.340092968396111","2.85326856911556","O14495;P09429;P26006;P35968;P60033;Q01955;Q6UXI9;Q96AC1;Q9Y490"
"WT1","correlated","GO_MF","0140662","ATP-dependent protein folding chaperone ","5","244","22","7049","1.63934426229508","0.312101007235069","0.0098816212154754","0.340092968396111","5.25260804769001","P07900;P08238;P0DMV9;P11142;P14625"
"WT1","correlated","GO_MF","0070182","DNA polymerase binding ","4","244","11","7049","1.22950819672131","0.156050503617534","0.00996088191955137","0.340092968396111","7.87891207153502","P07900;P08238;P09429;Q15185"
"WT1","correlated","GO_MF","0046332","SMAD binding ","6","244","36","7049","2.04918032786885","0.510710739111931","0.0108256414901762","0.34497710882028","4.01240892531876","P17844;P37173;Q03167;Q96AC1;Q96QR8;Q9H2X6"
"WT1","correlated","GO_MF","0005539","glycosaminoglycan binding ","4","244","13","7049","1.22950819672131","0.184423322457086","0.0145951844684663","0.43603113599543","6.66677175283733","P37173;Q03167;Q8TB73;Q92563"
"WT1","correlated","GO_MF","0001968","fibronectin binding ","4","244","14","7049","1.22950819672131","0.198609731876862","0.0172969968653766","0.484182034446376","6.1905737704918","P07711;P15692;P24593;P26006"
"WT1","correlated","GO_MF","0001618","virus receptor activity ","6","244","42","7049","2.04918032786885","0.595829195630586","0.0188909861726627","0.484182034446376","3.43920765027322","P0DMV9;P15529;P35613;P60033;Q14108;Q14118"
"WT1","correlated","GO_MF","0043236","laminin binding ","4","244","15","7049","1.22950819672131","0.212796141296638","0.0202586625291371","0.484182034446376","5.77786885245902","O00468;P26006;P50895;Q14118"
"WT1","correlated","GO_MF","0048027","mRNA 5'-UTR binding ","4","244","16","7049","1.22950819672131","0.226982550716414","0.0234812872031687","0.534478823005459","5.41675204918033","O60506;P19338;P46777;P62263"
"WT1","correlated","GO_MF","1990948","ubiquitin ligase inhibitor activity ","3","244","6","7049","0.819672131147541","0.0851184565186551","0.026804216799247","0.582382528638184","9.62978142076503","P46777;P61927;P62913"
"WT1","correlated","GO_MF","0005518","collagen binding ","5","244","33","7049","1.63934426229508","0.468151510852603","0.0329312013162701","0.663670542324944","3.50173869846001","P07711;P09486;P26006;P28300;Q9UKZ9"
"WT1","correlated","GO_MF","0051082","unfolded protein binding ","7","244","67","7049","2.45901639344262","0.950489431124982","0.0333300159715842","0.663670542324944","2.58710545632493","P07900;P08238;P0DMV9;P11142;P14625;Q15185;Q9Y266"
"WT1","correlated","GO_MF","0051879","Hsp90 protein binding ","4","244","19","7049","1.22950819672131","0.269541778975741","0.0347108024228527","0.663670542324944","4.56147540983607","O95433;P23396;P35968;Q15185"
"WT1","correlated","GO_MF","0003730","mRNA 3'-UTR binding ","6","244","52","7049","2.04918032786885","0.737693289828344","0.0396043418033985","0.728110591616327","2.77782156368222","P07910;P17844;P22626;P46777;Q00839;Q17RY0"
"WT1","correlated","GO_MF","0042277","peptide binding ","4","244","22","7049","1.22950819672131","0.312101007235069","0.0482380560248002","0.853992251105722","3.93945603576751","P08238;P08473;P09496;Q07075"
"WT1","correlated","KEGG_pathway","hsa04390","Hippo signaling pathway - Homo sapiens (human)","9","244","82","7049","3.27868852459016","1.16328557242162","0.00963874559541635","1","2.81847261095562","P35221;Q5IJ48;P62714;P41743;Q8N3R9;P18075;P37173;P62258;P63104"
"WT1","correlated","KEGG_pathway","hsa04612","Antigen processing and presentation - Homo sapiens (human)","5","244","29","7049","1.63934426229508","0.4114058731735","0.0225956195009658","1","3.98473713962691","P07711;P0DMV9;P11142;P07900;P08238"
"WT1","correlated","KEGG_pathway","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)","8","244","83","7049","2.86885245901639","1.1774719818414","0.0291733325973477","1","2.43645072091645","P07711;P30711;P07900;P08238;P35968;P14625;P15692;P0DP24"
"WT1","correlated","KEGG_pathway","hsa04217","Necroptosis - Homo sapiens (human)","8","244","83","7049","2.86885245901639","1.1774719818414","0.0291733325973477","1","2.43645072091645","P15104;P09429;P07900;P08238;P42229;Q6FI13;P17655;Q16777"
"WT1","correlated","KEGG_pathway","hsa04512","ECM-receptor interaction - Homo sapiens (human)","5","244","38","7049","1.63934426229508","0.539083557951483","0.049162850195429","1","3.04098360655738","Q01955;Q14118;Q6UXI9;P26006;O00468"
"WT1","correlated","REACTOME_pathway","R-HSA-9613829","Chaperone Mediated Autophagy","5","244","12","7049","2.04918032786885","0.17023691303731","0.000170637042998432","0.00780055053707118","12.0372267759563","P0CG47;P08238;P62979;P07998;P11142;P07900"
"WT1","correlated","REACTOME_pathway","R-HSA-3371568","Attenuation phase","4","244","10","7049","1.63934426229508","0.141864094197759","0.000903685582708777","0.0385572515289078","11.555737704918","P0DMV9;P08238;P07900;P11142;Q15185"
"WT1","correlated","REACTOME_pathway","R-HSA-8856828","Clathrin-mediated endocytosis","9","244","79","7049","3.68852459016393","1.12072634416229","0.00241370844999678","0.0965483379998713","3.29119111848931","P11142;P63027;Q14108;P62330;P09496;O43493;P0CG47;O00401;P62979;Q8WXE9"
"WT1","correlated","REACTOME_pathway","R-HSA-3371511","HSF1 activation","3","244","7","7049","1.22950819672131","0.099304865938431","0.0036219754395317","0.136356722429429","12.3811475409836","P07900;P62258;P08238;Q15185"
"WT1","correlated","REACTOME_pathway","R-HSA-114608","Platelet degranulation ","8","244","74","7049","3.27868852459016","1.04979429706341","0.00555196739398941","0.197403285119624","3.12317235268055","P15692;Q9Y490;P01042;O75167;Q06481;P49908;P09486;Q99969;P35625"
"WT1","correlated","REACTOME_pathway","R-HSA-9662360","Sensory processing of sound by inner hair cells of the cochlea","4","244","22","7049","1.63934426229508","0.312101007235069","0.0098816212154754","0.318748221425644","5.25260804769001","Q9NZA1;O00159;P15311;P63027;Q13813"
"WT1","correlated","REACTOME_pathway","R-HSA-3371571","HSF1-dependent transactivation","3","244","11","7049","1.22950819672131","0.156050503617534","0.00996088191955137","0.318748221425644","7.87891207153502","P08238;P0DMV9;P07900;P11142"
"WT1","correlated","REACTOME_pathway","R-HSA-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta","3","244","13","7049","1.22950819672131","0.184423322457086","0.0145951844684663","0.423113090402557","6.66677175283733","P07900;P62979;P08238;P0CG47"
"WT1","correlated","REACTOME_pathway","R-HSA-9018519","Estrogen-dependent gene expression","7","244","72","7049","2.86885245901639","1.02142147822386","0.0153284374470093","0.423113090402557","2.80868624772313","Q16777;P50750;Q6FI13;P17844;P08238;Q15185;P07900;Q99880"
"WT1","correlated","REACTOME_pathway","R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand","5","244","40","7049","2.04918032786885","0.567456376791034","0.0158667408900959","0.423113090402557","3.61116803278688","P0DMV9;P07900;P11142;P08238;Q13885;Q15185"
"WT1","correlated","REACTOME_pathway","R-HSA-977225","Amyloid fiber formation","5","244","40","7049","2.04918032786885","0.567456376791034","0.0158667408900959","0.423113090402557","3.61116803278688","P62979;Q16777;P0CG47;Q9Y287;Q99880;Q6FI13"
"WT1","correlated","REACTOME_pathway","R-HSA-5689901","Metalloprotease DUBs","3","244","14","7049","1.22950819672131","0.198609731876862","0.0172969968653766","0.442803119753641","6.1905737704918","Q16777;P0CG47;Q6FI13;P62979"
"WT1","correlated","REACTOME_pathway","R-HSA-901032","ER Quality Control Compartment (ERQC)","3","244","15","7049","1.22950819672131","0.212796141296638","0.0202586625291371","0.482880929635008","5.77786885245902","O60337;P0CG47;Q9UBV2;P62979"
"WT1","correlated","REACTOME_pathway","R-HSA-8866654","E3 ubiquitin ligases ubiquitinate target proteins","4","244","28","7049","1.63934426229508","0.397219463753724","0.0203715392189769","0.482880929635008","4.12704918032787","P62979;P0CG47;Q7L523;Q99880;Q9P0P0"
"WT1","correlated","REACTOME_pathway","R-HSA-9662361","Sensory processing of sound by outer hair cells of the cochlea","3","244","16","7049","1.22950819672131","0.226982550716414","0.0234812872031687","0.518207717587172","5.41675204918033","Q13813;P15311;Q9NZA1;O00159"
"WT1","correlated","REACTOME_pathway","R-HSA-9705462","Inactivation of CSF3 (G-CSF) signaling","3","244","16","7049","1.22950819672131","0.226982550716414","0.0234812872031687","0.518207717587172","5.41675204918033","P0CG47;P42229;O15524;P62979"
"WT1","correlated","REACTOME_pathway","R-HSA-1474228","Degradation of the extracellular matrix","4","244","30","7049","1.63934426229508","0.425592282593276","0.0249620591138878","0.532523927762939","3.85191256830601","P07711;Q92743;P17655;P35613;P49862"
"WT1","correlated","REACTOME_pathway","R-HSA-8856825","Cargo recognition for clathrin-mediated endocytosis","6","244","63","7049","2.45901639344262","0.893743793445879","0.0261481770120982","0.536084335984939","2.75136612021858","P0CG47;P62979;P63027;P09496;O43493;Q8WXE9;Q14108"
"WT1","correlated","REACTOME_pathway","R-HSA-209543","p75NTR recruits signalling complexes","2","244","6","7049","0.819672131147541","0.0851184565186551","0.026804216799247","0.536084335984939","9.62978142076503","P62979;P41743;P0CG47"
"WT1","correlated","REACTOME_pathway","R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex","5","244","47","7049","2.04918032786885","0.666761242729465","0.0280412668810461","0.543830630420289","3.07333449598884","Q99613;P23396;P62857;P62241;P62979;P62263"
"WT1","correlated","REACTOME_pathway","R-HSA-432722","Golgi Associated Vesicle Biogenesis","4","244","33","7049","1.63934426229508","0.468151510852603","0.0329312013162701","0.599922324170109","3.50173869846001","P63027;Q99523;P84077;P11142;O43493"
"WT1","correlated","REACTOME_pathway","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants","2","244","7","7049","0.819672131147541","0.099304865938431","0.0337201229172623","0.599922324170109","8.25409836065574","Q86YT6;P0CG47;P62979"
"WT1","correlated","REACTOME_pathway","R-HSA-432720","Lysosome Vesicle Biogenesis","3","244","19","7049","1.22950819672131","0.269541778975741","0.0347108024228527","0.599922324170109","4.56147540983607","P63027;P09496;P84077;P11142"
"WT1","correlated","REACTOME_pathway","R-HSA-9735869","SARS-CoV-1 modulates host translation machinery","4","244","34","7049","1.63934426229508","0.482337920272379","0.0358812635211775","0.599922324170109","3.39874638379942","P62241;P62263;P62857;P23396;P62979"
"WT1","correlated","REACTOME_pathway","R-HSA-72702","Ribosomal scanning and start codon recognition","5","244","51","7049","2.04918032786885","0.723506880408569","0.0370921797418529","0.599922324170109","2.83228865316618","P62263;Q99613;P23396;P62857;P62241;P62979"
"WT1","correlated","REACTOME_pathway","R-HSA-9615710","Late endosomal microautophagy","3","244","20","7049","1.22950819672131","0.283728188395517","0.0389686973311587","0.599922324170109","4.33340163934426","P0CG47;P11142;P07998;P62979"
"WT1","correlated","REACTOME_pathway","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses","3","244","20","7049","1.22950819672131","0.283728188395517","0.0389686973311587","0.599922324170109","4.33340163934426","Q15366;P62979;P0CG47;Q10589"
"WT1","correlated","REACTOME_pathway","R-HSA-72203","Processing of Capped Intron-Containing Pre-mRNA","5","244","52","7049","2.04918032786885","0.737693289828344","0.0396043418033985","0.599922324170109","2.77782156368222","P22626;Q16629;Q13243;P07910;Q00839;Q15366"
"WT1","correlated","REACTOME_pathway","R-HSA-72649","Translation initiation complex formation","5","244","52","7049","2.04918032786885","0.737693289828344","0.0396043418033985","0.599922324170109","2.77782156368222","Q99613;P62263;P23396;P62979;P62241;P62857"
"WT1","correlated","REACTOME_pathway","R-HSA-5578768","Physiological factors","2","244","8","7049","0.819672131147541","0.113491275358207","0.041244659786695","0.599922324170109","7.22233606557377","P16066;P08473;Q9H2X6"
"WT1","correlated","REACTOME_pathway","R-HSA-8939211","ESR-mediated signaling","2","244","8","7049","0.819672131147541","0.113491275358207","0.041244659786695","0.599922324170109","7.22233606557377","Q15185;P07900;P08238"
"WT1","correlated","REACTOME_pathway","R-HSA-2173791","TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)","2","244","9","7049","0.819672131147541","0.127677684777983","0.04933028153821","0.701586226321209","6.41985428051002","P0CG47;P37173;P62979"
