"enriched_for"	"type"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"low_in_alport_f"	"GO"	"GO"	"0000981"	"DNA-binding transcription factor activity, RNA polymerase II-specific "	"34/271"	"1179/17829"	12.5461254612546	6.6128218071681	0.000263782508182848	0.577156127904071	1.89724233120194	"PITX2_HUMAN;MAZ_HUMAN;MNX1_HUMAN;DUX1_HUMAN;FOS_HUMAN;DUX4_HUMAN;SOX10_HUMAN;SMAD4_HUMAN;SOX2_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;ZIC3_HUMAN;ZGLP1_HUMAN;ZN468_HUMAN;ZFP41_HUMAN;ZN430_HUMAN;Z587B_HUMAN;ZN708_HUMAN;ZHX1_HUMAN;ZN587_HUMAN;ZN334_HUMAN;ZN140_HUMAN;ZN253_HUMAN;ZN761_HUMAN;ZN776_HUMAN;ZN595_HUMAN;ZN223_HUMAN;ZN723_HUMAN;ZN492_HUMAN;ZN611_HUMAN;ZN37A_HUMAN;ZHX3_HUMAN;HXB8_HUMAN;NFYA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0005634"	"nucleus "	"103/271"	"5058/17829"	38.0073800738007	28.3695103483089	0.000277232876141623	0.60658553299787	1.33972633320639	"MEX3A_HUMAN;PHAX_HUMAN;PDCD4_HUMAN;PITX2_HUMAN;RPR1B_HUMAN;RL6_HUMAN;RPAB1_HUMAN;H10_HUMAN;HNRPU_HUMAN;M3KCL_HUMAN;MAZ_HUMAN;MNX1_HUMAN;H31T_HUMAN;H2B1L_HUMAN;DUX1_HUMAN;HMGB1_HUMAN;FOS_HUMAN;DPOD1_HUMAN;MOES_HUMAN;ID2_HUMAN;MED4_HUMAN;DDX3Y_HUMAN;DUX4_HUMAN;FGFR2_HUMAN;HMGN1_HUMAN;EPC1_HUMAN;ERH_HUMAN;FRIH_HUMAN;CDN1C_HUMAN;CRIS1_HUMAN;BRWD1_HUMAN;HNRDL_HUMAN;MAGA3_HUMAN;NANGN_HUMAN;PAIRB_HUMAN;RL4_HUMAN;MEPCE_HUMAN;NP1L1_HUMAN;SGK1_HUMAN;SOX10_HUMAN;RS4Y1_HUMAN;SETLP_HUMAN;RS6_HUMAN;SMAD4_HUMAN;RS2_HUMAN;S10A6_HUMAN;SOX2_HUMAN;SPB3_HUMAN;FABPL_HUMAN;RS3A_HUMAN;RS8_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;ZIC3_HUMAN;WASL_HUMAN;ZGLP1_HUMAN;ZNF43_HUMAN;UB2V1_HUMAN;TZAP_HUMAN;ZN468_HUMAN;ZFP41_HUMAN;PPIA_HUMAN;ZN430_HUMAN;Z587B_HUMAN;ZN708_HUMAN;ZHX1_HUMAN;ZN587_HUMAN;SYSC_HUMAN;ZN334_HUMAN;ZN140_HUMAN;ZN253_HUMAN;ZN761_HUMAN;ZN763_HUMAN;ZN776_HUMAN;WWP2_HUMAN;ZN595_HUMAN;UBE2N_HUMAN;TET3_HUMAN;UBB_HUMAN;ZN223_HUMAN;ZN723_HUMAN;ZN492_HUMAN;ZN346_HUMAN;ZN611_HUMAN;ZN363_HUMAN;ZN37A_HUMAN;UB2L5_HUMAN;ZHX3_HUMAN;ZN814_HUMAN;QKI_HUMAN;HSP7C_HUMAN;HXB8_HUMAN;IKBA_HUMAN;NACA_HUMAN;NFYA_HUMAN;CHD5_HUMAN;DUS1_HUMAN;AIF1_HUMAN;BI1_HUMAN;1433E_HUMAN;CSTF3_HUMAN;CALM2_HUMAN;ALDOA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0034774"	"secretory granule lumen "	"8/271"	"108/17829"	2.9520295202952	0.60575466935891	0.000304290300895217	0.665787178358734	4.87330873308733	"HMGB1_HUMAN;BIN2_HUMAN;GMFG_HUMAN;OSTF1_HUMAN;SCG3_HUMAN;PPIA_HUMAN;HSP7C_HUMAN;ALDOA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0048019"	"receptor antagonist activity "	"4/271"	"20/17829"	1.4760147601476	0.11217679062202	0.000375524313711991	0.821647198401836	13.1579335793358	"HMN7_HUMAN;HMN4_HUMAN;HMN3_HUMAN;HMN10_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1904813"	"ficolin-1-rich granule lumen "	"8/271"	"118/17829"	2.9520295202952	0.66184306466992	0.000530901897082735	1	4.46031646757146	"HMGB1_HUMAN;BIN2_HUMAN;GMFG_HUMAN;FRIH_HUMAN;OSTF1_HUMAN;PPIA_HUMAN;HSP7C_HUMAN;ALDOA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0006357"	"regulation of transcription by RNA polymerase II "	"38/271"	"1450/17829"	14.0221402214022	8.13281732009647	0.000659205352368269	1	1.72414302074055	"PEBB_HUMAN;PITX2_HUMAN;MAZ_HUMAN;DUX1_HUMAN;HMGB1_HUMAN;FOS_HUMAN;MED4_HUMAN;DUX4_HUMAN;EPC1_HUMAN;BRWD1_HUMAN;SOX10_HUMAN;ZBT12_HUMAN;ZNF28_HUMAN;ZIC3_HUMAN;ZGLP1_HUMAN;ZNF43_HUMAN;TZAP_HUMAN;ZN468_HUMAN;ZFP41_HUMAN;VEGFA_HUMAN;Z587B_HUMAN;ZHX1_HUMAN;ZN587_HUMAN;ZN334_HUMAN;ZN140_HUMAN;ZN761_HUMAN;ZN763_HUMAN;ZN776_HUMAN;ZN595_HUMAN;ZN223_HUMAN;ZN611_HUMAN;ZN37A_HUMAN;ZN383_HUMAN;ZHX3_HUMAN;ZN814_HUMAN;HXB8_HUMAN;NFYA_HUMAN;CHD5_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0017069"	"snRNA binding "	"3/271"	"11/17829"	1.1070110701107	0.0616972348421112	0.000995283820227909	1	17.9426366990943	"HNRPU_HUMAN;MEPCE_HUMAN;RMXL2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0072520"	"seminiferous tubule development "	"3/271"	"11/17829"	1.1070110701107	0.0616972348421112	0.000995283820227909	1	17.9426366990943	"SMAD4_HUMAN;UBB_HUMAN;INHBB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0002228"	"natural killer cell mediated immunity "	"2/271"	"2/17829"	0.738007380073801	0.011217679062202	0.00125056945680186	1	65.789667896679	"KLRD1_HUMAN;NKG2C_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0035370"	"UBC13-UEV1A complex "	"2/271"	"2/17829"	0.738007380073801	0.011217679062202	0.00125056945680186	1	65.789667896679	"UB2V1_HUMAN;UBE2N_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0070062"	"extracellular exosome "	"46/271"	"1936/17829"	16.9741697416974	10.8587133322116	0.00143304585220368	1	1.56318425787564	"POTEE_HUMAN;PALS1_HUMAN;GSHB_HUMAN;H31T_HUMAN;H2B1L_HUMAN;HLAE_HUMAN;NUCB1_HUMAN;MOES_HUMAN;B2MG_HUMAN;ITA3_HUMAN;FRIH_HUMAN;HTRA1_HUMAN;PAIRB_HUMAN;RL4_HUMAN;SNX3_HUMAN;PODXL_HUMAN;SPRE_HUMAN;RS2_HUMAN;S10A6_HUMAN;PLCG2_HUMAN;SPB3_HUMAN;FABPL_HUMAN;RS3A_HUMAN;RL26L_HUMAN;RS8_HUMAN;RS28_HUMAN;WASL_HUMAN;UB2V1_HUMAN;PPIA_HUMAN;SYSC_HUMAN;WWP2_HUMAN;UBE2N_HUMAN;UBB_HUMAN;RAP2B_HUMAN;DEST_HUMAN;HSP7C_HUMAN;MYO1C_HUMAN;NACA_HUMAN;BST1_HUMAN;CLIC5_HUMAN;1433E_HUMAN;CAB45_HUMAN;CLIC6_HUMAN;DPP2_HUMAN;ALDOA_HUMAN;ES8L2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0040008"	"regulation of growth "	"5/271"	"52/17829"	1.8450184501845	0.291659655617253	0.0014427051561243	1	6.3259296054499	"SOCS1_HUMAN;MO4L1_HUMAN;EPC1_HUMAN;ZMAT3_HUMAN;ARM10_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0042788"	"polysomal ribosome "	"4/271"	"31/17829"	1.4760147601476	0.173874025464131	0.00163147732488454	1	8.48898940602309	"RL6_HUMAN;RL39_HUMAN;RL19_HUMAN;RS28_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1990904"	"ribonucleoprotein complex "	"8/271"	"143/17829"	2.9520295202952	0.802064052947445	0.00171872335678635	1	3.68054086135267	"PHAX_HUMAN;HNRPU_HUMAN;RL4_HUMAN;MEPCE_HUMAN;RS6_HUMAN;RS3A_HUMAN;RS8_HUMAN;HSP7C_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0034698"	"response to gonadotropin "	"2/271"	"3/17829"	0.738007380073801	0.016826518593303	0.00206418442152473	1	43.859778597786	"ITA3_HUMAN;INHBB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0031315"	"extrinsic component of mitochondrial outer membrane "	"2/271"	"3/17829"	0.738007380073801	0.016826518593303	0.00206418442152473	1	43.859778597786	"SOX10_HUMAN;UBB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0042060"	"wound healing "	"6/271"	"85/17829"	2.2140221402214	0.476751360143586	0.0021702608356108	1	4.64397655741263	"FGFR2_HUMAN;EVPLL_HUMAN;SMAD4_HUMAN;IL24_HUMAN;NACA_HUMAN;DCBD2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0048469"	"cell maturation "	"4/271"	"36/17829"	1.4760147601476	0.201918223119637	0.00268979491338412	1	7.309963099631	"PEBB_HUMAN;SOX10_HUMAN;TUSC2_HUMAN;VEGFA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0043371"	"negative regulation of CD4-positive, alpha-beta T cell differentiation "	"2/271"	"4/17829"	0.738007380073801	0.0224353581244041	0.00306645578055279	1	32.8948339483395	"PEBB_HUMAN;HMGB1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0070987"	"error-free translesion synthesis "	"2/271"	"4/17829"	0.738007380073801	0.0224353581244041	0.00306645578055279	1	32.8948339483395	"DPOD1_HUMAN;ZN363_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0023024"	"MHC class I protein complex binding "	"2/271"	"4/17829"	0.738007380073801	0.0224353581244041	0.00306645578055279	1	32.8948339483395	"KLRD1_HUMAN;NKG2C_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0038089"	"positive regulation of cell migration by vascular endothelial growth factor signaling pathway "	"2/271"	"4/17829"	0.738007380073801	0.0224353581244041	0.00306645578055279	1	32.8948339483395	"VEGFA_HUMAN;MYO1C_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1905913"	"negative regulation of calcium ion export across plasma membrane "	"2/271"	"4/17829"	0.738007380073801	0.0224353581244041	0.00306645578055279	1	32.8948339483395	"1433E_HUMAN;CALM2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1901020"	"negative regulation of calcium ion transmembrane transporter activity "	"2/271"	"5/17829"	0.738007380073801	0.0280441976555051	0.00425174026881534	1	26.3158671586716	"1433E_HUMAN;CALM2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0006334"	"nucleosome assembly "	"5/271"	"68/17829"	1.8450184501845	0.381401088114869	0.0042859774693103	1	4.83747558063816	"H10_HUMAN;H31T_HUMAN;H2B1L_HUMAN;NP1L1_HUMAN;SETLP_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0021762"	"substantia nigra development "	"4/271"	"43/17829"	1.4760147601476	0.241180099837344	0.00484806769325432	1	6.11996910666781	"POTEE_HUMAN;ZN430_HUMAN;1433E_HUMAN;CALM2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0002223"	"stimulatory C-type lectin receptor signaling pathway "	"3/271"	"21/17829"	1.1070110701107	0.117785630153121	0.00496896473448243	1	9.39852398523985	"KLRD1_HUMAN;NKG2C_HUMAN;PLCG2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0000151"	"ubiquitin ligase complex "	"6/271"	"102/17829"	2.2140221402214	0.572101632172303	0.00507716885801841	1	3.86998046451053	"UB2V1_HUMAN;WWP2_HUMAN;UBE2N_HUMAN;ZN363_HUMAN;UB2L5_HUMAN;FBX21_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1990405"	"protein antigen binding "	"2/271"	"6/17829"	0.738007380073801	0.0336530371866061	0.00561451816446178	1	21.929889298893	"KLRD1_HUMAN;NKG2C_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0001915"	"negative regulation of T cell mediated cytotoxicity "	"2/271"	"6/17829"	0.738007380073801	0.0336530371866061	0.00561451816446178	1	21.929889298893	"KLRD1_HUMAN;PP2BB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0051224"	"negative regulation of protein transport "	"2/271"	"6/17829"	0.738007380073801	0.0336530371866061	0.00561451816446178	1	21.929889298893	"SNX3_HUMAN;WWP2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0046881"	"positive regulation of follicle-stimulating hormone secretion "	"2/271"	"6/17829"	0.738007380073801	0.0336530371866061	0.00561451816446178	1	21.929889298893	"SMAD4_HUMAN;INHBB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1901016"	"regulation of potassium ion transmembrane transporter activity "	"2/271"	"6/17829"	0.738007380073801	0.0336530371866061	0.00561451816446178	1	21.929889298893	"WWP2_HUMAN;1433E_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0019899"	"enzyme binding "	"12/271"	"340/17829"	4.4280442804428	1.90700544057435	0.00579757998624293	1	2.32198827870632	"STC2_HUMAN;DPOD1_HUMAN;ANM8_HUMAN;MOES_HUMAN;PP2BB_HUMAN;RS2_HUMAN;SYSC_HUMAN;ZN346_HUMAN;HSP7C_HUMAN;IKBA_HUMAN;BI1_HUMAN;1433E_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0031954"	"positive regulation of protein autophosphorylation "	"3/271"	"23/17829"	1.1070110701107	0.129003309215323	0.00624758033069735	1	8.5812610300016	"VEGFA_HUMAN;RAP2B_HUMAN;CALM2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0030324"	"lung development "	"5/271"	"76/17829"	1.8450184501845	0.426271804363677	0.00665598664730799	1	4.32826762478151	"ITA3_HUMAN;FGFR2_HUMAN;ZIC3_HUMAN;VEGFA_HUMAN;FGF18_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0045954"	"positive regulation of natural killer cell mediated cytotoxicity "	"3/271"	"24/17829"	1.1070110701107	0.134612148746424	0.0069536226447484	1	8.22370848708487	"HLAE_HUMAN;KLRD1_HUMAN;NKG2C_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0023026"	"MHC class II protein complex binding "	"3/271"	"24/17829"	1.1070110701107	0.134612148746424	0.0069536226447484	1	8.22370848708487	"B2MG_HUMAN;HSP7C_HUMAN;1433E_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0042612"	"MHC class I protein complex "	"2/271"	"7/17829"	0.738007380073801	0.0392618767177071	0.00714939090573671	1	18.7970479704797	"HLAE_HUMAN;B2MG_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0022612"	"gland morphogenesis "	"2/271"	"7/17829"	0.738007380073801	0.0392618767177071	0.00714939090573671	1	18.7970479704797	"MOES_HUMAN;FGFR2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0044320"	"cellular response to leptin stimulus "	"2/271"	"7/17829"	0.738007380073801	0.0392618767177071	0.00714939090573671	1	18.7970479704797	"HXK4_HUMAN;INHBB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0098684"	"photoreceptor ribbon synapse "	"2/271"	"7/17829"	0.738007380073801	0.0392618767177071	0.00714939090573671	1	18.7970479704797	"CACB2_HUMAN;HSP7C_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0032808"	"lacrimal gland development "	"2/271"	"7/17829"	0.738007380073801	0.0392618767177071	0.00714939090573671	1	18.7970479704797	"FGFR2_HUMAN;SOX10_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0001960"	"negative regulation of cytokine-mediated signaling pathway "	"2/271"	"7/17829"	0.738007380073801	0.0392618767177071	0.00714939090573671	1	18.7970479704797	"SIGIR_HUMAN;I36RA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0006729"	"tetrahydrobiopterin biosynthetic process "	"2/271"	"7/17829"	0.738007380073801	0.0392618767177071	0.00714939090573671	1	18.7970479704797	"SPRE_HUMAN;DYR_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1902523"	"positive regulation of protein K63-linked ubiquitination "	"2/271"	"7/17829"	0.738007380073801	0.0392618767177071	0.00714939090573671	1	18.7970479704797	"UB2V1_HUMAN;UBE2N_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0032421"	"stereocilium bundle "	"2/271"	"7/17829"	0.738007380073801	0.0392618767177071	0.00714939090573671	1	18.7970479704797	"CLIC5_HUMAN;ES8L2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0000122"	"negative regulation of transcription by RNA polymerase II "	"22/271"	"816/17829"	8.11808118081181	4.57681305737843	0.00741176516834978	1	1.77374104623399	"PEBB_HUMAN;PITX2_HUMAN;HNRPU_HUMAN;MAZ_HUMAN;HMGB1_HUMAN;ID2_HUMAN;FGFR2_HUMAN;EPC1_HUMAN;CDN1C_HUMAN;MAGA3_HUMAN;MEPCE_HUMAN;SOX10_HUMAN;SMAD4_HUMAN;SOX2_HUMAN;ZN431_HUMAN;ZGLP1_HUMAN;VEGFA_HUMAN;Z587B_HUMAN;ZHX1_HUMAN;SYSC_HUMAN;ZN140_HUMAN;WWP2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0017015"	"regulation of transforming growth factor beta receptor signaling pathway "	"3/271"	"25/17829"	1.1070110701107	0.140220988277525	0.00770511931443576	1	7.89476014760147	"PALS1_HUMAN;ITA3_HUMAN;SMAD4_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0000786"	"nucleosome "	"5/271"	"79/17829"	1.8450184501845	0.44309832295698	0.00774313707554195	1	4.16390303143538	"H10_HUMAN;MO4L1_HUMAN;H31T_HUMAN;H2B1L_HUMAN;EPC1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0044829"	"positive regulation by host of viral genome replication "	"2/271"	"8/17829"	0.738007380073801	0.0448707162488081	0.00885107875070631	1	16.4474169741697	"VAPA_HUMAN;HSP7C_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0034046"	"poly(G) binding "	"2/271"	"8/17829"	0.738007380073801	0.0448707162488081	0.00885107875070631	1	16.4474169741697	"HNRPU_HUMAN;HNRDL_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0019215"	"intermediate filament binding "	"2/271"	"8/17829"	0.738007380073801	0.0448707162488081	0.00885107875070631	1	16.4474169741697	"EVPLL_HUMAN;NEST_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1901798"	"positive regulation of signal transduction by p53 class mediator "	"2/271"	"8/17829"	0.738007380073801	0.0448707162488081	0.00885107875070631	1	16.4474169741697	"RL37_HUMAN;CHD5_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0042118"	"endothelial cell activation "	"2/271"	"8/17829"	0.738007380073801	0.0448707162488081	0.00885107875070631	1	16.4474169741697	"SMAD4_HUMAN;PPIA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0005925"	"focal adhesion "	"13/271"	"392/17829"	4.7970479704797	2.1986650961916	0.00922572353248761	1	2.18180021085925	"RL6_HUMAN;MOES_HUMAN;B2MG_HUMAN;ITA3_HUMAN;RL4_HUMAN;RS2_HUMAN;RL19_HUMAN;RS3A_HUMAN;TSN4_HUMAN;RS8_HUMAN;PPIA_HUMAN;HSP7C_HUMAN;1433E_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0000976"	"transcription cis-regulatory region binding "	"8/271"	"194/17829"	2.9520295202952	1.0881148690336	0.00984334053635763	1	2.71297599573934	"PITX2_HUMAN;HMGB1_HUMAN;FOS_HUMAN;DUX4_HUMAN;SOX10_HUMAN;SMAD4_HUMAN;SOX2_HUMAN;TZAP_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0045953"	"negative regulation of natural killer cell mediated cytotoxicity "	"2/271"	"9/17829"	0.738007380073801	0.0504795557799091	0.0107144184790999	1	14.619926199262	"HLAE_HUMAN;KLRD1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1902966"	"positive regulation of protein localization to early endosome "	"2/271"	"9/17829"	0.738007380073801	0.0504795557799091	0.0107144184790999	1	14.619926199262	"MOES_HUMAN;VEGFA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0006301"	"postreplication repair "	"2/271"	"9/17829"	0.738007380073801	0.0504795557799091	0.0107144184790999	1	14.619926199262	"UB2V1_HUMAN;UBE2N_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0005246"	"calcium channel regulator activity "	"3/271"	"29/17829"	1.1070110701107	0.162656346401929	0.0111777149848132	1	6.80582771344955	"CRIS1_HUMAN;SGK1_HUMAN;1433E_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0003677"	"DNA binding "	"22/271"	"836/17829"	8.11808118081181	4.68898984800045	0.011992645054061	1	1.7313070499126	"RL6_HUMAN;RPAB1_HUMAN;HNRPU_HUMAN;H31T_HUMAN;H2B1L_HUMAN;DPOD1_HUMAN;NUCB1_HUMAN;DDX3Y_HUMAN;HMGN1_HUMAN;HNRDL_HUMAN;NANGN_HUMAN;SOX10_HUMAN;SOX2_HUMAN;ZNF43_HUMAN;XRCC2_HUMAN;ZHX1_HUMAN;ZN223_HUMAN;ZHX3_HUMAN;NACA_HUMAN;NFYA_HUMAN;CHD5_HUMAN;FBX21_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0005518"	"collagen binding "	"4/271"	"57/17829"	1.4760147601476	0.319703853272758	0.0121076082151316	1	4.61681879976695	"PCOC2_HUMAN;ITA3_HUMAN;SMAD4_HUMAN;SPRC_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0001968"	"fibronectin binding "	"3/271"	"30/17829"	1.1070110701107	0.16826518593303	0.0121650381692545	1	6.5789667896679	"ITA3_HUMAN;VEGFA_HUMAN;IBP5_HUMAN"
