"component"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"PC2"	"GO_BP"	"0070374"	"positive regulation of ERK1 and ERK2 cascade "	17	633	80	6459	2.52764612954186	1.23858182381174	0.0107904816568739	1	2.04075829383886	"P04233;P04899;P05067;P05230;P09619;P12643;P15692;P35968;P36222;P46531;P49407;P61224;P62834;Q02763;Q6UXI9;Q96AC1;Q9GZP0"
"PC2"	"GO_BP"	"0043066"	"negative regulation of apoptotic process "	37	633	234	6459	5.6872037914692	3.62285183464933	0.011527581906452	1	1.56981407218374	"O14879;O15119;O43541;O76024;O95865;P01033;P04083;P04156;P04233;P05783;P06454;P08758;P09619;P14625;P15692;P19525;P20936;P30048;P35222;P35968;P40189;P61247;P61960;P63104;P63146;Q02763;Q04760;Q07157;Q07820;Q14192;Q86V86;Q86VP1;Q8NBS9;Q9BRA0;Q9H422;Q9NR00;Q9NYY3"
"PC2"	"GO_BP"	"0006909"	"phagocytosis "	9	633	28	6459	1.26382306477093	0.433503638334107	0.0116219653589245	1	2.91536899119838	"P04083;P05556;P16284;P20339;P50570;P50995;Q9BWL3;Q9NRR8;Q96LR4"
"PC2"	"GO_BP"	"0072091"	"regulation of stem cell proliferation "	5	633	7	6459	0.631911532385466	0.108375909583527	0.0120327451687548	1	5.83073798239675	"P35713;P37173;P46531;P46937;Q07352"
"PC2"	"GO_BP"	"0007155"	"cell adhesion "	28	633	160	6459	4.2654028436019	2.47716364762347	0.0122172065095149	1	1.72188981042654	"O00592;O43294;P05067;P05556;P06756;P08865;P13688;P17813;P35221;P35222;P39059;P43121;P48509;P52799;P55268;P62330;P63000;Q04900;Q08629;Q13591;Q14112;Q16270;Q96AC1;Q99674;Q9NP84;Q9P266;Q9UHF1;Q9Y4G6"
"PC2"	"GO_BP"	"0007179"	"transforming growth factor beta receptor signaling pathway "	13	633	54	6459	1.8957345971564	0.836042731072921	0.0140247120980768	1	2.26750921537651	"O43541;P01100;P12755;P17813;P18084;P33151;P37173;P40763;Q6UXI9;Q96AC1;Q9H2X6;Q9ULJ6;Q9Y4E8"
"PC2"	"GO_BP"	"0001649"	"osteoblast differentiation "	13	633	55	6459	1.8957345971564	0.851525003870568	0.0152977818380863	1	2.22628177509694	"O60506;O75643;P01344;P12643;P24593;P41252;P61604;Q00610;Q00839;Q14192;Q7KZF4;Q9GZV5;Q9UBG0"
"PC2"	"GO_BP"	"0043627"	"response to estrogen "	7	633	18	6459	0.947867298578199	0.278680910357641	0.0157120095604129	1	3.40126382306477	"O43541;P09619;P18065;P23771;P24385;P35221;P37173"
"PC2"	"GO_BP"	"0051897"	"positive regulation of protein kinase B signaling "	12	633	47	6459	1.73775671406003	0.727666821489395	0.0160650894712061	1	2.38812140768378	"P01344;P05067;P05556;P15692;P17813;P23771;P24593;P36222;Q02763;Q13591;Q96AC1;Q9NQC3"
"PC2"	"GO_BP"	"0045599"	"negative regulation of fat cell differentiation "	8	633	24	6459	1.10584518167457	0.371574547143521	0.0163644803298753	1	2.97610584518167	"O43294;P12643;P23771;P46937;Q92519;Q96AC1;Q99523;Q9GZV5"
"PC2"	"GO_BP"	"0060395"	"SMAD protein signal transduction "	8	633	24	6459	1.10584518167457	0.371574547143521	0.0163644803298753	1	2.97610584518167	"O43541;P01100;P09529;P12643;P12755;Q96SQ7;Q9H2X6;Q9ULJ6"
"PC2"	"GO_BP"	"1900152"	"negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay "	5	633	8	6459	0.631911532385466	0.123858182381174	0.0168089805951165	1	5.10189573459716	"O60506;O75534;P67809;Q00839;Q14103"
"PC2"	"GO_BP"	"2000737"	"negative regulation of stem cell differentiation "	6	633	13	6459	0.789889415481832	0.201269546369407	0.0171922990083721	1	3.92453518045935	"O15119;P40763;P46531;P46937;Q00839;Q53QV2"
"PC2"	"GO_BP"	"0048844"	"artery morphogenesis "	6	633	13	6459	0.789889415481832	0.201269546369407	0.0171922990083721	1	3.92453518045935	"P15692;P17813;P36382;P37173;Q9ULJ6;Q9UM47"
"PC3"	"GO_BP"	"0031503"	"protein-containing complex localization "	5	647	8	6459	0.618238021638331	0.123858182381174	0.0179906544356759	1	4.99149922720247	"O15105;O15392;P15311;Q02790;Q96BF6"
"PC2"	"GO_BP"	"0001934"	"positive regulation of protein phosphorylation "	19	633	97	6459	2.8436018957346	1.50178046137173	0.0184829810975871	1	1.89348707675771	"O14640;P01344;P04233;P05067;P05230;P12643;P15692;P16284;P17813;P24385;P30040;P35968;P49407;P63000;Q02763;Q6ZNE5;Q9H2X6;Q9UIG8;Q9UP38"
"PC2"	"GO_BP"	"0007411"	"axon guidance "	12	633	49	6459	1.73775671406003	0.758631367084688	0.0185273275076317	1	2.29064706451301	"O14640;O75094;O75840;P23771;P46531;P52799;P55268;Q13275;Q14118;Q8TER5;Q9H3T2;Q9UM47"
"PC1"	"GO_BP"	"0060336"	"negative regulation of type II interferon-mediated signaling pathway "	4	642	4	6459	0.467289719626168	0.0619290911905868	0.0189855344863562	1	7.54556074766355	"P55055;Q13133;Q460N5;Q7RTM1"
"PC2"	"GO_BP"	"0000086"	"G2/M transition of mitotic cell cycle "	7	633	19	6459	0.947867298578199	0.294163183155287	0.0191720473993764	1	3.22224993764031	"P05067;P0DP24;P40424;P48681;P50570;P56211;Q8ND76"
"PC2"	"GO_BP"	"0008285"	"negative regulation of cell population proliferation "	30	633	186	6459	4.58135860979463	2.87970274036229	0.0198392447527101	1	1.59091372369159	"O14879;O14907;O43294;O43541;O75094;P02545;P05067;P12643;P12755;P19525;P23771;P31949;P33151;P35222;P35318;P40763;P41217;P46531;P55290;P56545;Q00534;Q13118;Q13363;Q16270;Q96BF6;Q99627;Q99674;Q9UBX2;Q9UHI8;Q9UQQ2"
"PC2"	"GO_BP"	"0001569"	"branching involved in blood vessel morphogenesis "	6	633	14	6459	0.789889415481832	0.216751819167054	0.0216791557030448	1	3.64421123899797	"P15692;P17813;P35222;P35968;P37173;Q9Y4D7"
"PC2"	"GO_BP"	"0070934"	"CRD-mediated mRNA stabilization "	5	633	9	6459	0.631911532385466	0.13934045517882	0.0226172176730725	1	4.53501843075303	"O60506;O75534;P67809;Q00839;Q14103"
"PC2"	"GO_BP"	"0043434"	"response to peptide hormone "	8	633	26	6459	1.10584518167457	0.402539092738814	0.0228055944778505	1	2.74717462632155	"P01033;P04083;P17535;P35613;P40763;P42226;P51692;Q14118"
"PC2"	"GO_BP"	"0071526"	"semaphorin-plexin signaling pathway "	7	633	20	6459	0.947867298578199	0.309645455952934	0.0231172369230021	1	3.06113744075829	"P35968;P63000;Q13275;Q13591;Q9H3T2;Q9P283;Q9Y4D7"
"PC2"	"GO_BP"	"0007160"	"cell-matrix adhesion "	12	633	52	6459	1.73775671406003	0.805078185477628	0.0236906883508047	1	2.15849434925264	"O43556;P05556;P06756;P08962;P18084;P26006;P35222;P63000;Q14112;Q6UXI9;Q76LX8;Q96AC1"
"PC3"	"GO_BP"	"0045944"	"positive regulation of transcription by RNA polymerase II "	62	647	452	6459	9.42812982998454	6.99798730453631	0.0246735292595941	1	1.34726306574934	"O00203;O00468;O00622;O15014;O60315;O75533;O75840;O94906;P04049;P08651;P09874;P10276;P16220;P16298;P17081;P17483;P18085;P18850;P19338;P23769;P35869;P37275;P40424;P41970;P42224;P48552;P52655;P55197;P56177;P61158;P61244;P61956;P63241;P78347;P78504;P98082;Q02577;Q04206;Q13105;Q13503;Q13563;Q13765;Q14186;Q14469;Q16254;Q16666;Q8NAP3;Q92793;Q92800;Q969T9;Q96IU4;Q96JB5;Q99497;Q99612;Q9BWW4;Q9BZK7;Q9NP59;Q9NZI7;Q9P1Z2;Q9ULJ6;Q9Y6H1;Q9BWG4"
"PC3"	"GO_BP"	"0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity "	7	647	20	6459	0.927357032457496	0.309645455952934	0.0252515600104908	1	2.99489953632148	"P22674;P38936;P42771;P46527;Q16543;Q96JB5;Q9BV87"
"PC1"	"GO_BP"	"0006355"	"regulation of DNA-templated transcription "	38	642	252	6459	5.76323987538941	3.90153274500697	0.0264265899075496	1	1.47717326806112	"O43186;O43189;O95251;O95704;P19544;P23511;P29590;P35637;P37023;P48431;Q6ZRS2;Q7L2R6;Q8IYM9;Q8TAU3;Q96N58;Q96SQ5;Q96T23;Q9BPZ2;Q9H488;Q9ULM3;O75346;P17035;Q6ECI4;Q7Z340;Q9Y6Q3;O75373;Q03938;Q08AN1;Q0VGE8;Q5JVG8;Q5VIY5;Q68DI1;Q8IYB9;Q8N823;Q8TF32;Q9H8G1;Q9P255;P0DPD5"
"PC2"	"GO_BP"	"0007165"	"signal transduction "	48	633	343	6459	7.42496050552923	5.31041956959282	0.0271714782787136	1	1.3981871692482	"O00299;O14495;O60239;O75369;O95406;P04083;P04899;P05230;P08758;P09619;P11717;P13688;P16284;P18065;P20936;P22692;P23771;P24387;P24593;P28482;P31949;P35318;P39059;P40763;P42226;P49407;P49796;P50570;P61952;P63104;Q00534;Q01518;Q02763;Q04900;Q13191;Q13905;Q15185;Q5H9J7;Q8IVI9;Q96RI0;Q9H4A3;Q9NQT8;Q9NRR8;Q9P1Z2;Q9UKI2;Q9UN36;Q9NYF5;Q8N4U5"
"PC2"	"GO_BP"	"1902533"	"positive regulation of intracellular signal transduction "	4	633	5	6459	0.4739336492891	0.0774113639882335	0.0274322779956859	1	6.12227488151659	"P05230;P06756;Q02763;Q13404"
"PC1"	"GO_BP"	"0033628"	"regulation of cell adhesion mediated by integrin "	4	642	5	6459	0.467289719626168	0.0774113639882335	0.0283852528885582	1	6.03644859813084	"P20827;P46108;P46109;Q06124"
"PC1"	"GO_BP"	"0048791"	"calcium ion-regulated exocytosis of neurotransmitter "	4	642	5	6459	0.467289719626168	0.0774113639882335	0.0283852528885582	1	6.03644859813084	"P61266;Q14184;Q8N9I0;Q9H426"
"PC2"	"GO_BP"	"0045669"	"positive regulation of osteoblast differentiation "	9	633	34	6459	1.26382306477093	0.526397275119988	0.0284236420823295	1	2.40089211039866	"O00299;P12643;P17535;P35222;P40189;P46937;Q6UXI9;Q96AC1;Q9GZV5"
"PC2"	"GO_BP"	"0007565"	"female pregnancy "	9	633	34	6459	1.26382306477093	0.526397275119988	0.0284236420823295	1	2.40089211039866	"P01100;P14902;P17655;P18065;P24387;P24593;P35318;P51692;Q9Y6I3"
"PC3"	"GO_BP"	"0016479"	"negative regulation of transcription by RNA polymerase I "	4	647	5	6459	0.463678516228748	0.0774113639882335	0.0289216589576527	1	5.98979907264297	"P21333;Q92793;Q9H063;Q9UIF9"
"PC2"	"GO_BP"	"0030050"	"vesicle transport along actin filament "	5	633	10	6459	0.631911532385466	0.154822727976467	0.0295037676505805	1	4.08151658767772	"O00159;O43707;O43795;O94832;Q12965"
"PC2"	"GO_BP"	"2000648"	"positive regulation of stem cell proliferation "	5	633	10	6459	0.631911532385466	0.154822727976467	0.0295037676505805	1	4.08151658767772	"O15119;P35222;P35968;P40424;Q00839"
"PC2"	"GO_BP"	"0045926"	"negative regulation of growth "	5	633	10	6459	0.631911532385466	0.154822727976467	0.0295037676505805	1	4.08151658767772	"P02795;P04732;P13640;P24593;Q13882"
"PC2"	"GO_BP"	"2001214"	"positive regulation of vasculogenesis "	5	633	10	6459	0.631911532385466	0.154822727976467	0.0295037676505805	1	4.08151658767772	"P13688;P35318;P35968;P62834;Q8WYP3"
"PC1"	"GO_BP"	"0045861"	"negative regulation of proteolysis "	5	642	10	6459	0.623052959501558	0.154822727976467	0.030770573714204	1	4.02429906542056	"P01034;P29508;P55055;Q13133;Q13286"
"PC2"	"GO_BP"	"0051894"	"positive regulation of focal adhesion assembly "	6	633	16	6459	0.789889415481832	0.247716364762347	0.0327731429781717	1	3.18868483412322	"P15692;P31431;P35968;P63000;Q02763;Q96AC1"
"PC2"	"GO_BP"	"0071320"	"cellular response to cAMP "	8	633	29	6459	1.10584518167457	0.448985911131754	0.0354430777261953	1	2.46298414773656	"P05067;P09529;P24387;P24593;P61224;P62834;Q07352;Q13905"
"PC2"	"GO_BP"	"0032355"	"response to estradiol "	10	633	40	6459	1.4218009478673	0.619290911905868	0.0364144203635525	1	2.29585308056872	"P04083;P09619;P18065;P24385;P24468;P27797;P35222;P40763;P51692;Q9UBB5"
"PC2"	"GO_BP"	"0009653"	"anatomical structure morphogenesis "	11	633	49	6459	1.57977883096366	0.758631367084688	0.0365483478880231	1	2.08240642228455	"O43541;O95758;P05230;P05783;P23771;P43121;P52799;P63000;Q14494;Q92800;Q96SQ7"
"PC2"	"GO_BP"	"2000767"	"positive regulation of cytoplasmic translation "	5	633	11	6459	0.631911532385466	0.170305000774114	0.037497419190906	1	3.71046962516157	"O60506;O75534;P67809;Q00839;Q14103"
"PC2"	"GO_BP"	"0006306"	"DNA methylation "	5	633	11	6459	0.631911532385466	0.170305000774114	0.037497419190906	1	3.71046962516157	"P01100;P35226;Q03164;Q6VMQ6;Q8IZD2"
"PC2"	"GO_BP"	"0060317"	"cardiac epithelial to mesenchymal transition "	4	633	6	6459	0.4739336492891	0.0928936367858802	0.0384977920418757	1	5.10189573459716	"O15119;P12643;P46531;Q9NQC3"
"PC2"	"GO_BP"	"0003181"	"atrioventricular valve morphogenesis "	4	633	6	6459	0.4739336492891	0.0928936367858802	0.0384977920418757	1	5.10189573459716	"O75094;P12643;P37173;P46531"
"PC2"	"GO_BP"	"0006878"	"intracellular copper ion homeostasis "	4	633	6	6459	0.4739336492891	0.0928936367858802	0.0384977920418757	1	5.10189573459716	"P02795;P04156;P05067;P84077"
"PC2"	"GO_BP"	"0043114"	"regulation of vascular permeability "	4	633	6	6459	0.4739336492891	0.0928936367858802	0.0384977920418757	1	5.10189573459716	"P16066;P33151;Q02763;Q15149"
"PC3"	"GO_BP"	"0007346"	"regulation of mitotic cell cycle "	8	647	29	6459	1.08191653786708	0.448985911131754	0.0389175111315715	1	2.40968928209775	"P51808;Q86V86;Q8N4X5;Q96JB5;Q9UJX4;Q9UM11;Q9UM13;Q9UQ88"
"PC3"	"GO_BP"	"0000122"	"negative regulation of transcription by RNA polymerase II "	53	647	390	6459	8.0370942812983	6.03808639108221	0.0397422054360174	1	1.33106646058733	"A5YKK6;O00499;O15105;O60315;O75367;O75840;O76024;O94992;O95365;O95931;P08651;P09874;P10276;P15311;P16989;P17483;P23769;P37275;P42224;P45973;P48552;P54253;P54259;P56177;P56693;P61244;P86452;P98082;Q02363;Q04206;Q04721;Q13105;Q13765;Q14469;Q16666;Q32MZ4;Q6SPF0;Q86VZ6;Q8IUX7;Q8N6T7;Q8NHZ7;Q92793;Q92800;Q96BF6;Q96GC6;Q9BZK7;Q9GZX5;Q9H5V7;Q9HC78;Q9NZM5;Q9UFW8;Q9H213;Q6P280"
"PC3"	"GO_BP"	"0000398"	"mRNA splicing, via spliceosome "	19	647	107	6459	2.78207109737249	1.6566031893482	0.0401332326756462	1	1.67938291756345	"O60506;O75494;O75533;O94906;P07910;P26368;P52272;P61326;P78332;Q07955;Q08170;Q13242;Q13435;Q13838;Q15637;Q92620;Q96MU7;Q9HCS7;Q9NXE8"
"PC2"	"GO_BP"	"0043410"	"positive regulation of MAPK cascade "	13	633	64	6459	1.8957345971564	0.990865459049388	0.0406208756668408	1	1.91321090047393	"P01344;P04233;P05067;P12643;P15692;P19525;P22692;P35222;P35968;P60033;Q02763;Q9P266;Q9UHA4"
"PC2"	"GO_BP"	"0001947"	"heart looping "	7	633	24	6459	0.947867298578199	0.371574547143521	0.0442030620614377	1	2.55094786729858	"O14640;O15119;P17813;P35414;P35713;P37173;P46531"
"PC2"	"GO_BP"	"0048469"	"cell maturation "	5	633	12	6459	0.631911532385466	0.18578727357176	0.0466103384878221	1	3.40126382306477	"P00797;P15692;P23771;P35222;P35713"
"PC2"	"GO_BP"	"0006446"	"regulation of translational initiation "	6	633	18	6459	0.789889415481832	0.278680910357641	0.046855104918282	1	2.83438651922064	"O15372;O75534;P41567;P78344;Q14240;Q9UBQ5"
"PC2"	"GO_BP"	"0045668"	"negative regulation of osteoblast differentiation "	6	633	18	6459	0.789889415481832	0.278680910357641	0.046855104918282	1	2.83438651922064	"O43541;P12755;P24593;P46531;Q00534;Q9NZV1"
"PC3"	"GO_BP"	"0031397"	"negative regulation of protein ubiquitination "	7	647	24	6459	0.927357032457496	0.371574547143521	0.0479971420528418	1	2.49574961360124	"O15105;P0DMV9;P26368;Q96BK5;Q99497;Q99653;Q9NVN8"
"PC2"	"GO_BP"	"0042060"	"wound healing "	10	633	44	6459	1.4218009478673	0.681220003096454	0.0480528602578705	1	2.08713916415338	"O14495;P05230;P09619;P17813;P31431;P37173;P46937;Q13765;Q15149;Q9UPN3"
"PC2"	"GO_BP"	"0007219"	"Notch signaling pathway "	10	633	44	6459	1.4218009478673	0.681220003096454	0.0480528602578705	1	2.08713916415338	"P05067;P12643;P37173;P46531;Q00534;Q9BYE0;Q9UBV2;Q9UM47;Q9Y6I3;Q9BQI9"
"PC1"	"GO_BP"	"0031295"	"T cell costimulation "	5	642	12	6459	0.623052959501558	0.18578727357176	0.0485234351179724	1	3.35358255451713	"P41240;Q06124;Q92956;Q9BXL7;Q9NZQ7"
"PC3"	"GO_BP"	"0042326"	"negative regulation of phosphorylation "	5	647	12	6459	0.618238021638331	0.18578727357176	0.0496036597867994	1	3.32766615146832	"P38936;P42771;P46527;Q13464;Q9H875"
"PC2"	"GO_CC"	"0070062"	"extracellular exosome "	180	633	1108	6459	28.2780410742496	17.1543582597925	1.83410961384476e-11	1.12797741251453e-08	1.64844645576334	"O00159;O00299;O00391;O00592;O14907;O15145;O15372;O43633;O43707;O43795;O43865;O60494;O75083;O75131;O75369;O94832;O95183;O95865;P00338;P00750;P01033;P04083;P04156;P04233;P04899;P05023;P05067;P05556;P05783;P06396;P06756;P07355;P07437;P07998;P08133;P08174;P08758;P08865;P08962;P10619;P10643;P11142;P11279;P11717;P12277;P13688;P13987;P14625;P15529;P16284;P17655;P18065;P18084;P19105;P20339;P20618;P22626;P22732;P23470;P26006;P26038;P26447;P26572;P27105;P27797;P28066;P28074;P30711;P31431;P31949;P35222;P35268;P35613;P36222;P36543;P36578;P39059;P40189;P40925;P41252;P42702;P43034;P46779;P46781;P48637;P49137;P50502;P50570;P50990;P50995;P51148;P52566;P53621;P53801;P55072;P55268;P55290;P60033;P60981;P61160;P61204;P61224;P61247;P61421;P61604;P61769;P61916;P62195;P62241;P62253;P62273;P62330;P62834;P63000;P63104;P67775;P67809;P84077;Q00610;Q01082;Q01518;Q04760;Q04837;Q08999;Q09328;Q09666;Q10589;Q11201;Q12846;Q12965;Q13404;Q13510;Q13591;Q13620;Q13765;Q13813;Q13885;Q14019;Q14112;Q14118;Q14697;Q14974;Q15084;Q15149;Q15599;Q16270;Q16777;Q4KMQ2;Q6UXI9;Q7KZF4;Q86VP1;Q86Y46;Q8IV08;Q8N2Y8;Q8NBS9;Q8NI35;Q8TBF2;Q8WUM4;Q8WXI4;Q92692;Q969L2;Q96FQ6;Q99627;Q99880;Q9BVK6;Q9GZM7;Q9H361;Q9HAV0;Q9NZN5;Q9UHA4;Q9UN36;Q9Y287;Q9Y2A7;Q9Y2Y6;Q9Y3C8;Q9Y490;Q9Y696;Q8TB96;Q99805;Q9H1C7"
"PC2"	"GO_CC"	"0005925"	"focal adhesion "	72	633	290	6459	11.216429699842	4.48985911131754	4.94225742517924e-11	1.51974415824262e-08	2.49816963556137	"O15145;O15231;O43294;O43707;O75131;O75369;P04083;P05556;P06396;P06756;P08133;P08758;P09619;P11142;P11717;P13987;P14625;P15529;P17655;P17813;P18084;P26006;P26038;P27797;P28482;P31431;P35221;P35222;P35268;P35613;P36578;P43121;P46781;P48509;P50570;P52799;P55290;P60033;P61160;P61247;P61769;P62241;P62273;P62330;P62424;P63000;P63104;P84077;Q00610;Q01518;Q02763;Q09666;Q13884;Q14118;Q14192;Q15149;Q15417;Q15599;Q68CZ2;Q8WUM4;Q92692;Q96AC1;Q9H792;Q9HBL0;Q9NVD7;Q9NZN3;Q9UBG0;Q9UHA4;Q9UP38;Q9Y2A7;Q9Y490;Q9Y4G6"
