"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0051930"	"regulation of sensory perception of pain "	"2/81"	"26/17829"	2.46913580246914	0.145829827808626	0.00674157490281208	1	16.9316239316239	"TAFA4_HUMAN;NEU1_HUMAN"
"Cluster_1"	"GO"	"0008395"	"steroid hydroxylase activity "	"2/81"	"28/17829"	2.46913580246914	0.157047506870828	0.00771410454798921	1	15.7222222222222	"CP2A6_HUMAN;CP2W1_HUMAN"
"Cluster_1"	"GO"	"0001716"	"L-amino-acid oxidase activity "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"OXLA_HUMAN"
"Cluster_1"	"GO"	"0106329"	"L-phenylalaine oxidase activity "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"OXLA_HUMAN"
"Cluster_1"	"GO"	"0019440"	"tryptophan catabolic process to indole-3-acetate "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"OXLA_HUMAN"
"Cluster_1"	"GO"	"0031855"	"oxytocin receptor binding "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0060450"	"positive regulation of hindgut contraction "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0031109"	"microtubule polymerization or depolymerization "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"CRYAB_HUMAN"
"Cluster_1"	"GO"	"0008389"	"coumarin 7-hydroxylase activity "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"CP2A6_HUMAN"
"Cluster_1"	"GO"	"0008043"	"intracellular ferritin complex "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"FRIH_HUMAN"
"Cluster_1"	"GO"	"0015127"	"bilirubin transmembrane transporter activity "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"MRP2_HUMAN"
"Cluster_1"	"GO"	"0015723"	"bilirubin transport "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"MRP2_HUMAN"
"Cluster_1"	"GO"	"0004304"	"estrone sulfotransferase activity "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"ST1E1_HUMAN"
"Cluster_1"	"GO"	"0006711"	"estrogen catabolic process "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"ST1E1_HUMAN"
"Cluster_1"	"GO"	"0014052"	"regulation of gamma-aminobutyric acid secretion "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"SV2A_HUMAN"
"Cluster_1"	"GO"	"0060746"	"parental behavior "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"ZFY_HUMAN"
"Cluster_1"	"GO"	"0110151"	"positive regulation of biomineralization "	"1/81"	"1/17829"	1.23456790123457	0.00560883953110102	0.00880143498389629	1	220.111111111111	"FBLN7_HUMAN"
"Cluster_1"	"GO"	"0001669"	"acrosomal vesicle "	"3/81"	"96/17829"	3.7037037037037	0.538448594985698	0.00956730133688631	1	6.87847222222222	"OXLA_HUMAN;ADA15_HUMAN;CALR_HUMAN"
"Cluster_1"	"GO"	"0006874"	"cellular calcium ion homeostasis "	"3/81"	"99/17829"	3.7037037037037	0.555275113579001	0.010375116249484	1	6.67003367003367	"CALR_HUMAN;NCKX1_HUMAN;SV2A_HUMAN"
"Cluster_1"	"GO"	"0042594"	"response to starvation "	"2/81"	"33/17829"	2.46913580246914	0.185091704526334	0.010402485289078	1	13.3400673400673	"PDK4_HUMAN;LRP11_HUMAN"
"Cluster_1"	"GO"	"0004860"	"protein kinase inhibitor activity "	"2/81"	"33/17829"	2.46913580246914	0.185091704526334	0.010402485289078	1	13.3400673400673	"GMFG_HUMAN;PKRI1_HUMAN"
"Cluster_1"	"GO"	"0005576"	"extracellular region "	"15/81"	"1702/17829"	18.5185185185185	9.54624488193393	0.0108048847004303	1	1.93987465726596	"PDZD2_HUMAN;OXLA_HUMAN;HPLN1_HUMAN;NEU1_HUMAN;FHR1_HUMAN;CAD13_HUMAN;GMFG_HUMAN;ANGL4_HUMAN;FRIH_HUMAN;CALR_HUMAN;TNR16_HUMAN;PROK2_HUMAN;WNT8A_HUMAN;CEI_HUMAN;GLBL2_HUMAN"
"Cluster_1"	"GO"	"0051591"	"response to cAMP "	"2/81"	"35/17829"	2.46913580246914	0.196309383588536	0.011577819814404	1	12.5777777777778	"PER1_HUMAN;NEU1_HUMAN"
"Cluster_1"	"GO"	"0008146"	"sulfotransferase activity "	"2/81"	"35/17829"	2.46913580246914	0.196309383588536	0.011577819814404	1	12.5777777777778	"G3ST2_HUMAN;ST1E1_HUMAN"
"Cluster_1"	"GO"	"0034504"	"protein localization to nucleus "	"2/81"	"35/17829"	2.46913580246914	0.196309383588536	0.011577819814404	1	12.5777777777778	"CALR_HUMAN;ZBT16_HUMAN"
"Cluster_1"	"GO"	"0008202"	"steroid metabolic process "	"2/81"	"37/17829"	2.46913580246914	0.207527062650738	0.0128086929891312	1	11.8978978978979	"CP2A6_HUMAN;ST1E1_HUMAN"
"Cluster_1"	"GO"	"0009986"	"cell surface "	"7/81"	"565/17829"	8.64197530864197	3.16899433507207	0.0130818457206179	1	2.72704031465093	"CRYAB_HUMAN;MICB_HUMAN;ADA15_HUMAN;CALR_HUMAN;MRP2_HUMAN;CP2W1_HUMAN;TNR16_HUMAN"
"Cluster_1"	"GO"	"0046592"	"polyamine oxidase activity "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"OXLA_HUMAN"
"Cluster_1"	"GO"	"0002841"	"negative regulation of T cell mediated immune response to tumor cell "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"OXLA_HUMAN"
"Cluster_1"	"GO"	"0005185"	"neurohypophyseal hormone activity "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0045925"	"positive regulation of female receptivity "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0045472"	"response to ether "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0002429"	"immune response-activating cell surface receptor signaling pathway "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"MICB_HUMAN"
"Cluster_1"	"GO"	"1990910"	"response to hypobaric hypoxia "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"ADA15_HUMAN"
"Cluster_1"	"GO"	"0046226"	"coumarin catabolic process "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"CP2A6_HUMAN"
"Cluster_1"	"GO"	"0071846"	"actin filament debranching "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"GMFG_HUMAN"
"Cluster_1"	"GO"	"0001055"	"RNA polymerase II activity "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"RPB11_HUMAN"
"Cluster_1"	"GO"	"0019867"	"outer membrane "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"NCKX1_HUMAN"
"Cluster_1"	"GO"	"0012510"	"trans-Golgi network transport vesicle membrane "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"NEUG_HUMAN"
"Cluster_1"	"GO"	"0005035"	"death receptor activity "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"TNR16_HUMAN"
"Cluster_1"	"GO"	"0035907"	"dorsal aorta development "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"TNR16_HUMAN"
"Cluster_1"	"GO"	"0051799"	"negative regulation of hair follicle development "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"TNR16_HUMAN"
"Cluster_1"	"GO"	"0042488"	"positive regulation of odontogenesis of dentin-containing tooth "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"TNR16_HUMAN"
"Cluster_1"	"GO"	"0047894"	"flavonol 3-sulfotransferase activity "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"ST1E1_HUMAN"
"Cluster_1"	"GO"	"0008113"	"peptide-methionine (S)-S-oxide reductase activity "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"THIOM_HUMAN"
"Cluster_1"	"GO"	"0006662"	"glycerol ether metabolic process "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"THIOM_HUMAN"
"Cluster_1"	"GO"	"0061317"	"canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"WNT8A_HUMAN"
"Cluster_1"	"GO"	"0044335"	"canonical Wnt signaling pathway involved in neural crest cell differentiation "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"WNT8A_HUMAN"
"Cluster_1"	"GO"	"0048133"	"male germ-line stem cell asymmetric division "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"ZBT16_HUMAN"
"Cluster_1"	"GO"	"0070554"	"synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex "	"1/81"	"2/17829"	1.23456790123457	0.011217679062202	0.0131734173279555	1	110.055555555556	"CPLX2_HUMAN"
"Cluster_1"	"GO"	"0009408"	"response to heat "	"2/81"	"40/17829"	2.46913580246914	0.224353581244041	0.0147568585373376	1	11.0055555555556	"LRP11_HUMAN;MICB_HUMAN"
"Cluster_1"	"GO"	"0062023"	"collagen-containing extracellular matrix "	"5/81"	"322/17829"	6.17283950617284	1.80604632901453	0.0147844813216399	1	3.41787439613527	"HPLN1_HUMAN;CAD13_HUMAN;ANGL4_HUMAN;CALR_HUMAN;WNT8A_HUMAN"
"Cluster_1"	"GO"	"0043195"	"terminal bouton "	"2/81"	"41/17829"	2.46913580246914	0.229962420775142	0.0154328944687354	1	10.7371273712737	"NEU1_HUMAN;CPLX2_HUMAN"
"Cluster_1"	"GO"	"0030308"	"negative regulation of cell growth "	"3/81"	"117/17829"	3.7037037037037	0.656234225138819	0.0160406253310341	1	5.64387464387464	"CRYAB_HUMAN;ADA15_HUMAN;OSGI1_HUMAN"
"Cluster_1"	"GO"	"0042304"	"regulation of fatty acid biosynthetic process "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"PDK4_HUMAN"
"Cluster_1"	"GO"	"0046320"	"regulation of fatty acid oxidation "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"PDK4_HUMAN"
"Cluster_1"	"GO"	"0009414"	"response to water deprivation "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"LRP11_HUMAN"
"Cluster_1"	"GO"	"0002125"	"maternal aggressive behavior "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0032387"	"negative regulation of intracellular transport "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"CRYAB_HUMAN"
"Cluster_1"	"GO"	"0055100"	"adiponectin binding "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"CAD13_HUMAN"
"Cluster_1"	"GO"	"0051668"	"localization within membrane "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"CAD13_HUMAN"
"Cluster_1"	"GO"	"0055096"	"low-density lipoprotein particle mediated signaling "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"CAD13_HUMAN"
"Cluster_1"	"GO"	"0050689"	"negative regulation of defense response to virus by host "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"MICB_HUMAN"
"Cluster_1"	"GO"	"0002418"	"immune response to tumor cell "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"ADA15_HUMAN"
"Cluster_1"	"GO"	"0009804"	"coumarin metabolic process "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"CP2A6_HUMAN"
"Cluster_1"	"GO"	"0043335"	"protein unfolding "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"ANGL4_HUMAN"
"Cluster_1"	"GO"	"0033144"	"negative regulation of intracellular steroid hormone receptor signaling pathway "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"CALR_HUMAN"
"Cluster_1"	"GO"	"0002502"	"peptide antigen assembly with MHC class I protein complex "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"CALR_HUMAN"
"Cluster_1"	"GO"	"0046618"	"xenobiotic export "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"MRP2_HUMAN"
"Cluster_1"	"GO"	"1904768"	"all-trans-retinol binding "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"CP2W1_HUMAN"
"Cluster_1"	"GO"	"0021781"	"glial cell fate commitment "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"SOX2_HUMAN"
"Cluster_1"	"GO"	"0050294"	"steroid sulfotransferase activity "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"ST1E1_HUMAN"
"Cluster_1"	"GO"	"0070092"	"regulation of glucagon secretion "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"PASK_HUMAN"
"Cluster_1"	"GO"	"0036037"	"CD8-positive, alpha-beta T cell activation "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"WDFY4_HUMAN"
"Cluster_1"	"GO"	"0070033"	"synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex "	"1/81"	"3/17829"	1.23456790123457	0.016826518593303	0.0175263527522563	1	73.3703703703704	"CPLX2_HUMAN"
"Cluster_1"	"GO"	"0001222"	"transcription corepressor binding "	"2/81"	"44/17829"	2.46913580246914	0.246788939368445	0.0175391716129626	1	10.0050505050505	"PER1_HUMAN;ZBT16_HUMAN"
"Cluster_1"	"GO"	"0048018"	"receptor ligand activity "	"2/81"	"44/17829"	2.46913580246914	0.246788939368445	0.0175391716129626	1	10.0050505050505	"TAFA4_HUMAN;WNT8A_HUMAN"
"Cluster_1"	"GO"	"0006457"	"protein folding "	"3/81"	"122/17829"	3.7037037037037	0.684278422794324	0.017867699279195	1	5.41256830601093	"FKBP5_HUMAN;CRYAB_HUMAN;CALR_HUMAN"
"Cluster_1"	"GO"	"0045600"	"positive regulation of fat cell differentiation "	"2/81"	"45/17829"	2.46913580246914	0.252397778899546	0.018266903881723	1	9.78271604938272	"ST1E1_HUMAN;ZBT16_HUMAN"
"Cluster_1"	"GO"	"0014069"	"postsynaptic density "	"4/81"	"228/17829"	4.93827160493827	1.27881541309103	0.019367015084871	1	3.86159844054581	"PDLI5_HUMAN;CRYAB_HUMAN;NEUG_HUMAN;TNR16_HUMAN"
"Cluster_1"	"GO"	"0043966"	"histone H3 acetylation "	"2/81"	"47/17829"	2.46913580246914	0.263615457961748	0.019760087087861	1	9.36643026004728	"PER1_HUMAN;ST65G_HUMAN"
"Cluster_1"	"GO"	"0097167"	"circadian regulation of translation "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"PER1_HUMAN"
"Cluster_1"	"GO"	"0009063"	"cellular amino acid catabolic process "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"OXLA_HUMAN"
"Cluster_1"	"GO"	"0010510"	"regulation of acetyl-CoA biosynthetic process from pyruvate "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"PDK4_HUMAN"
"Cluster_1"	"GO"	"0010565"	"regulation of cellular ketone metabolic process "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"PDK4_HUMAN"
"Cluster_1"	"GO"	"0033353"	"S-adenosylmethionine cycle "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"SAHH3_HUMAN"
"Cluster_1"	"GO"	"0060179"	"male mating behavior "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0010701"	"positive regulation of norepinephrine secretion "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0050694"	"galactose 3-O-sulfotransferase activity "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"G3ST2_HUMAN"
"Cluster_1"	"GO"	"0001733"	"galactosylceramide sulfotransferase activity "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"G3ST2_HUMAN"
"Cluster_1"	"GO"	"0006880"	"intracellular sequestering of iron ion "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"FRIH_HUMAN"
"Cluster_1"	"GO"	"0034164"	"negative regulation of toll-like receptor 9 signaling pathway "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"GRAM4_HUMAN"
"Cluster_1"	"GO"	"0046222"	"aflatoxin metabolic process "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"CP2W1_HUMAN"
"Cluster_1"	"GO"	"0034653"	"retinoic acid catabolic process "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"CP2W1_HUMAN"
"Cluster_1"	"GO"	"0001714"	"endodermal cell fate specification "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"SOX2_HUMAN"
"Cluster_1"	"GO"	"0043121"	"neurotrophin binding "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"TNR16_HUMAN"
"Cluster_1"	"GO"	"0033743"	"peptide-methionine (R)-S-oxide reductase activity "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"THIOM_HUMAN"
"Cluster_1"	"GO"	"0014034"	"neural crest cell fate commitment "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"WNT8A_HUMAN"
"Cluster_1"	"GO"	"0051138"	"positive regulation of NK T cell differentiation "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"ZBT16_HUMAN"
"Cluster_1"	"GO"	"0002291"	"T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell "	"1/81"	"4/17829"	1.23456790123457	0.0224353581244041	0.0218603232035725	1	55.0277777777778	"AB1IP_HUMAN"
"Cluster_1"	"GO"	"0007417"	"central nervous system development "	"3/81"	"133/17829"	3.7037037037037	0.745975657636435	0.0222801755303822	1	4.96491228070175	"HPLN1_HUMAN;TNR16_HUMAN;ZBT16_HUMAN"
"Cluster_1"	"GO"	"2000323"	"negative regulation of glucocorticoid receptor signaling pathway "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"PER1_HUMAN"
"Cluster_1"	"GO"	"0042634"	"regulation of hair cycle "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"PER1_HUMAN"
"Cluster_1"	"GO"	"0004740"	"pyruvate dehydrogenase (acetyl-transferring) kinase activity "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"PDK4_HUMAN"
"Cluster_1"	"GO"	"0002138"	"retinoic acid biosynthetic process "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"RABP2_HUMAN"
"Cluster_1"	"GO"	"0060455"	"negative regulation of gastric acid secretion "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0035811"	"negative regulation of urine volume "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0060406"	"positive regulation of penile erection "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0042713"	"sperm ejaculation "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"NEU1_HUMAN"
"Cluster_1"	"GO"	"0097512"	"cardiac myofibril "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"CRYAB_HUMAN"
"Cluster_1"	"GO"	"0060561"	"apoptotic process involved in morphogenesis "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"CRYAB_HUMAN"
"Cluster_1"	"GO"	"0046629"	"gamma-delta T cell activation "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"MICB_HUMAN"
"Cluster_1"	"GO"	"0051005"	"negative regulation of lipoprotein lipase activity "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"ANGL4_HUMAN"
"Cluster_1"	"GO"	"0042921"	"glucocorticoid receptor signaling pathway "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"CALR_HUMAN"
"Cluster_1"	"GO"	"0040020"	"regulation of meiotic nuclear division "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"CALR_HUMAN"
"Cluster_1"	"GO"	"0051208"	"sequestering of calcium ion "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"CALR_HUMAN"
"Cluster_1"	"GO"	"0005503"	"all-trans retinal binding "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"CP2W1_HUMAN"
"Cluster_1"	"GO"	"0030275"	"LRR domain binding "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"RPB11_HUMAN"
"Cluster_1"	"GO"	"0008273"	"calcium, potassium:sodium antiporter activity "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"NCKX1_HUMAN"
"Cluster_1"	"GO"	"0016048"	"detection of temperature stimulus "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"TNR16_HUMAN"
"Cluster_1"	"GO"	"0043576"	"regulation of respiratory gaseous exchange "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"PASK_HUMAN"
"Cluster_1"	"GO"	"0031630"	"regulation of synaptic vesicle fusion to presynaptic active zone membrane "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"CPLX2_HUMAN"
"Cluster_1"	"GO"	"0004565"	"beta-galactosidase activity "	"1/81"	"5/17829"	1.23456790123457	0.0280441976555051	0.0261754102805569	1	44.0222222222222	"GLBL2_HUMAN"
"Cluster_1"	"GO"	"0051965"	"positive regulation of synapse assembly "	"2/81"	"55/17829"	2.46913580246914	0.308486174210556	0.0262180339213766	1	8.0040404040404	"NEU1_HUMAN;LRC4B_HUMAN"
