"component"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"PC1"	"GO_BP"	"1905913"	"negative regulation of calcium ion export across plasma membrane "	4	441	4	4471	0.680272108843537	0.0894654439722657	0.0185792939354428	1	7.60374149659864	"P0DP23;P0DP24;P0DP25;P62258"
"PC2"	"GO_BP"	"0007162"	"negative regulation of cell adhesion "	6	441	14	4471	1.13378684807256	0.31312905390293	0.0220746293427192	1	3.62082928409459	"O00592;P20936;P21741;P28562;P37023;Q13591"
"PC3"	"GO_BP"	"0032465"	"regulation of cytokinesis "	6	446	14	4471	1.12107623318386	0.31312905390293	0.0229850081506895	1	3.58023702754644	"O75400;P0DP23;P62491;Q8WYP5;Q9H1H9;Q9Y371"
"PC2"	"GO_BP"	"0043406"	"positive regulation of MAP kinase activity "	8	441	26	4471	1.58730158730159	0.581525385819727	0.0232976482102212	1	2.72954822954823	"P01137;P04626;P05067;P07996;P28223;P30040;Q16288;Q9GZP0"
"PC2"	"GO_BP"	"0042060"	"wound healing "	9	441	33	4471	1.8140589569161	0.738089912771192	0.0254306442136216	1	2.4577750292036	"O15519;P02461;P04626;P05106;P28300;P31431;P37173;Q15149;Q99439"
"PC1"	"GO_BP"	"0070527"	"platelet aggregation "	6	441	15	4471	1.13378684807256	0.335495414895996	0.0273470535739066	1	3.37944066515495	"P19105;P21291;P24844;P35579;P62937;Q9Y490"
"PC2"	"GO_BP"	"0048599"	"oocyte development "	4	441	5	4471	0.680272108843537	0.111831804965332	0.027795331764857	1	6.08299319727891	"P09529;P10415;P35222;P0C6A0"
"PC3"	"GO_BP"	"0021954"	"central nervous system neuron development "	4	446	5	4471	0.672645739910314	0.111831804965332	0.0285636212562584	1	6.01479820627803	"P10636;Q16620;Q7L7X3;Q8N3R9"
"PC2"	"GO_BP"	"0050919"	"negative chemotaxis "	5	441	10	4471	0.90702947845805	0.223663609930664	0.0299693028898625	1	4.05532879818594	"P05106;P06756;Q13214;Q9H3T2;Q9NS98"
"PC2"	"GO_BP"	"0051592"	"response to calcium ion "	6	441	16	4471	1.13378684807256	0.357861775889063	0.033356380139995	1	3.16822562358277	"O43865;P07996;P0DP24;P24385;P45379;Q9H3M7"
"PC2"	"GO_BP"	"0030335"	"positive regulation of cell migration "	17	441	89	4471	3.6281179138322	1.99060612838291	0.0347493698878038	1	1.82261968457795	"O00592;P01137;P06756;P07942;P07996;P21741;P28799;P63244;Q07157;Q13214;Q13591;Q16288;Q7L099;Q99075;Q9GZP0;Q9H3T2;Q9NS98"
"PC2"	"GO_BP"	"0032880"	"regulation of protein localization "	8	441	29	4471	1.58730158730159	0.648624468798926	0.0361881108950277	1	2.4471811713191	"P05106;P07900;P08238;P10415;P61106;P62942;P63244;Q8IYY4"
"PC3"	"GO_BP"	"0001570"	"vasculogenesis "	8	446	29	4471	1.5695067264574	0.648624468798926	0.0379792246514548	1	2.41974640482449	"O60895;P01137;P06756;P17813;Q07352;Q16620;Q5U651;Q9ULI3"
"PC1"	"GO_BP"	"0000463"	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) "	4	441	6	4471	0.680272108843537	0.134198165958399	0.0389973922742176	1	5.06916099773243	"P18124;P42766;Q9NVP1;Q6DKI1"
"PC3"	"GO_BP"	"0070830"	"bicellular tight junction assembly "	5	446	11	4471	0.896860986547085	0.246029970923731	0.0393511411481475	1	3.64533224622911	"O60895;P33151;P36404;P51153;P55196"
"PC3"	"GO_BP"	"0044331"	"cell-cell adhesion mediated by cadherin "	4	446	6	4471	0.672645739910314	0.134198165958399	0.0400473197025256	1	5.01233183856502	"O60716;P33151;P55196;P55290"
"PC2"	"GO_BP"	"0007584"	"response to nutrient "	6	441	17	4471	1.13378684807256	0.380228136882129	0.0401248909455378	1	2.98185941043084	"P16435;P18065;P37173;P42224;P47871;P61803"
"PC3"	"GO_BP"	"0017015"	"regulation of transforming growth factor beta receptor signaling pathway "	6	446	17	4471	1.12107623318386	0.380228136882129	0.041684916984779	1	2.94843049327354	"O15105;P01137;P17813;P28300;Q15796;Q8N3R9"
"PC2"	"GO_BP"	"0045669"	"positive regulation of osteoblast differentiation "	7	441	24	4471	1.36054421768707	0.536792663833594	0.0450508205678478	1	2.53458049886621	"O00299;O95388;P13164;P35222;P40189;Q6UXI9;Q99717"
"PC1"	"GO_BP"	"0031954"	"positive regulation of protein autophosphorylation "	5	441	12	4471	0.90702947845805	0.268396331916797	0.04732311088045	1	3.37944066515495	"P0DP23;P0DP24;P0DP25;P15692;Q9NRA1"
"PC2"	"GO_BP"	"0048469"	"cell maturation "	5	441	12	4471	0.90702947845805	0.268396331916797	0.04732311088045	1	3.37944066515495	"P00797;P23771;P35222;Q03431;Q9NZ20"
"PC1"	"GO_BP"	"0000398"	"mRNA splicing, via spliceosome "	16	441	85	4471	3.40136054421769	1.90114068441065	0.0475642342652954	1	1.7891156462585	"P09234;P09651;P09661;P11142;P17844;P22626;P31942;P61978;P62318;Q13243;Q15287;Q15459;Q70Z53;Q9NZ63;Q9Y388;Q9Y5S9"
"PC3"	"GO_BP"	"0007267"	"cell-cell signaling "	9	446	34	4471	1.79372197309417	0.760456273764259	0.0496119162282723	1	2.35874439461883	"P04216;P06401;P10636;P20138;P36382;P52799;P55196;Q02763;Q08174"
"PC1"	"GO_CC"	"0022626"	"cytosolic ribosome "	29	441	69	4471	6.34920634920635	1.54327890852158	8.8853133890586e-09	4.27383574013719e-06	4.11410167931907	"P05090;P08865;P15880;P18124;P18621;P23396;P25398;P30050;P42677;P42766;P46778;P46783;P49207;P61247;P61254;P61313;P62269;P62424;P62701;P62753;P62841;P62847;P62979;P63173;P83881;P84098;Q02543;Q02878;Q07020"
"PC2"	"GO_CC"	"0022627"	"cytosolic small ribosomal subunit "	17	441	35	4471	3.6281179138322	0.782822634757325	4.43133357234548e-06	0.00172510594465012	4.63466148364108	"P08708;P25398;P39019;P42677;P62244;P62249;P62263;P62269;P62273;P62280;P62701;P62841;P62851;P62857;P62861;P63220;P63244"
"PC2"	"GO_CC"	"0005615"	"extracellular space "	62	441	329	4471	13.8321995464853	7.35853276671885	6.63502286403892e-06	0.00172510594465012	1.87974967089166	"A5YKK6;K9M1U5;O00299;O00592;O75368;O95388;O95715;P00441;P00736;P00797;P01137;P01344;P02461;P02649;P04155;P05067;P05156;P06396;P07858;P07942;P07996;P09529;P0CG47;P10915;P14384;P15151;P15311;P16444;P18065;P22352;P23946;P24821;P28300;P28325;P28799;P29400;P35625;P37173;P39060;P40189;P55058;P60022;P60903;P62861;Q12841;Q13444;Q16270;Q16674;Q8TB73;Q8TD07;Q99075;Q99969;Q9BQB4;Q9BZM6;Q9GZP0;Q9NY56;Q9NZ08;Q9NZ20;Q9UBX5;Q9Y287;Q9Y646;Q8N6Y2"
"PC2"	"GO_CC"	"0005576"	"extracellular region "	69	441	400	4471	15.4195011337868	8.94654439722657	2.45959137841346e-05	0.00426329172258334	1.72351473922902	"O95236;O95467;P00441;P00736;P00797;P01137;P01344;P02461;P02649;P04155;P05067;P05156;P06396;P07858;P07900;P07942;P07996;P08238;P09529;P10915;P14384;P18065;P20618;P21741;P22352;P23946;P24821;P28300;P28325;P28799;P29400;P34059;P35625;P37173;P39060;P40189;P49908;P50591;P50895;P55058;P55072;P60022;P60903;Q03405;Q12841;Q13214;Q16270;Q16553;Q6UXI9;Q8TB73;Q99075;Q99439;Q99538;Q99969;Q9BQB4;Q9GZP0;Q9H8H3;Q9HB63;Q9NZ08;Q9NZ20;Q9UBX5;Q9UKZ9;Q9Y287;Q9Y2I2;O75493;Q8IVN8;P0CJ70;P0CJ73;P0CJ74"
"PC1"	"GO_CC"	"0022627"	"cytosolic small ribosomal subunit "	15	441	35	4471	3.17460317460317	0.782822634757325	5.71761658294197e-05	0.0137508678819754	4.05532879818594	"P08865;P15880;P23396;P25398;P42677;P46783;P61247;P62269;P62701;P62753;P62841;P62847;P62854;P62979;P22090"
"PC2"	"GO_CC"	"0022626"	"cytosolic ribosome "	21	441	69	4471	4.53514739229025	1.54327890852158	7.36801860865718e-05	0.00957842419125434	2.93864405665648	"P05386;P08708;P25398;P32969;P39019;P42677;P46779;P61513;P62244;P62249;P62263;P62269;P62280;P62701;P62829;P62841;P62851;P62861;P62913;P63220;P83731"
"PC1"	"GO_CC"	"0022625"	"cytosolic large ribosomal subunit "	16	441	44	4471	3.40136054421769	0.984119883694923	0.000136271080195989	0.0210592771952471	3.45624613481756	"P18124;P18621;P30050;P42766;P46778;P49207;P61254;P61313;P62424;P63173;P83881;P84098;Q02543;Q02878;Q07020;Q6DKI1"
"PC1"	"GO_CC"	"0005925"	"focal adhesion "	48	441	262	4471	10.6575963718821	5.8599865801834	0.000175129124284799	0.0210592771952471	1.81870661750705	"O00151;O15145;O43707;P06748;P07237;P08670;P11142;P14625;P15880;P17655;P18124;P21291;P21926;P23396;P23528;P26006;P26012;P26038;P30050;P35221;P35241;P35579;P46783;P55290;P60033;P61247;P61769;P61978;P62258;P62269;P62330;P62424;P62701;P62841;P62937;P63104;P63173;P67936;P84077;P84098;P98160;Q02878;Q07020;Q09666;Q14847;Q9NZN3;Q9UHB9;Q9Y490"
"PC2"	"GO_CC"	"0015935"	"small ribosomal subunit "	9	441	13	4471	1.8140589569161	0.290762692909864	0.000262025631341108	0.0272506656594752	6.23896738182453	"P62249;P62269;P62273;P62701;P62851;P62857;P62861;P63220;P63244"
"PC1"	"GO_CC"	"0031982"	"vesicle "	19	441	66	4471	4.08163265306122	1.47617982554238	0.000316874413951882	0.0304833186221711	2.76499690785405	"O00159;O00443;O43795;P01034;P07355;P0CG47;P0DP23;P0DP24;P0DP25;P23528;P26038;P60033;P62937;P62979;P63104;Q09666;Q13409;Q9BQE3;Q9BRK4"
"PC2"	"GO_CC"	"0045202"	"synapse "	23	441	106	4471	4.98866213151927	2.37083426526504	0.00231558110818426	0.200683696042636	2.10418003679459	"O15371;O60755;P05067;P05106;P08473;P08708;P10915;P35222;P46779;P61513;P62244;P62249;P62280;P62701;P62829;P62841;P62857;P63220;Q13151;Q13884;Q17RY0;Q9BUH8;Q1KMD3"
"PC1"	"GO_CC"	"0005615"	"extracellular space "	51	441	329	4471	11.3378684807256	7.35853276671885	0.00345427415318614	0.276917644613755	1.54077841876366	"O00592;O14791;O43707;O95998;P01033;P01034;P03971;P05090;P05230;P06899;P07339;P07355;P07585;P08582;P08962;P09429;P09486;P0CG47;P11142;P15692;P16035;P21810;P21926;P22692;P23528;P24593;P26038;P26927;P35241;P41222;P49862;P55290;P61769;P62937;P62979;P63104;P98160;Q01955;Q02818;Q03167;Q08629;Q13444;Q5R3F8;Q8TB73;Q92743;Q9H173;Q9NRA1;Q9Y240;Q9Y287;Q9Y646;Q8N6Y2"
"PC1"	"GO_CC"	"1990904"	"ribonucleoprotein complex "	19	441	85	4471	4.08163265306122	1.90114068441065	0.00444943031655928	0.305739426037859	2.1469387755102	"O43707;P06748;P08670;P09651;P11142;P17844;P18124;P22626;P23396;P26651;P31942;P38935;P45973;P61247;P61254;P61978;P62701;P62753;Q15434"
"PC2"	"GO_CC"	"0070062"	"extracellular exosome "	111	441	867	4471	24.9433106575964	19.3916349809886	0.00468154143796287	0.289493565884362	1.28629229469566	"O00299;O00592;O14745;O15194;O43865;O60888;O75368;O75369;O76041;P00441;P00736;P02649;P04233;P05026;P05062;P05067;P05106;P05156;P05387;P06396;P06756;P07195;P07858;P07900;P07942;P07996;P08238;P08473;P08493;P0CG47;P14384;P15104;P15311;P15328;P16444;P18065;P20618;P22352;P22735;P24723;P25705;P26641;P27449;P28325;P28799;P30086;P31431;P34059;P35222;P35558;P38606;P39019;P39060;P40189;P46779;P46939;P49908;P50591;P50895;P54709;P54710;P55072;P60022;P60903;P61106;P61513;P62244;P62249;P62263;P62269;P62273;P62280;P62701;P62829;P62851;P62857;P62913;P62993;P63244;P83731;Q06481;Q07075;Q09666;Q10589;Q12841;Q13113;Q13444;Q13591;Q13867;Q14108;Q14980;Q15149;Q16270;Q16629;Q16827;Q5QNW6;Q6UXI9;Q93063;Q99538;Q9BQI0;Q9BXW6;Q9BZV1;Q9NZ08;Q9NZA1;Q9NZN5;Q9UBX5;Q9UK41;Q9Y287;Q9Y2A7;Q9Y646;Q9NS98"
"PC2"	"GO_CC"	"0062023"	"collagen-containing extracellular matrix "	23	441	112	4471	4.98866213151927	2.50503243122344	0.00481728847406105	0.289493565884362	1.99145610625202	"P01137;P02461;P02649;P07858;P07900;P07942;P07996;P08493;P10915;P23946;P24821;P28300;P29400;P35625;P39060;P50895;P60903;Q13214;Q16270;Q6UXI9;Q99969;Q9UBX5;Q8IVN8"
"PC2"	"GO_CC"	"0005840"	"ribosome "	10	441	29	4471	2.04081632653061	0.648624468798926	0.00501046556338319	0.289493565884362	3.14637579169599	"P08708;P32969;P39019;P42677;P62269;P62280;P62701;P62829;P62851;Q96L21"
"PC1"	"GO_CC"	"0042788"	"polysomal ribosome "	9	441	24	4471	1.8140589569161	0.536792663833594	0.00566097500576734	0.340366122221761	3.37944066515495	"P20290;P62424;P62854;P63173;P83881;P84098;Q02543;Q02878;Q07020"
"PC2"	"GO_CC"	"0032040"	"small-subunit processome "	10	441	30	4471	2.04081632653061	0.670990829791993	0.00601531528023584	0.309932231769356	3.04149659863946	"P08708;P25398;P39019;P42677;P62244;P62249;P62263;P62280;P62701;P62857"
"PC1"	"GO_CC"	"0070062"	"extracellular exosome "	110	441	867	4471	24.7165532879819	19.3916349809886	0.00685251822389078	0.347869297078729	1.27459872838024	"O00159;O00443;O00592;O14950;O15145;O43505;O43707;O43795;O95998;P00338;P01033;P01034;P04632;P05090;P05787;P06576;P06703;P06730;P06753;P07237;P07339;P07355;P08582;P08670;P08865;P08962;P09651;P0CG47;P11142;P14625;P15428;P15880;P16885;P17655;P17844;P18085;P19105;P21291;P21810;P21926;P22626;P23396;P23528;P26006;P26012;P26038;P30050;P35241;P35579;P41222;P46939;P49189;P49207;P49591;P49773;P53007;P53801;P55290;P59998;P60033;P61247;P61254;P61604;P61769;P61978;P62195;P62258;P62269;P62330;P62701;P62854;P62937;P62979;P63104;P67936;P84077;P98160;Q02818;Q03167;Q09666;Q13404;Q13444;Q13813;Q14204;Q16181;Q16851;Q6ZS17;Q92597;Q92743;Q93079;Q969L2;Q96BM9;Q96H20;Q99880;Q9H0U4;Q9H8S9;Q9HCU0;Q9NP85;Q9NRA1;Q9NZA1;Q9UJ70;Q9Y287;Q9Y3C5;Q9Y490;Q9Y646;Q15181;Q8N0Y7;Q9NS98;Q9P227;Q9Y536"
"PC2"	"GO_CC"	"0016324"	"apical plasma membrane "	22	441	109	4471	4.76190476190476	2.43793334824424	0.0069602789701953	0.309932231769356	1.95325469637396	"O00592;O14745;O43865;P04626;P05026;P05106;P07858;P07900;P15311;P15328;P16444;P18065;P38606;P54709;Q03431;Q07075;Q10589;Q16827;Q9NV96;Q9NZA1;Q9ULK5;A6NFC5"
"PC1"	"GO_CC"	"0005576"	"extracellular region "	58	441	400	4471	12.9251700680272	8.94654439722657	0.00723220991847669	0.347869297078729	1.44471088435374	"O14791;O43184;O43707;O75665;O95236;O95998;P00387;P01033;P01034;P03971;P05090;P05230;P06703;P07237;P07339;P07355;P07585;P08582;P09429;P09486;P0DP23;P11142;P14625;P15692;P16035;P21810;P22692;P24593;P26927;P41222;P49862;P55290;P61769;P62937;P98160;Q00889;Q01955;Q13018;Q13813;Q14204;Q15063;Q7Z3S9;Q8TB73;Q8WXD2;Q92563;Q92743;Q96RQ9;Q99466;Q9NRA1;Q9NZV1;Q9Y240;Q9Y287;Q9Y490;Q9NZ32;Q8IW92;P0CJ71;P0CJ73;P0CJ77"
"PC2"	"GO_CC"	"0031528"	"microvillus membrane "	7	441	15	4471	1.36054421768707	0.335495414895996	0.00811720856242382	0.309932231769356	4.05532879818594	"O00592;O14745;P05106;P06756;P15311;P16444;P35222"
"PC2"	"GO_CC"	"0031012"	"extracellular matrix "	14	441	56	4471	2.94784580498866	1.25251621561172	0.00838892441131931	0.309932231769356	2.35353903466148	"O95388;P01137;P02461;P02649;P07996;P08493;P10915;P35625;P39060;Q53GQ0;Q8TB73;Q99969;Q9UBX5;Q8N6Y2"
"PC2"	"GO_CC"	"0005925"	"focal adhesion "	41	441	262	4471	9.0702947845805	5.8599865801834	0.00877994390317489	0.309932231769356	1.54783541915494	"O14817;O75369;O94856;P05106;P05386;P05387;P06396;P06756;P08473;P08708;P15151;P15311;P17096;P24821;P27361;P27449;P31431;P32969;P35222;P39019;P61513;P62249;P62263;P62269;P62273;P62280;P62701;P62829;P62841;Q03405;Q09666;Q13884;Q14108;Q15149;Q86W92;Q8WX93;Q99439;Q9BQI0;Q9P035;Q9UBG0;Q9Y2A7"
"PC1"	"GO_CC"	"0032040"	"small-subunit processome "	9	441	30	4471	1.8140589569161	0.670990829791993	0.0164420815107644	0.70184713903336	2.70355253212396	"P25398;P42677;P61247;P62701;P62753;P62847;P62979;Q9NQZ2;Q9Y324"
"PC1"	"GO_CC"	"0015935"	"small ribosomal subunit "	6	441	13	4471	1.13378684807256	0.290762692909864	0.0175096999343042	0.70184713903336	3.89935461364033	"P62269;P62701;P62753;P62847;P62854;P62979"
"PC3"	"GO_CC"	"0005576"	"extracellular region "	56	446	400	4471	12.3318385650224	8.94654439722657	0.0197691712291797	1	1.37839125560538	"O00391;O14791;O15018;O15230;P00387;P00750;P01137;P02794;P04216;P05090;P05155;P07585;P08123;P08174;P08582;P0DMV8;P0DP23;P10619;P10636;P20839;P21333;P27797;P28300;P28906;P29400;P40189;P41222;P46976;P53634;P55268;P55290;P57764;P62328;Q01955;Q02763;Q14004;Q14019;Q14627;Q76M96;Q8IUX7;Q92882;Q99075;Q99439;Q99584;Q99715;Q9GZM7;Q9H1J5;Q9H2R5;Q9UKZ9;Q9ULI3;Q9UM47;Q9UNF1;O60234;P0CJ71;P0CJ74;P0CJ77"
"PC1"	"GO_CC"	"0005912"	"adherens junction "	15	441	72	4471	3.17460317460317	1.61037799150078	0.021239356508935	0.785856190830597	1.97134038800705	"O00151;O14495;P07355;P15692;P26038;P35221;P35241;P35579;P55290;Q13444;Q8TF72;Q92597;Q9H3Q1;Q9Y490;Q9NYL9"
"PC2"	"GO_CC"	"0045177"	"apical part of cell "	8	441	26	4471	1.58730158730159	0.581525385819727	0.0232976482102212	0.757173566832188	2.72954822954823	"P00797;P05067;P15311;P16444;P35222;Q07075;Q07157;Q99538"
"PC2"	"GO_CC"	"0043209"	"myelin sheath "	6	441	15	4471	1.13378684807256	0.335495414895996	0.0273470535739066	0.836498109319496	3.37944066515495	"P04626;P07900;P0DP24;P10415;P15104;Q15149"
"PC3"	"GO_CC"	"0009986"	"cell surface "	27	446	166	4471	5.82959641255605	3.71281592484903	0.0285038811883002	1	1.57012804581555	"O60716;O60895;P00750;P01137;P04216;P06756;P08174;P08582;P08648;P09619;P17813;P20138;P27797;P33151;P34741;P53708;P98161;Q02763;Q13576;Q14392;Q29980;Q8IZF2;Q8WWI1;Q96JJ7;Q99075;Q9HBL0;Q9UM47"
"PC1"	"GO_CC"	"0005737"	"cytoplasm "	167	441	1470	4471	37.6417233560091	32.8785506598077	0.0296242402054973	0.950312371355566	1.14487173554229	"O00141;O00151;O00159;O00443;O00592;O14950;O15392;O15524;O43707;O43795;O60356;O60481;O75444;O75531;O75821;O94992;O95236;O95996;P00387;P01034;P05114;P05230;P05787;P06703;P06730;P06748;P07355;P08670;P08865;P09486;P09651;P0DP23;P0DP24;P0DP25;P10644;P11142;P14324;P14921;P15428;P15559;P15692;P15880;P16885;P17655;P17844;P18124;P18621;P18848;P19105;P20290;P20393;P21291;P22626;P23396;P23528;P24844;P25398;P25963;P26038;P26651;P30050;P35579;P38935;P41567;P42766;P46778;P46783;P46937;P46939;P49189;P49207;P49591;P49773;P49918;P53801;P54274;P54368;P55008;P55061;P55209;P55290;P56211;P61247;P61254;P61266;P61313;P61978;P62195;P62258;P62269;P62424;P62753;P62841;P62847;P62854;P62937;P62979;P63104;P63167;P63173;P84098;Q00994;Q02543;Q02878;Q03167;Q07020;Q08629;Q09666;Q13404;Q13409;Q14814;Q14847;Q15287;Q16585;Q16659;Q16851;Q5H9J7;Q5VZF2;Q60I27;Q6ZS17;Q7Z3S9;Q8TAV3;Q92543;Q92597;Q92870;Q93008;Q969X2;Q96BJ3;Q96BM9;Q96G04;Q96H20;Q96PU8;Q9BPZ3;Q9BQE3;Q9C037;Q9GZV5;Q9H3Q1;Q9H6Y7;Q9H8S9;Q9HCU0;Q9NWD9;Q9NZ56;Q9NZN3;Q9UBF6;Q9UJY1;Q9UKI2;Q9ULE0;Q9UMW8;Q9UPQ3;Q9Y240;Q9Y3Q8;Q9Y5S9;Q9Y646;P63313;Q15181;Q5VXH4;Q8IWF6;Q96EY9;Q96FN9;Q9BW30;Q9H094;P0DN26;Q9BSJ1;Q9Y536;P0CJ71;P0CJ73;P0CJ77"
"PC3"	"GO_CC"	"0016607"	"nuclear speck "	26	446	156	4471	5.60538116591928	3.48915231491836	0.0326257138316268	1	1.60651661492469	"O75400;P08621;P0DMV8;P10636;P23246;P48431;P55196;Q03112;Q07955;Q13247;Q13838;Q14004;Q16666;Q5MIZ7;Q5SSJ5;Q6P6C2;Q86Z02;Q92841;Q96PV7;Q99081;Q9BZZ5;Q9NXE8;Q9UIV1;Q9Y383;Q9Y3Y2;Q6P1K8"
"PC1"	"GO_CC"	"0005840"	"ribosome "	8	441	29	4471	1.58730158730159	0.648624468798926	0.0361881108950277	1	2.4471811713191	"P23396;P42677;P46783;P61313;P62269;P62701;P83881;Q9UHB9"
"PC3"	"GO_CC"	"0009897"	"external side of plasma membrane "	16	446	83	4471	3.36322869955157	1.85640796242451	0.0464536143575712	1	1.81168620671025	"P04216;P06756;P08648;P14415;P17813;P20138;P27797;P28906;P31994;P33151;P40189;P53708;P55290;Q14627;Q29980;Q9ULI3"
