"gene","enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"NPHS2","correlated","GO_CC","0005634","nucleus ",497,1231,2487,7049,40.2924451665313,35.2816002269826,0.000307128332854517,0.0498776412555736,1.14202431032923,"A0JLT2;A1XBS5;C9JLW8;H0YL14;O00141;O00401;O00560;O14497;O14519;O14618;O14979;O15105;O15145;O15194;O15392;O15527;O43151;O43665;O43680;O43707;O43734;O60238;O60291;O60341;O60356;O60381;O60481;O60506;O60548;O60663;O60675;O60812;O75190;O75365;O75376;O75390;O75444;O75461;O75531;O75533;O75688;O75956;O94842;O94850;O94992;O95251;O95503;O95931;P00338;P00441;P04075;P04083;P05067;P05106;P05114;P05787;P06241;P06454;P06576;P06703;P06730;P06748;P06899;P07148;P07355;P07711;P07737;P07910;P08621;P08865;P09211;P09234;P09429;P09622;P09651;P09661;P0C0S5;P0CG47;P0DME0;P0DMV9;P0DP24;P0DP25;P0DPH7;P11142;P14625;P14921;P15104;P15259;P15559;P15880;P16989;P17480;P17481;P17535;P17655;P17844;P18124;P18146;P18621;P18848;P19338;P20073;P20290;P20839;P21291;P21359;P22626;P22674;P23025;P23246;P23284;P23381;P23396;P23497;P23511;P23528;P24522;P24539;P24928;P25685;P25786;P25963;P26038;P26447;P26583;P26651;P27361;P28062;P28347;P28562;P29375;P29508;P29692;P30086;P30260;P30305;P31314;P31751;P31942;P31948;P32519;P32969;P34925;P35227;P35398;P35579;P35625;P36404;P37275;P37837;P37840;P40424;P40429;P40926;P41162;P41229;P41567;P41743;P42229;P42575;P43357;P43358;P45973;P46060;P46100;P46527;P46777;P48047;P48552;P49591;P49720;P49773;P49918;P50219;P50453;P50548;P50570;P50750;P51003;P51116;P51808;P51858;P52209;P52298;P52565;P52657;P52744;P53007;P53041;P53801;P54274;P54368;P54652;P54727;P55008;P55055;P55061;P55072;P55198;P55209;P55265;P55273;P55854;P56177;P56545;P56693;P59998;P61077;P61158;P61160;P61247;P61266;P61313;P61513;P61599;P61978;P62068;P62081;P62195;P62258;P62308;P62318;P62424;P62699;P62753;P62826;P62841;P62847;P62861;P62875;P62888;P62937;P62979;P62993;P63104;P63167;P63241;P67775;P68371;P78332;P78563;P98170;P98172;Q00839;Q00994;Q01892;Q02363;Q02447;Q02535;Q02577;Q02878;Q03001;Q03431;Q03923;Q04727;Q04741;Q06124;Q06481;Q06945;Q07020;Q07820;Q08493;Q08499;Q08945;Q12772;Q12906;Q12974;Q12983;Q12996;Q13185;Q13200;Q13315;Q13404;Q13485;Q13573;Q13885;Q14011;Q14103;Q14135;Q14186;Q14517;Q14678;Q14814;Q14966;Q14974;Q15019;Q15038;Q15185;Q15233;Q15287;Q15424;Q15532;Q15545;Q15631;Q15637;Q15785;Q15843;Q15973;Q16629;Q16851;Q17RY0;Q460N5;Q53EL6;Q53QV2;Q5JVS0;Q5RKV6;Q5VTB9;Q5VU43;Q5VYK3;Q5VZF2;Q66PJ3;Q6EEV6;Q6FI13;Q6PEY2;Q6UB99;Q6XE24;Q71DI3;Q7KZF4;Q7L2J0;Q7L523;Q7L5N1;Q7L7L0;Q7LFL8;Q7Z628;Q7Z7M0;Q86SJ2;Q86U42;Q86XN8;Q8IUQ4;Q8IXK0;Q8IZD2;Q8N1G1;Q8N3C7;Q8N6T7;Q8NC51;Q8ND76;Q8NEV1;Q8NHW3;Q8TDI0;Q8TDX7;Q8WW12;Q8WYQ3;Q92519;Q92597;Q92618;Q92624;Q92833;Q92870;Q92890;Q92945;Q92973;Q93079;Q93096;Q969G3;Q96A58;Q96AE4;Q96AQ7;Q96BF6;Q96CV9;Q96DZ5;Q96FQ6;Q96I76;Q96JY6;Q96LA8;Q96LI5;Q96N58;Q96P26;Q96PM5;Q96PP9;Q96PV6;Q96QR8;Q96RN5;Q96S59;Q96SI9;Q96SQ5;Q99460;Q99466;Q99497;Q99584;Q99653;Q99879;Q99880;Q99967;Q9BQE3;Q9BRK3;Q9BTL4;Q9BTZ2;Q9BU61;Q9BUJ2;Q9BVA1;Q9BWW4;Q9BXK5;Q9BYE0;Q9BZ95;Q9BZL1;Q9C005;Q9C0K0;Q9H063;Q9H0D6;Q9H2F5;Q9H3M7;Q9H4L4;Q9H668;Q9H8S9;Q9H9L7;Q9HB19;Q9NP50;Q9NPI1;Q9NPJ6;Q9NQG5;Q9NRM7;Q9NS37;Q9NSA3;Q9NTI5;Q9NUL5;Q9NWD9;Q9NZ56;Q9NZL9;Q9NZN8;Q9P1Z0;Q9UBC2;Q9UBF6;Q9UBX2;Q9UGR2;Q9UIL8;Q9UJY1;Q9UKB1;Q9UKG1;Q9UKM9;Q9UKT7;Q9UKV3;Q9UKV5;Q9UL40;Q9ULM3;Q9UMW8;Q9UN36;Q9UNH7;Q9Y224;Q9Y244;Q9Y2W1;Q9Y385;Q9Y3A5;Q9Y3C5;Q9Y5S9;Q9Y6E0;Q9Y6H1;O43345;O43812;P17019;P17035;P17038;P57077;Q0D2J5;Q15651;Q68DY1;Q6ZN55;Q7L3S4;Q8N339;Q92610;Q92747;Q96EY9;Q96SL8;Q9BQI9;Q9UEE9;Q9UH62;Q9Y6Q3;O75373;P0C6A0;Q03938;Q09019;Q0VGE8;Q15434;Q1KMD3;Q5T0B9;Q5T5D7;Q5VIY5;Q5VZ46;Q68DI1;Q6IQ21;Q6P280;Q6ZN79;Q6ZNG1;Q86XN6;Q8IYB9;Q8N823;Q8TAF7;Q96ER3;Q9BWG4;Q9H8G1;Q9P255;Q9Y534;E7ETH6;P0C7V8;P0DPD5;Q5VV16;Q7Z5D8;Q9Y675"
"NPHS2","correlated","GO_CC","0042788","polysomal ribosome ",14,1231,25,7049,1.05605199025183,0.354660235494396,0.00215295494425819,0.291366569122941,2.97764419171405,"P20290;P62424;P62854;P62857;P62888;P62891;P62899;P62917;P63173;P83881;P84098;Q02878;Q07020;Q9Y3U8"
"NPHS2","correlated","GO_CC","0016020","membrane ",296,1231,1449,7049,23.9642567018684,20.5561072492552,0.00438182657126586,0.50829188226684,1.16579741540007,"H0YL14;O00159;O00214;O00443;O00461;O00501;O00560;O14494;O14495;O14791;O15145;O15173;O15533;O43169;O43306;O43561;O43760;O43852;O60238;O60291;O60312;O60337;O60506;O60636;O60755;O60763;O75190;O75376;O75688;O75787;O75955;O94766;O95236;O96008;P00167;P00338;P00387;P00558;P01116;P04075;P04632;P04843;P05026;P05067;P06576;P06748;P06756;P07195;P07355;P07737;P07910;P08240;P08865;P09496;P09651;P0DP24;P10644;P10809;P11142;P11717;P13073;P13987;P14625;P15692;P15880;P17844;P18077;P18085;P18124;P18433;P19021;P19338;P20073;P20810;P21359;P21917;P21926;P22626;P23284;P23396;P23528;P24539;P25063;P25398;P26572;P27105;P27824;P28289;P28799;P30050;P31946;P32969;P34925;P35579;P35613;P36542;P37173;P37840;P40429;P40926;P42575;P42766;P46777;P46778;P46783;P46939;P46976;P47914;P48230;P48509;P49765;P50453;P50570;P50750;P51116;P51659;P51790;P52565;P52566;P53801;P54652;P55061;P55209;P55265;P56817;P60033;P61020;P61158;P61160;P61224;P61225;P61254;P61266;P61604;P61769;P61978;P62081;P62195;P62249;P62258;P62330;P62424;P62753;P62826;P62841;P62847;P62854;P62888;P62899;P62917;P62937;P62979;P63027;P63167;P63218;P63241;P67775;P67936;P78324;P84098;P98194;Q00839;Q02818;Q02878;Q03001;Q06481;Q07020;Q07820;Q08499;Q09328;Q10471;Q10589;Q11201;Q12906;Q13011;Q13200;Q13217;Q13591;Q14108;Q14118;Q14152;Q14165;Q14204;Q14974;Q15041;Q15233;Q15629;Q15785;Q16842;Q16864;Q16891;Q460N5;Q53EP0;Q5R3F8;Q5VW38;Q5VYK3;Q6DN90;Q6IA17;Q6UXI9;Q6ZMB0;Q6ZS17;Q7KZF4;Q7L1Q6;Q7Z4F1;Q7Z7M0;Q86UL3;Q86UP2;Q86VE9;Q8IWA5;Q8IZF2;Q8NC51;Q8NET5;Q8TB92;Q8TDI0;Q8TEM1;Q92673;Q92692;Q92870;Q92896;Q92945;Q969X1;Q969X2;Q96A33;Q96BJ3;Q96BM9;Q96KC8;Q96KR6;Q96MG8;Q96P70;Q96RN5;Q96TA2;Q99418;Q99437;Q99460;Q99523;Q99720;Q9BQ39;Q9BRK5;Q9BSJ8;Q9BV40;Q9BXK5;Q9C0B5;Q9GZS9;Q9H0D6;Q9H0U3;Q9H254;Q9HB19;Q9NPJ6;Q9NRX5;Q9NS69;Q9NV96;Q9NVP1;Q9NWD8;Q9NX40;Q9NY26;Q9NYZ1;Q9NZ42;Q9NZJ7;Q9NZN8;Q9NZV1;Q9UBC2;Q9UBV7;Q9UEY8;Q9UI08;Q9UIQ6;Q9UKG1;Q9UKI2;Q9UKV5;Q9UL46;Q9UPN3;Q9Y244;Q9Y274;Q9Y282;Q9Y287;Q9Y371;Q9Y3D6;Q9Y3U8;P54826;Q66K14;Q8WV48;Q92617;Q96SN7;A2RRL7;Q1KMD3;Q86TY3;Q8IYS2;Q8N6Q1;Q96E16;Q9H7X2;A6NKL6;C9JI98;H3BV60;P0C7Q5;P0DL12;P0DPA2;Q6UWH6"
"NPHS2","correlated","GO_CC","0005615","extracellular space ",111,1231,483,7049,8.93582453290008,6.85203574975174,0.00809412258279782,0.821553442153979,1.30411236298991,"O00214;O00560;O00592;O14791;O15130;O43707;O76061;O95998;P00441;P00558;P00750;P03971;P04075;P04083;P04155;P05067;P05230;P06899;P07339;P07355;P07585;P07711;P08603;P08962;P09211;P09382;P09429;P09486;P09529;P0CG47;P10646;P10809;P11142;P13987;P14550;P15121;P15529;P15692;P16035;P16284;P17813;P17927;P18065;P21810;P21926;P23528;P24593;P26038;P26447;P26583;P26927;P27105;P28799;P29279;P29400;P29508;P31997;P35070;P35241;P35625;P37173;P37840;P41222;P49765;P49862;P50453;P51858;P53420;P56706;P61769;P62861;P62891;P62937;P62979;P63104;P78310;Q01955;Q02818;Q03167;Q08493;Q08629;Q13007;Q14118;Q16610;Q16674;Q5R3F8;Q6UWY2;Q76LX8;Q8IWU5;Q8IWU6;Q8TB73;Q92520;Q92673;Q92743;Q92876;Q96FE7;Q96FQ6;Q99075;Q99584;Q99969;Q9BQB4;Q9H173;Q9NZ20;Q9NZU0;Q9UBR2;Q9UHF1;Q9ULZ1;Q9Y287;Q9Y646;P98173;Q9UJH8"
"NPHS2","correlated","GO_CC","0022627","cytosolic small ribosomal subunit ",15,1231,35,7049,1.13728675873274,0.496524329692155,0.0129738453350171,1,2.29049553208773,"P08865;P15880;P23396;P25398;P46783;P61247;P62081;P62249;P62753;P62841;P62847;P62854;P62857;P62861;P62979"
"NPHS2","correlated","GO_CC","0042470","melanosome ",22,1231,64,7049,1.70593013809911,0.907930202865655,0.0133224788060455,1,1.87892211616572,"O00560;O43852;O75955;P04843;P05106;P07237;P07339;P07355;P08962;P11142;P14625;P23284;P27105;P27824;P31946;P35613;P55209;P61020;P62258;P62826;P63104;Q7KZF4"
"NPHS2","correlated","GO_CC","1990904","ribonucleoprotein complex ",32,1231,106,7049,2.5182778229082,1.50375939849624,0.0142902745885709,1,1.67465475223396,"O43707;O60506;O60812;P06748;P08670;P09651;P0DMV9;P11142;P17844;P18124;P19338;P22626;P23396;P26651;P31942;P40429;P45973;P46777;P61247;P61254;P61978;P62081;P62753;Q00839;Q12906;Q14103;Q6XE24;Q7L2J0;Q86U42;Q9BUJ2;Q9BXP5;Q15434"
"NPHS2","correlated","GO_CC","0032991","protein-containing complex ",77,1231,324,7049,6.17384240454915,4.59639665200738,0.0168447488595396,1,1.34319182437244,"O15105;O15392;O15527;O43707;O60341;P00441;P05067;P05106;P06748;P07148;P07237;P07910;P0DMV9;P0DP24;P0DP25;P10644;P10809;P14625;P15104;P16284;P17342;P18848;P21926;P23284;P23381;P26583;P27824;P31751;P31948;P35579;P37840;P45973;P46777;P46939;P50570;P53041;P55072;P61764;P62081;P62826;P62937;P78310;P84077;Q00839;Q01629;Q02363;Q02790;Q06124;Q13404;Q15038;Q15185;Q52LW3;Q53QV2;Q5VTB9;Q8IZD2;Q8N3R9;Q8TEW8;Q93079;Q969G3;Q96G04;Q96JH8;Q96PV6;Q99967;Q9BQB4;Q9BXP5;Q9GZY8;Q9H6S3;Q9HB19;Q9NP85;Q9UI30;Q9UII2;Q9UKV5;Q9Y241;Q9Y371;Q9Y3D6;Q9NUQ6;Q9BT73"
"NPHS2","correlated","GO_CC","0009986","cell surface ",60,1231,246,7049,4.79285134037368,3.48985671726486,0.0258981749257933,1,1.37336622350789,"O15031;O95183;O95297;P00750;P04083;P05067;P05106;P06576;P06756;P07355;P08962;P09429;P09486;P10646;P10809;P11717;P13987;P15529;P15692;P17813;P17927;P18084;P19021;P21810;P25063;P26006;P26012;P26038;P31997;P34741;P48509;P51790;P54652;P56817;P78324;P98172;Q00839;Q00889;Q03167;Q08722;Q10589;Q13018;Q13576;Q13685;Q76LX8;Q8IWU5;Q8IWU6;Q8IZF2;Q92673;Q92692;Q99075;Q99466;Q99523;Q99944;Q9BRK3;Q9C0B5;Q9H3T2;Q9UHF1;Q9UII2;Q9Y490"
"NPHS2","correlated","GO_CC","0031982","vesicle ",26,1231,86,7049,2.03086921202275,1.22003121010072,0.0296785522414556,1,1.66460431111027,"O00159;O00443;O14817;O43795;P04083;P07355;P09211;P0CG47;P0DMV9;P0DP24;P0DP25;P13987;P23528;P26038;P27105;P29508;P37802;P60033;P62937;P62979;P63027;P63104;Q13409;Q9BQE3;Q9BV40;Q9H6S3"
"NPHS2","correlated","GO_CC","0045121","membrane raft ",34,1231,124,7049,2.68074735987002,1.75911476805221,0.030326763813258,1,1.52391839836482,"O00159;O00560;O00592;O14494;O14495;O15519;O43561;O75955;P00558;P05067;P06241;P07195;P07339;P16284;P17655;P25063;P27105;P35613;P37173;P56817;P61225;P67775;P78310;P98172;Q10589;Q16586;Q5T2W1;Q8IWU6;Q8NET5;Q969L2;Q96DZ5;Q99497;Q99653;Q9NP85"
"NPHS2","correlated","GO_CC","0005576","extracellular region ",124,1231,585,7049,9.99187652315191,8.29904951056887,0.040346931630107,1,1.20397842071278,"A5D8V7;O00468;O00560;O14791;O15130;O43707;O43852;O95236;O95998;P00387;P00441;P00750;P03971;P04075;P04083;P04155;P05067;P05230;P06703;P07237;P07339;P07355;P07585;P07711;P07910;P08603;P09211;P09382;P09429;P09486;P09529;P0DMV9;P10646;P11142;P14625;P15692;P16035;P18065;P19021;P20839;P21810;P24593;P26447;P26927;P28799;P29279;P29400;P29508;P35070;P35625;P37173;P37802;P37840;P41222;P46976;P49765;P49862;P50895;P51858;P53420;P53990;P55072;P56706;P61160;P61769;P62699;P62937;P68371;P78310;Q00889;Q01955;Q04900;Q10471;Q12906;Q13007;Q13018;Q13200;Q13217;Q14118;Q14204;Q14974;Q15063;Q16553;Q16610;Q16842;Q5JVS0;Q6UXI9;Q71DI3;Q7Z3S9;Q8IWU5;Q8N307;Q8TB73;Q8TC07;Q8WXD2;Q92520;Q92563;Q92743;Q92876;Q92882;Q99075;Q99460;Q99466;Q99584;Q99944;Q99969;Q9BQB4;Q9BZM2;Q9HB63;Q9NZ20;Q9NZV1;Q9UBR2;Q9UHF1;Q9UIQ6;Q9UKZ9;Q9ULZ1;Q9UPZ6;Q9Y287;Q9Y2I2;Q9Y490;Q9Y5R8;Q6PDA7;Q9NRV9;Q9NZ32;Q86Y29"
"NPHS2","correlated","GO_CC","0031092","platelet alpha granule membrane ",6,1231,9,7049,0.406173842404549,0.127677684777983,0.0435409455419412,1,3.1812437945663,"O75167;P05106;P09486;P16284;P21926;Q06481"
"NPHS2","correlated","GO_CC","0005788","endoplasmic reticulum lumen ",38,1231,148,7049,3.00568643379366,2.09958859412683,0.0460213348056474,1,1.43155970755483,"O14791;O43493;O43852;O76061;P05067;P07108;P07237;P09382;P14625;P23284;P24593;P27361;P27824;P29400;P34741;P53420;P56706;P56817;P61769;Q01955;Q02818;Q06481;Q13217;Q13438;Q14118;Q14257;Q14703;Q15293;Q76LX8;Q86UP2;Q8IVL5;Q8N114;Q8NBJ7;Q8WXD2;Q9BRK3;Q9H173;Q9UBR2;Q9UBS3"
"NPHS2","correlated","GO_CC","0035578","azurophil granule lumen ",16,1231,48,7049,1.21852152721365,0.680947652149241,0.0490149990053958,1,1.78944963444354,"O00560;P00387;P07355;P20839;P28799;P29508;P53990;P55072;P61160;P68371;Q13217;Q14204;Q6UWY2;Q99460;Q9Y5R8;Q9NZ32"
"NPHS2","correlated","GO_CC","0008250","oligosaccharyltransferase complex ",7,1231,13,7049,0.487408610885459,0.184423322457086,0.0496108507195288,1,2.64287946010123,"P04843;Q13454;Q14165;Q8N6L1;Q9H0U3;Q9NRP0;P0C6T2"
"NPHS2","correlated","GO_CC","0015935","small ribosomal subunit ",7,1231,13,7049,0.487408610885459,0.184423322457086,0.0496108507195288,1,2.64287946010123,"P62249;P62753;P62847;P62854;P62857;P62861;P62979"
