"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0005925"	"focal adhesion "	"44/1002"	"392/17829"	4.39121756487026	2.1986650961916	2.5668417609019e-05	0.122541025665457	1.99721984602224	"PDLI1_HUMAN;RAB21_HUMAN;RLA0_HUMAN;RL6_HUMAN;HS71A_HUMAN;COF1_HUMAN;HNRPK_HUMAN;CSRP1_HUMAN;ENPL_HUMAN;CAD13_HUMAN;ITA5_HUMAN;EVL_HUMAN;MPZL1_HUMAN;RL31_HUMAN;RL7A_HUMAN;RL9_HUMAN;RS16_HUMAN;SRC8_HUMAN;RS2_HUMAN;RS10_HUMAN;RL18_HUMAN;RL23_HUMAN;VIME_HUMAN;RL12_HUMAN;RL7_HUMAN;RS3_HUMAN;RS3A_HUMAN;TSN4_HUMAN;RS29_HUMAN;PPIA_HUMAN;RHOB_HUMAN;MYH9_HUMAN;UPAR_HUMAN;PP1B_HUMAN;RALA_HUMAN;RADI_HUMAN;CDC42_HUMAN;FBLN7_HUMAN;NPM_HUMAN;1433Z_HUMAN;CD99_HUMAN;1433E_HUMAN;ARF6_HUMAN;ARL2_HUMAN"
"Cluster_1"	"GO"	"0042788"	"polysomal ribosome "	"10/1002"	"31/17829"	0.998003992015968	0.173874025464131	3.51524112880784e-05	0.167817611489286	5.73981070117829	"RS26_HUMAN;RL6_HUMAN;RL36_HUMAN;RL39_HUMAN;RL31_HUMAN;RL7A_HUMAN;RL18_HUMAN;RS28_HUMAN;RS29_HUMAN;BTF3_HUMAN"
"Cluster_1"	"GO"	"1990904"	"ribonucleoprotein complex "	"21/1002"	"143/17829"	2.09580838323353	0.802064052947445	0.000122343434545611	0.584067556520749	2.61301871780914	"PHAX_HUMAN;ROA1_HUMAN;RL26_HUMAN;RLA0_HUMAN;HNRPU_HUMAN;HS71A_HUMAN;DAZP1_HUMAN;HNRPD_HUMAN;HNRPK_HUMAN;HNRH3_HUMAN;MEPCE_HUMAN;RS6_HUMAN;ROA2_HUMAN;VIME_HUMAN;RUXG_HUMAN;RL7_HUMAN;RS3_HUMAN;RS3A_HUMAN;TTP_HUMAN;NPM_HUMAN;DDX5_HUMAN"
"Cluster_1"	"GO"	"0006334"	"nucleosome assembly "	"13/1002"	"68/17829"	1.29740518962076	0.381401088114869	0.000260364802108586	1	3.40168193025713	"TSYL2_HUMAN;H10_HUMAN;H2B1L_HUMAN;H2B1M_HUMAN;H2B1H_HUMAN;H12_HUMAN;H18_HUMAN;NP1L1_HUMAN;SETLP_HUMAN;RSF1_HUMAN;TSPY1_HUMAN;NPM_HUMAN;H33_HUMAN"
"Cluster_1"	"GO"	"0045926"	"negative regulation of growth "	"6/1002"	"15/17829"	0.598802395209581	0.0841325929665152	0.000535740329906212	1	7.11736526946108	"MT1A_HUMAN;MT1M_HUMAN;MT1X_HUMAN;MT1E_HUMAN;PTK6_HUMAN;BBC3_HUMAN"
"Cluster_1"	"GO"	"0000786"	"nucleosome "	"13/1002"	"79/17829"	1.29740518962076	0.44309832295698	0.000915232831300759	1	2.92803001591753	"H10_HUMAN;MO4L1_HUMAN;H2AZ_HUMAN;H2B1L_HUMAN;H2B1M_HUMAN;H2A3_HUMAN;H2B1H_HUMAN;EPC1_HUMAN;H12_HUMAN;H18_HUMAN;H2A2A_HUMAN;IRF4_HUMAN;H33_HUMAN"
"Cluster_1"	"GO"	"0000122"	"negative regulation of transcription by RNA polymerase II "	"68/1002"	"816/17829"	6.78642714570858	4.57681305737843	0.00108931294806499	1	1.48278443113772	"KDM1A_HUMAN;PEBB_HUMAN;PITX2_HUMAN;SNW1_HUMAN;SFPQ_HUMAN;HIC1_HUMAN;JARD2_HUMAN;HNRPU_HUMAN;DACH1_HUMAN;ERF_HUMAN;HMGB1_HUMAN;FOXC1_HUMAN;ARI5A_HUMAN;CELA1_HUMAN;CBX3_HUMAN;ID3_HUMAN;EOMES_HUMAN;ID2_HUMAN;CTBP2_HUMAN;CITE2_HUMAN;MAGA4_HUMAN;GZF1_HUMAN;KLF8_HUMAN;CBX8_HUMAN;EPC1_HUMAN;DLX1_HUMAN;HES7_HUMAN;H12_HUMAN;PCGF2_HUMAN;MAGA3_HUMAN;PRDM5_HUMAN;NR1H2_HUMAN;CHD8_HUMAN;MEPCE_HUMAN;SIR6_HUMAN;SOX10_HUMAN;SARNP_HUMAN;MLIP_HUMAN;NOTC2_HUMAN;ROA2_HUMAN;SMCA2_HUMAN;SOX2_HUMAN;SP100_HUMAN;RL23_HUMAN;SALL4_HUMAN;ZN141_HUMAN;ZN431_HUMAN;TF2L1_HUMAN;ZGLP1_HUMAN;ZEB1_HUMAN;YAP1_HUMAN;Z587B_HUMAN;YBOX3_HUMAN;SYSC_HUMAN;ZN529_HUMAN;ZN684_HUMAN;ZBT16_HUMAN;ZBT7B_HUMAN;TTP_HUMAN;ATF2_HUMAN;HXB3_HUMAN;MZF1_HUMAN;DDX5_HUMAN;NOC2L_HUMAN;E2F8_HUMAN;1433Z_HUMAN;DSCR6_HUMAN;DKK1_HUMAN"
"Cluster_1"	"GO"	"0045095"	"keratin filament "	"12/1002"	"71/17829"	1.19760479041916	0.398227606708172	0.00115981308635219	1	3.00733743780046	"KRA91_HUMAN;KRA94_HUMAN;KRA59_HUMAN;KRA92_HUMAN;KRT36_HUMAN;K1C18_HUMAN;KRA51_HUMAN;KR123_HUMAN;KR10A_HUMAN;KR124_HUMAN;KR103_HUMAN;K2C8_HUMAN"
"Cluster_1"	"GO"	"0015935"	"small ribosomal subunit "	"6/1002"	"19/17829"	0.598802395209581	0.106567951090919	0.00146318928337014	1	5.61897258115348	"RS26_HUMAN;RT06_HUMAN;RS6_HUMAN;RS16_HUMAN;RS28_HUMAN;RS29_HUMAN"
"Cluster_1"	"GO"	"0042274"	"ribosomal small subunit biogenesis "	"6/1002"	"19/17829"	0.598802395209581	0.106567951090919	0.00146318928337014	1	5.61897258115348	"RIOK2_HUMAN;RS6_HUMAN;RS16_HUMAN;SURF6_HUMAN;RS28_HUMAN;NPM_HUMAN"
