"gene","enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"EHD3","correlated","GO_BP","0007405","neuroblast proliferation ","3","165","14","7049","1.21212121212121","0.198609731876862","0.0496554503467961","1","6.1030303030303","P05556;P35221;P35222"
"EHD3","correlated","GO_CC","0005576","extracellular region ","29","165","585","7049","16.969696969697","8.29904951056887","0.000296651987587995","0.0113321059258614","2.04477596477597","O43707;P05067;P05230;P07355;P09486;P11142;P13010;P15692;P24387;P24593;P35968;P37173;P40189;P50895;P55268;P61769;Q04900;Q13018;Q13813;Q14118;Q6UXI9;Q92563;Q92743;Q9HB63;Q9NZV1;Q9UHF1;Q9ULC0;Q9Y287;Q9Y490"
"EHD3","correlated","GO_CC","0031594","neuromuscular junction ","6","165","32","7049","3.03030303030303","0.453965101432827","0.00135678257763617","0.0370207817612156","6.6751893939394","P05067;P05556;P10644;P26006;P55268;Q08629"
"EHD3","correlated","GO_CC","0005604","basement membrane ","6","165","38","7049","3.03030303030303","0.539083557951483","0.00268654476092874","0.0632367882347448","5.62121212121212","P07355;P09486;P48509;P55268;Q14118;Q6UXI9"
"EHD3","correlated","GO_CC","0030054","cell junction ","8","165","77","7049","4.24242424242424","1.09235352532274","0.0028142026177766","0.0632367882347448","3.88374655647383","O43707;P33151;P35221;P35222;P35968;Q01082;Q07157;Q13813"
"EHD3","correlated","GO_CC","0005794","Golgi apparatus ","24","165","513","7049","13.9393939393939","7.27762803234501","0.00353109069779075","0.0749375914753371","1.91537598204265","O00461;O14495;O15243;O43493;O43541;P05023;P05067;P09619;P11717;P17655;P35968;P41134;P61769;P62330;Q10589;Q8N3R9;Q8NHV1;Q92503;Q92870;Q99523;Q9NZA1;Q9UPN3;Q9Y287;Q99805"
"EHD3","correlated","GO_CC","0043296","apical junction complex ","4","165","12","7049","1.81818181818182","0.17023691303731","0.00424196056031011","0.0784613797229904","10.680303030303","Q07157;Q5IJ48;Q8N3R9;Q92692"
"EHD3","correlated","GO_CC","0042383","sarcolemma ","6","165","43","7049","3.03030303030303","0.610015605050362","0.00436476934330463","0.0784613797229904","4.96758280479211","P05023;P05556;P07355;P11279;P35613;Q14118"
"EHD3","correlated","GO_CC","0042470","melanosome ","7","165","64","7049","3.63636363636364","0.907930202865655","0.00487189282999864","0.0784613797229904","4.00511363636364","P05023;P05556;P07355;P11142;P11279;P35613;P62258"
"EHD3","correlated","GO_CC","0008305","integrin complex ","4","165","13","7049","1.81818181818182","0.184423322457086","0.00513490704993393","0.0784613797229904","9.85874125874126","P05556;P06756;P26006;P26012"
"EHD3","correlated","GO_CC","0030027","lamellipodium ","9","165","113","7049","4.84848484848485","1.60306426443467","0.00600067395065107","0.0881637480441811","3.02451059265219","O00592;P05556;P35221;P35222;Q13576;Q14118;Q14517;Q16827;Q92870"
"EHD3","correlated","GO_CC","0030139","endocytic vesicle ","5","165","31","7049","2.42424242424242","0.439778692013052","0.00767336028046027","0.108563838042068","5.51241446725318","O00461;P11717;P62330;Q8WYP3;Q9NZN3"
"EHD3","correlated","GO_CC","0032587","ruffle membrane ","6","165","56","7049","3.03030303030303","0.794438927507448","0.0119942828187605","0.159774065422284","3.81439393939394","O00159;P05556;P06756;Q9BQI0;Q9UPN3;Q9Y490"
"EHD3","correlated","GO_CC","0005615","extracellular space ","21","165","483","7049","12.1212121212121","6.85203574975174","0.0121294447571891","0.159774065422284","1.76899429073342","O00299;O00592;O43707;P05067;P05230;P07355;P09486;P11142;P15529;P15692;P17813;P24387;P24593;P37173;P40189;P61769;Q08629;Q14118;Q92743;Q9UHF1;Q9Y287"
"EHD3","correlated","GO_CC","1990904","ribonucleoprotein complex ","8","165","106","7049","4.24242424242424","1.50375939849624","0.0139377557457404","0.177474089829095","2.82121212121212","O43707;P11142;P13010;P17844;P22626;P31943;Q07352;Q15366"
"EHD3","correlated","GO_CC","0030175","filopodium ","5","165","38","7049","2.42424242424242","0.539083557951483","0.0145207907891561","0.178933615530891","4.4969696969697","O00592;P05556;Q13576;Q14118;Q14517"
"EHD3","correlated","GO_CC","0033268","node of Ranvier ","3","165","7","7049","1.21212121212121","0.099304865938431","0.0165168251748254","0.197169600524479","12.2060606060606","O94856;Q08629;Q14118"
"EHD3","correlated","GO_CC","0042995","cell projection ","6","165","64","7049","3.03030303030303","0.907930202865655","0.0196298950008512","0.227111287558219","3.3375946969697","O43707;O60500;P36382;Q01082;Q07157;Q13813"
"EHD3","correlated","GO_CC","0005771","multivesicular body ","4","165","23","7049","1.81818181818182","0.326287416654845","0.0202140936570142","0.227111287558219","5.57233201581028","P10644;P11279;P24387;Q10589"
"EHD3","correlated","GO_CC","0005938","cell cortex ","7","165","92","7049","3.63636363636364","1.30514966661938","0.0233797111965812","0.249637688407316","2.78616600790514","O00159;P05230;P35222;P62330;Q13576;Q96DZ5;Q9NZA1"
"EHD3","correlated","GO_CC","0005911","cell-cell junction ","7","165","93","7049","3.63636363636364","1.31933607603915","0.0244378041561588","0.252303815882504","2.75620723362659","O60500;P05067;P33151;P35221;P35222;Q14517;Q92692"
"EHD3","correlated","GO_CC","0030864","cortical actin cytoskeleton ","4","165","27","7049","1.81818181818182","0.383033054333948","0.0295646039633646","0.297202071421191","4.74680134680135","O43707;P17655;Q01082;Q13813"
"EHD3","correlated","GO_CC","0005769","early endosome ","9","165","157","7049","4.84848484848485","2.22726627890481","0.0333797082667913","0.299652986945362","2.1768770507624","O75204;P05067;P07355;P08473;P11717;P35968;Q92870;Q99523;Q9NZN3"
"EHD3","correlated","GO_CC","0030140","trans-Golgi network transport vesicle ","3","165","11","7049","1.21212121212121","0.156050503617534","0.0337305718289282","0.299652986945362","7.76749311294766","O43493;P11717;Q99523"
"EHD3","correlated","GO_CC","0031527","filopodium membrane ","3","165","11","7049","1.21212121212121","0.156050503617534","0.0337305718289282","0.299652986945362","7.76749311294766","P06756;P26006;P62330"
"EHD3","correlated","GO_CC","0016342","catenin complex ","3","165","11","7049","1.21212121212121","0.156050503617534","0.0337305718289282","0.299652986945362","7.76749311294766","P33151;P35221;P35222"
"EHD3","correlated","GO_CC","0005903","brush border ","4","165","31","7049","1.81818181818182","0.439778692013052","0.0408261003381956","0.346568229537571","4.13431085043988","O00159;O00299;P08473;Q12965"
"EHD3","correlated","GO_CC","0016328","lateral plasma membrane ","4","165","31","7049","1.81818181818182","0.439778692013052","0.0408261003381956","0.346568229537571","4.13431085043988","O00159;P05023;P35222;Q16827"
"EHD3","correlated","GO_CC","0005923","bicellular tight junction ","5","165","55","7049","2.42424242424242","0.780252518087672","0.0440390607050405","0.365715678028815","3.10699724517906","P33151;P35222;Q07157;Q8N3R9;Q8N3V7"
"EHD3","correlated","GO_CC","0034707","chloride channel complex ","3","165","14","7049","1.21212121212121","0.198609731876862","0.0496554503467961","0.403582596435662","6.1030303030303","O00299;Q4KMQ2;Q9NZA1"
"EHD3","correlated","GO_MF","0001968","fibronectin binding ","5","165","14","7049","2.42424242424242","0.198609731876862","0.000604561119791627","0.0336826909598192","12.2060606060606","P05556;P06756;P15692;P24593;P26006"
"EHD3","correlated","GO_MF","0023026","MHC class II protein complex binding ","4","165","11","7049","1.81818181818182","0.156050503617534","0.00345044569387022","0.168209227576173","11.6512396694215","P11142;P60033;P61769;P62258"
"EHD3","correlated","GO_MF","0001786","phosphatidylserine binding ","5","165","26","7049","2.42424242424242","0.368846644914172","0.00438334174171828","0.170950327927013","6.57249417249417","P07355;P08473;P11142;Q14108;Q9Y490"
"EHD3","correlated","GO_MF","0043236","laminin binding ","4","165","15","7049","1.81818181818182","0.212796141296638","0.0072383113478648","0.235245118805606","8.54424242424242","P05556;P26006;P50895;Q14118"
"EHD3","correlated","GO_MF","0050840","extracellular matrix binding ","4","165","15","7049","1.81818181818182","0.212796141296638","0.0072383113478648","0.235245118805606","8.54424242424242","P06756;P09486;P15692;Q92563"
"EHD3","correlated","GO_MF","0046332","SMAD binding ","5","165","36","7049","2.42424242424242","0.510710739111931","0.0122755049155658","0.368265147466974","4.74680134680135","P12757;P17844;P35222;P37173;Q9H2X6"
"EHD3","correlated","GO_MF","0003779","actin binding ","9","165","134","7049","4.84848484848485","1.90097886224996","0.0150398353597868","0.418966842165491","2.55052012663953","O43707;P05556;P45379;Q01082;Q13576;Q13813;Q14118;Q8N3V7;Q9UPN3"
"EHD3","correlated","GO_MF","0008191","metalloendopeptidase inhibitor activity ","3","165","8","7049","1.21212121212121","0.113491275358207","0.0203420495034066","0.528893287088572","10.680303030303","Q08629;Q10589;Q92563"
"EHD3","correlated","GO_MF","0034713","type I transforming growth factor beta receptor binding ","3","165","9","7049","1.21212121212121","0.127677684777983","0.024497122135817","0.580014184068635","9.4936026936027","O43541;P17813;P37173"
"EHD3","correlated","GO_MF","0019904","protein domain specific binding ","8","165","122","7049","4.24242424242424","1.73074194921265","0.0267909114528973","0.580014184068635","2.45121708892201","O94856;P10644;P11279;P12757;P26006;P62258;P84077;Q8N3R9"
"EHD3","correlated","GO_MF","0050839","cell adhesion molecule binding ","4","165","26","7049","1.81818181818182","0.368846644914172","0.0270464777411999","0.580014184068635","4.92937062937063","O60500;P05556;Q07157;Q92692"
"EHD3","correlated","GO_MF","0017166","vinculin binding ","3","165","10","7049","1.21212121212121","0.141864094197759","0.0289653381233905","0.580014184068635","8.54424242424242","P35221;Q14118;Q9Y490"
"EHD3","correlated","GO_MF","0042802","identical protein binding ","28","165","770","7049","16.3636363636364","10.9235352532274","0.0310322972740213","0.580014184068635","1.49801652892562","O43541;O75444;P05067;P07355;P11717;P12757;P14921;P15692;P17813;P22626;P25791;P31943;P35221;P35968;P40189;P41134;P45379;P61769;P62258;Q10589;Q15038;Q15599;Q63HR2;Q8N3R9;Q8NHV1;Q92692;Q92743;Q9BZR9"
"EHD3","correlated","GO_MF","0005516","calmodulin binding ","6","165","73","7049","3.03030303030303","1.03560788764364","0.0314034445801013","0.580014184068635","2.9261104192611","O00159;Q01082;Q07157;Q12965;Q13576;Q13813"
"EHD3","correlated","GO_MF","0005244","voltage-gated monoatomic ion channel activity ","3","165","11","7049","1.21212121212121","0.156050503617534","0.0337305718289282","0.580014184068635","7.76749311294766","O00299;Q4KMQ2;Q9NZA1"
"EHD3","correlated","GO_MF","0004867","serine-type endopeptidase inhibitor activity ","4","165","29","7049","1.81818181818182","0.4114058731735","0.0349591456003462","0.580014184068635","4.41943573667712","P05067;P07355;Q08629;Q9NZV1"
"EHD3","correlated","GO_MF","0005539","glycosaminoglycan binding ","3","165","13","7049","1.21212121212121","0.184423322457086","0.0440903824346883","0.661355736520324","6.57249417249417","P17813;P37173;Q92563"
"EHD3","correlated","GO_MF","0017046","peptide hormone binding ","3","165","14","7049","1.21212121212121","0.198609731876862","0.0496554503467961","0.689611912566626","6.1030303030303","P16066;P47872;Q03431"
"EHD3","correlated","GO_MF","0019838","growth factor binding ","3","165","14","7049","1.21212121212121","0.198609731876862","0.0496554503467961","0.689611912566626","6.1030303030303","P35968;P40189;Q92743"
"EHD3","correlated","KEGG_pathway","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)","7","165","32","7049","3.63636363636364","0.453965101432827","0.000186021388675287","0.0344139569049281","8.01022727272727","P35221;P35222;Q14118;P26006;P06756;P05556;P26012"
"EHD3","correlated","KEGG_pathway","hsa04520","Adherens junction - Homo sapiens (human)","9","165","64","7049","4.84848484848485","0.907930202865655","0.000203189732339348","0.0371837210181007","5.34015151515152","P33151;P35221;P35222;P23467;Q92692;P37173;Q07157;O43707;Q52LW3"
"EHD3","correlated","KEGG_pathway","hsa04512","ECM-receptor interaction - Homo sapiens (human)","7","165","38","7049","3.63636363636364","0.539083557951483","0.000425200978057689","0.0773865780064993","6.74545454545454","Q14118;Q6UXI9;P26006;P06756;P05556;P26012;P55268"
"EHD3","correlated","KEGG_pathway","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)","6","165","37","7049","3.03030303030303","0.524897148531707","0.00241766053703025","0.435178896665446","5.77313677313677","Q14118;P26006;P06756;P05556;P26012;P45379"
"EHD3","correlated","KEGG_pathway","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)","6","165","38","7049","3.03030303030303","0.539083557951483","0.00268654476092874","0.480891512206244","5.62121212121212","Q14118;P26006;P06756;P05556;P26012;P45379"
"EHD3","correlated","KEGG_pathway","hsa04390","Hippo signaling pathway - Homo sapiens (human)","8","165","82","7049","4.24242424242424","1.16328557242162","0.0038968955365994","0.693647405514694","3.64693274205469","P35221;P35222;P05230;Q5IJ48;P41134;Q8N3R9;P37173;P62258"
"EHD3","correlated","KEGG_pathway","hsa04514","Cell adhesion molecules - Homo sapiens (human)","6","165","49","7049","3.03030303030303","0.695134061569017","0.00723283644903175","1","4.35930735930736","P33151;O94856;P06756;P05556;P26012;Q92692"
"EHD3","correlated","KEGG_pathway","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)","9","165","126","7049","4.84848484848485","1.78748758689176","0.01086534595633","1","2.71245791245791","Q13576;P05230;Q9NZN5;P26006;P06756;P05556;P26012;P09619;O43707"
"EHD3","correlated","KEGG_pathway","hsa04014","Ras signaling pathway - Homo sapiens (human)","8","165","119","7049","4.24242424242424","1.68818272095333","0.0239260758090389","1","2.51301247771836","P14921;P05230;Q8IV61;P35968;P62330;P09619;P15692;P0DP24"
"EHD3","correlated","KEGG_pathway","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)","5","165","48","7049","2.42424242424242","0.680947652149241","0.0295426904076277","1","3.56010101010101","P09496;P35221;P35222;P05556;Q9NVA2"
"EHD3","correlated","KEGG_pathway","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)","7","165","101","7049","3.63636363636364","1.43282735139736","0.0340690237606703","1","2.53789378937894","Q9NZN5;P05556;P84077;P62330;O00159;Q12965;Q07157"
"EHD3","correlated","KEGG_pathway","hsa04218","Cellular senescence - Homo sapiens (human)","6","165","80","7049","3.03030303030303","1.13491275358207","0.0430911144634941","1","2.67007575757576","P14921;Q9H2X6;Q07352;P37173;P0DP24;P17655"
"EHD3","correlated","KEGG_pathway","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)","6","165","83","7049","3.03030303030303","1.1774719818414","0.0488039293598395","1","2.57356699525374","P33151;P35222;P06756;P35968;P15692;P0DP24"
"EHD3","correlated","KEGG_pathway","hsa04142","Lysosome - Homo sapiens (human)","6","165","83","7049","3.03030303030303","1.1774719818414","0.0488039293598395","1","2.57356699525374","P09496;P11717;P11279;Q99523;Q04900;Q14108"
