"enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"up_AS_MN_only","GO_BP","0030050","vesicle transport along actin filament ",3,91,10,6459,2.1978021978022,0.154822727976467,0.0112718706512743,0.981677462174618,14.1956043956044,"O00159;O43707;O94832"
"up_AS_only","GO_BP","0010628","positive regulation of gene expression ",19,361,171,6459,4.98614958448753,2.64746864839758,0.0121753164633569,1,1.88336492200029,"O00571;O15455;O75444;P15056;P16885;P19544;P25490;P33151;P35241;P46531;Q02363;Q02750;Q12860;Q16288;Q16620;Q6XE24;Q96PU8;Q9P1Z2;Q9UGL1"
"down_all","GO_BP","0006412","translation ",8,128,126,6459,5.46875,1.95076637250348,0.0138473064205723,1,2.80338541666667,"P18077;P46778;P62244;P62249;P62273;P62753;Q05639;Q9Y3D5"
"up_AS_MN_only","GO_BP","0001666","response to hypoxia ",5,91,64,6459,4.3956043956044,0.990865459049388,0.0139240376248799,1,4.43612637362637,"O43707;P14625;P15692;P19021;P37173"
"up_MN_only","GO_BP","0060907","positive regulation of macrophage cytokine production ",3,112,9,6459,1.78571428571429,0.13934045517882,0.0140302287185362,1,12.8154761904762,"P04233;P49137;Q9NQC3"
"down_all","GO_BP","0045638","negative regulation of myeloid cell differentiation ",3,128,8,6459,1.5625,0.123858182381174,0.0149137322345453,1,12.615234375,"P17481;P25963;Q05516"
"up_all","GO_BP","0046777","protein autophosphorylation ",4,41,81,6459,7.31707317073171,1.25406409660938,0.0151421081447643,1,5.83468834688347,"P04216;P09619;P49759;Q86V86"
"up_AS_MN_only","GO_BP","0035024","negative regulation of Rho protein signal transduction ",3,91,12,6459,2.1978021978022,0.18578727357176,0.015267164115792,1,11.8296703296703,"P05556;P26006;Q9ULI3"
"down_all","GO_BP","0006334","nucleosome assembly ",4,128,25,6459,2.34375,0.387056819941167,0.016006043322765,1,6.0553125,"P46100;Q01534;Q96T23;Q9H2G4"
"up_MN_only","GO_BP","0007179","transforming growth factor beta receptor signaling pathway ",5,112,54,6459,3.57142857142857,0.836042731072921,0.0161614746790194,1,4.2718253968254,"P01100;P05412;P18084;Q9H2X6;Q9ULJ6"
"up_MN_only","GO_BP","0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II ",3,112,10,6459,1.78571428571429,0.154822727976467,0.0166525324036633,1,11.5339285714286,"P04233;P61769;Q99538"
"down_AS_only","GO_BP","0009408","response to heat ",3,70,17,6459,2.85714285714286,0.263198637559994,0.0168735167248495,1,10.855462184874,"P48061;Q29980;Q86VZ4"
"up_AS_MN_only","GO_BP","0045766","positive regulation of angiogenesis ",5,91,68,6459,4.3956043956044,1.05279455023998,0.0168783821380424,1,4.17517776341306,"P05556;P15692;P35968;P37173;Q16236"
"down_all","GO_BP","0043065","positive regulation of apoptotic process ",8,128,132,6459,5.46875,2.04366000928936,0.0172890805649874,1,2.67595880681818,"P62745;P62753;Q02535;Q05516;Q05639;Q06945;Q16342;Q494U1"
"up_AS_FSGS_only","GO_BP","0030336","negative regulation of cell migration ",4,56,62,6459,5.35714285714286,0.959900913454095,0.0175306268492707,1,5.5809331797235,"P10114;P12830;P13164;P51452"
"up_AS_MN_only","GO_BP","0098609","cell-cell adhesion ",5,91,69,6459,4.3956043956044,1.06827682303762,0.0176736573731601,1,4.1146679407549,"P26006;P35221;Q07157;Q96AP7;Q9Y490"
"up_AS_only","GO_BP","0016192","vesicle-mediated transport ",10,361,68,6459,2.49307479224377,1.05279455023998,0.0185705813621912,1,2.36805442398566,"O60271;P56377;P61019;P61764;P62330;P84077;Q8WV19;Q8WWN8;Q9BXW6;Q9NVZ3"
"down_AS_only","GO_BP","0031640","killing of cells of another organism ",3,70,18,6459,2.85714285714286,0.278680910357641,0.0186212293919688,1,10.252380952381,"P10144;P48061;Q29980"
"up_MN_only","GO_BP","0043524","negative regulation of neuron apoptotic process ",5,112,57,6459,3.57142857142857,0.882489549465862,0.0191325089425138,1,4.04699248120301,"O76024;P05412;P48681;Q99538;Q9H2X6"
"up_AS_MN_only","GO_BP","0006457","protein folding ",5,91,71,6459,4.3956043956044,1.09924136863292,0.0193335845953058,1,3.9987618015787,"O95302;P11142;P14625;P34932;Q15084"
"up_AS_MN_only","GO_BP","0001569","branching involved in blood vessel morphogenesis ",3,91,14,6459,2.1978021978022,0.216751819167054,0.0197778729006505,1,10.1397174254317,"P15692;P35968;P37173"
"up_AS_MN_only","GO_BP","0010595","positive regulation of endothelial cell migration ",4,91,41,6459,3.2967032967033,0.634773184703515,0.0221587700695674,1,5.1935138032699,"O14495;P15692;P35613;P35968"
"up_AS_MN_only","GO_BP","0001541","ovarian follicle development ",3,91,15,6459,2.1978021978022,0.2322340919647,0.0222169331419047,1,9.46373626373626,"P15692;P35221;P35968"
"down_all","GO_BP","0002181","cytoplasmic translation ",6,128,79,6459,3.90625,1.22309955101409,0.0223812236910408,1,3.19373022151899,"P18077;P46778;P62244;P62249;P62273;P62753"
"up_AS_FSGS_only","GO_BP","0008285","negative regulation of cell population proliferation ",6,56,186,6459,8.92857142857143,2.87970274036229,0.0224912558668125,1,3.10051843317972,"O94880;P13164;P23771;P52756;Q63ZY3;Q96TA1"
"up_MN_FSGS_only","GO_BP","0008285","negative regulation of cell population proliferation ",5,38,186,6459,10.5263157894737,2.87970274036229,0.0232436447811032,1,3.6553480475382,"O75204;P12643;P31949;P35222;Q9UHI8"
"up_MN_only","GO_BP","0008283","cell population proliferation ",5,112,61,6459,3.57142857142857,0.944418640656448,0.0235897816635432,1,3.78161592505855,"P04233;P04899;P05412;P61224;Q9H2X6"
"down_AS_FSGS_only","GO_BP","0006355","regulation of DNA-templated transcription ",40,681,252,6459,5.72687224669604,3.90153274500697,0.0238299347254471,1,1.46785189846864,"O15527;O43186;O60427;O75362;O75365;O95704;P15336;P23511;P28698;P35637;P48431;P51531;P52744;Q03923;Q6IE81;Q92766;Q99697;Q9BPZ2;O75346;P17019;Q6ECI4;Q7Z340;Q86Y25;Q9Y6Q3;B4DU55;O75373;P10075;Q0VGE8;Q5JVG8;Q68DI1;Q6ZN06;Q8IYB9;Q8N141;Q8TF32;Q8TF45;Q9H8G1;Q9HCZ1;Q9P255;P0CJ79;P0DPD5"
"up_MN_FSGS_only","GO_BP","0043484","regulation of RNA splicing ",3,38,41,6459,5.26315789473684,0.634773184703515,0.0253516474855701,1,8.29139922978177,"O95758;P52597;Q71H61"
"up_AS_only","GO_BP","0007411","axon guidance ",8,361,49,6459,1.93905817174515,0.758631367084688,0.0259050816270667,1,2.55599525128611,"O14786;O75592;O94856;P33176;P46531;P55268;Q12860;Q9NRY4"
"up_AS_MN_only","GO_BP","0035633","maintenance of blood-brain barrier ",3,91,17,6459,2.1978021978022,0.263198637559994,0.0274440032676152,1,8.35035552682612,"P05556;Q07157;Q96AP7"
"up_AS_MN_only","GO_BP","0048010","vascular endothelial growth factor receptor signaling pathway ",3,91,17,6459,2.1978021978022,0.263198637559994,0.0274440032676152,1,8.35035552682612,"P15692;P35968;Q8IWU6"
"up_AS_only","GO_BP","0034122","negative regulation of toll-like receptor signaling pathway ",4,361,10,6459,0.831024930747922,0.154822727976467,0.0275343317472842,1,5.36759002770083,"O15530;Q01804;Q13227;Q9NPR9"
"up_MN_FSGS_only","GO_BP","0016525","negative regulation of angiogenesis ",3,38,43,6459,5.26315789473684,0.665737730298808,0.0275943697026013,1,7.90575275397797,"P16066;P35222;Q9UHI8"
"up_MN_only","GO_BP","0001934","positive regulation of protein phosphorylation ",6,112,97,6459,4.46428571428571,1.50178046137173,0.0285017013349488,1,2.97266200294551,"P01344;P04233;P07900;P16284;Q13501;Q9H2X6"
"up_MN_only","GO_BP","0051726","regulation of cell cycle ",6,112,99,6459,4.46428571428571,1.53274500696702,0.0306557381917161,1,2.91260822510823,"P05412;P17535;P24522;P98161;Q15014;Q9H2X6"
"up_all","GO_BP","0030857","negative regulation of epithelial cell differentiation ",2,41,4,6459,2.4390243902439,0.0619290911905868,0.0308154226403205,1,39.3841463414634,"O15119;P24385"
"up_AS_only","GO_BP","0030512","negative regulation of transforming growth factor beta receptor signaling pathway ",7,361,40,6459,1.66204986149584,0.619290911905868,0.0315674008136414,1,2.68379501385042,"O15530;O43541;O95365;P12755;P12757;Q7Z699;Q92743"
"up_MN_only","GO_BP","0009410","response to xenobiotic stimulus ",6,112,100,6459,4.46428571428571,1.54822727976467,0.0317702407989277,1,2.88348214285714,"P01100;P05023;P05412;P07900;P40939;P53539"
"down_AS_FSGS_only","GO_BP","0017158","regulation of calcium ion-dependent exocytosis ",4,681,5,6459,0.440528634361234,0.0774113639882335,0.0326999370841968,1,5.69074889867841,"Q14184;Q8N9I0;Q9BQG1;Q9UNE2"
"down_all","GO_BP","0006355","regulation of DNA-templated transcription ",11,128,252,6459,7.8125,3.90153274500697,0.0344658610925109,1,2.0024181547619,"P17676;P46100;Q06945;Q96SQ5;Q96T23;Q9HCU4;P17035;Q03938;Q5VIY5;Q86XN6;Q8N823"
"up_FSGS_only","GO_BP","1903140","regulation of establishment of endothelial barrier ",3,299,5,6459,0.668896321070234,0.0774113639882335,0.03466586875776,1,8.64080267558528,"O75116;P18206;P19438"
"up_AS_only","GO_BP","0044458","motile cilium assembly ",3,361,4,6459,0.554016620498615,0.0619290911905868,0.03566736828529,1,8.94598337950139,"P63167;Q16254;Q9NWB7"
"down_AS_FSGS_only","GO_BP","0050896","response to stimulus ",5,681,10,6459,0.587371512481645,0.154822727976467,0.0366048157296961,1,3.79383259911894,"O43186;P78411;Q8IU99;Q9NY56;Q8WVH0"
"up_MN_only","GO_BP","0045944","positive regulation of transcription by RNA polymerase II ",15,112,452,6459,12.5,6.99798730453631,0.0366722398140574,1,1.78622787610619,"A0JLT2;P01100;P01344;P05412;P17535;P18146;P67809;P98161;Q02577;Q13501;Q14494;Q15014;Q9BTL4;Q9H2X6;Q9ULJ6"
"up_MN_FSGS_only","GO_BP","0006508","proteolysis ",4,38,125,6459,7.89473684210526,1.93528409970584,0.0371481087122427,1,4.07936842105263,"P15144;Q9UHI8;Q9BQI9;Q9H4A4"
"up_AS_FSGS_only","GO_BP","0042752","regulation of circadian rhythm ",3,56,34,6459,3.57142857142857,0.526397275119988,0.0371893633481801,1,6.78466386554622,"P20393;Q14995;Q93008"
"down_AS_MN_only","GO_BP","0007162","negative regulation of cell adhesion ",2,12,20,6459,8.33333333333333,0.309645455952934,0.0378730762301223,1,26.9125,"P21741;P55290"
"up_AS_only","GO_BP","0045892","negative regulation of DNA-templated transcription ",21,361,221,6459,5.54016620498615,3.42158228827992,0.0380974857335876,1,1.61918251212695,"O95365;P04150;P19544;P26583;P45973;P46531;Q02363;Q02447;Q15326;Q15723;Q6KC79;Q6NT76;Q96BF6;Q96RK0;Q99549;Q9NP71;Q9NYF8;Q9UBP4;Q9UGL1;Q9UQR1;Q5VXH4"
"up_FSGS_only","GO_BP","0032922","circadian regulation of gene expression ",6,299,38,6459,1.67224080267559,0.588326366310574,0.0383987585522018,1,2.84236930117937,"O15534;P35680;P35869;Q969G5;Q9BWF3;Q9BXB1"
"up_AS_MN_only","GO_BP","0051056","regulation of small GTPase mediated signal transduction ",4,91,52,6459,3.2967032967033,0.805078185477628,0.0394318649915552,1,4.09488588334742,"O94989;Q6ZNL6;Q9P2N2;Q9P227"
"up_MN_FSGS_only","GO_BP","0050868","negative regulation of T cell activation ",2,38,6,6459,2.63157894736842,0.0928936367858802,0.0398151046236466,1,28.328947368421,"Q71H61;Q96RQ9"
"up_all","GO_BP","0007411","axon guidance ",3,41,49,6459,4.8780487804878,0.758631367084688,0.039942925198468,1,6.43006470881035,"O00264;Q8WX93;Q9UM47"
"up_MN_only","GO_BP","0140467","integrated stress response signaling ",3,112,17,6459,1.78571428571429,0.263198637559994,0.0399716723870319,1,6.78466386554622,"P01100;P05412;Q14494"
"up_AS_only","GO_BP","2000811","negative regulation of anoikis ",4,361,12,6459,0.831024930747922,0.18578727357176,0.0405500031607053,1,4.47299168975069,"O43623;P08648;P46531;Q16620"
"up_AS_MN_only","GO_BP","0038089","positive regulation of cell migration by vascular endothelial growth factor signaling pathway ",2,91,2,6459,1.0989010989011,0.0309645455952934,0.0406683343706585,1,35.489010989011,"O00159;P15692"
"up_AS_FSGS_only","GO_BP","0050728","negative regulation of inflammatory response ",3,56,36,6459,3.57142857142857,0.557361820715281,0.0410553174577977,1,6.40773809523809,"P20393;P23771;Q14995"
"down_all","GO_BP","0071276","cellular response to cadmium ion ",3,128,15,6459,1.5625,0.2322340919647,0.0413003425313426,1,6.728125,"P04731;P04732;P80297"
"up_all","GO_BP","0001525","angiogenesis ",4,41,121,6459,7.31707317073171,1.87335500851525,0.0415549217367232,1,3.9058657528724,"P04216;P36382;P39059;Q8IZJ1"
"up_AS_FSGS_only","GO_BP","0120183","positive regulation of focal adhesion disassembly ",2,56,4,6459,1.78571428571429,0.0619290911905868,0.0418037967709834,1,28.8348214285714,"P51452;Q6DN90"
"up_MN_only","GO_BP","0045732","positive regulation of protein catabolic process ",4,112,43,6459,2.67857142857143,0.665737730298808,0.0419396928565344,1,4.0234634551495,"P07900;P46695;P54368;O95190"
"up_FSGS_only","GO_BP","0009749","response to glucose ",5,299,27,6459,1.33779264214047,0.418021365536461,0.0446612901540198,1,3.20029728725381,"P07996;P35680;Q15796;Q8NBJ9;Q99757"
"up_MN_only","GO_BP","0000122","negative regulation of transcription by RNA polymerase II ",13,112,390,6459,10.7142857142857,6.03808639108221,0.0447157056299358,1,1.77445054945055,"O76024;O95503;P01344;P05412;P17535;P18146;P24522;P53539;P67809;Q13501;Q14494;Q9H2X6;Q9UI15"
"down_AS_FSGS_only","GO_BP","0030322","stabilization of membrane potential ",4,681,6,6459,0.440528634361234,0.0928936367858802,0.0456786444622945,1,4.74229074889868,"O00180;Q9NPC2;Q9NYG8;Q9Y2U2"
"down_AS_FSGS_only","GO_BP","0007202","activation of phospholipase C activity ",5,681,11,6459,0.587371512481645,0.170305000774114,0.0462979777840197,1,3.44893872647177,"O95977;P01019;P30679;P47901;Q9HBW0"
"up_AS_only","GO_BP","0046427","positive regulation of receptor signaling pathway via JAK-STAT ",4,361,13,6459,0.831024930747922,0.201269546369407,0.0480262274108069,1,4.12891540592372,"P0DML3;P0DP23;P46531;Q08334"
"up_AS_only","GO_BP","0048557","embryonic digestive tract morphogenesis ",3,361,5,6459,0.554016620498615,0.0774113639882335,0.0482305916128567,1,7.15678670360111,"O43680;Q02363;Q6KC79"
"up_MN_only","GO_BP","0033233","regulation of protein sumoylation ",2,112,2,6459,0.892857142857143,0.0309645455952934,0.0497389472644841,1,28.8348214285714,"P18146;Q9ULJ6"
"up_MN_only","GO_BP","1902268","negative regulation of polyamine transmembrane transport ",2,112,2,6459,0.892857142857143,0.0309645455952934,0.0497389472644841,1,28.8348214285714,"P54368;O95190"
"up_AS_MN_only","GO_CC","0005925","focal adhesion ",18,91,290,6459,18.6813186813187,4.48985911131754,6.87371660177954e-07,0.000176654516665734,4.16078059871163,"O43707;P05556;P11142;P11717;P14625;P15529;P26006;P35221;P35613;P48509;P52799;P60033;Q00610;Q14118;Q15366;Q68CZ2;Q9NZN3;Q9Y490"
"up_AS_MN_only","GO_CC","0005886","plasma membrane ",40,91,1509,6459,42.8571428571429,23.3627496516489,4.60948952475335e-05,0.00457472617794391,1.83442203919341,"O00159;O00299;O14495;O43493;O43707;P05556;P0DP24;P11142;P11234;P11717;P15529;P19021;P26006;P35221;P35613;P35968;P37173;P48509;P52799;P60033;P61952;Q00610;Q01082;Q04900;Q07157;Q13813;Q14118;Q15084;Q16236;Q4KMQ2;Q6ZNL6;Q8IWU6;Q96AP7;Q9NR00;Q9NZN3;Q9UHG3;Q9UKI2;Q9ULC0;Q9Y287;Q9Y490"
"up_AS_MN_only","GO_CC","0005912","adherens junction ",9,91,90,6459,8.79120879120879,1.3934045517882,5.34014728942868e-05,0.00457472617794391,6.30915750915751,"O14495;P15692;P35221;P52799;P78344;Q07157;Q14118;Q96AP7;Q9Y490"
"up_AS_MN_only","GO_CC","0030054","cell junction ",8,91,73,6459,7.69230769230769,1.13020591422821,0.000103156856809467,0.00559692417822695,6.80611169652266,"O43707;P35221;P35968;P46937;Q01082;Q07157;Q13813;Q9P2N2"
"up_AS_MN_only","GO_CC","0070062","extracellular exosome ",32,91,1108,6459,34.0659340659341,17.1543582597925,0.000108889575451886,0.00559692417822695,1.98584718530567,"O00159;O00299;O43707;O60493;O94832;P05556;P07998;P11142;P11234;P11717;P14625;P15529;P19021;P26006;P34932;P35613;P60033;Q00610;Q01082;Q13813;Q14118;Q14697;Q15084;Q15366;Q16777;Q4KMQ2;Q8N2Y8;Q92802;Q9UHG3;Q9Y287;Q9Y490;Q9P227"
"up_MN_only","GO_CC","0070062","extracellular exosome ",36,112,1108,6459,31.25,17.1543582597925,0.000213396012858887,0.0535623992275805,1.82169449458484,"O00592;P04233;P04899;P05023;P07900;P08758;P10619;P13987;P14868;P16284;P18084;P20618;P26641;P35558;P49137;P60981;P61224;P61769;P67809;P98161;P98172;Q00325;Q11201;Q12841;Q13501;Q13510;Q15149;Q15904;Q16610;Q8IXL6;Q8WUM4;Q99538;Q9BVK6;Q9H361;Q9Y2A7;Q9Y2Q3"
"down_AS_only","GO_CC","0005576","extracellular region ",17,70,553,6459,22.8571428571429,8.56169685709862,0.000228157884574578,0.0314857880712918,2.66969775251873,"O15018;P09237;P10144;P10915;P16278;P27797;P48061;Q96RI0;Q96RQ9;Q99439;Q9HC23;Q86SI9;Q8IVN8;P0CJ70;P0CJ71;P0CJ73;P0CJ77"
"up_AS_MN_only","GO_CC","0042470","melanosome ",7,91,62,6459,6.59340659340659,0.959900913454095,0.000315005311832242,0.013492727523481,6.86884083658277,"P05556;P11142;P14625;P35613;Q00610;Q14697;Q15084"
"up_MN_FSGS_only","GO_CC","0005576","extracellular region ",11,38,553,6459,26.3157894736842,8.56169685709862,0.00102728436480877,0.136628820519566,3.07366517559722,"P00973;P07437;P08174;P12643;P21333;P31949;Q03591;Q96RQ9;Q9UHI8;Q9H4A4;P0CJ73"
"up_AS_MN_only","GO_CC","0042995","cell projection ",6,91,57,6459,5.49450549450549,0.882489549465862,0.00153214863349589,0.0562517426869204,6.22614227877386,"O43707;O94850;Q01082;Q07157;Q13813;Q68CZ2"
"up_AS_MN_only","GO_CC","0016323","basolateral plasma membrane ",7,91,89,6459,6.59340659340659,1.37792227899056,0.00186008727696844,0.0597553037726112,4.78503518952957,"O14495;O94832;P26006;P35613;P60033;Q07157;Q14118"
"up_MN_only","GO_CC","0043202","lysosomal lumen ",6,112,53,6459,4.46428571428571,0.820560458275275,0.0028035120226584,0.338274692222406,5.44053234501348,"P04233;P07900;P10619;P34741;Q13510;Q99538"
"up_MN_only","GO_CC","0035976","transcription factor AP-1 complex ",3,112,4,6459,1.78571428571429,0.0619290911905868,0.00404312381142317,0.338274692222406,28.8348214285714,"P01100;P05412;P17535"
"up_AS_MN_only","GO_CC","0009986","cell surface ",10,91,230,6459,9.89010989010989,3.56092274345874,0.00531849681699066,0.151872631329622,2.77740086000956,"P05556;P11717;P15529;P15692;P19021;P26006;P48509;Q4KMQ2;Q8IWU6;Q9Y490"
"up_AS_MN_only","GO_CC","0045121","membrane raft ",7,91,116,6459,6.59340659340659,1.79594364452702,0.00644174415890997,0.159375536619567,3.67127699886321,"O00159;O14495;P05556;P35613;P35968;P37173;Q8IWU6"
"up_AS_MN_only","GO_CC","0005576","extracellular region ",17,91,553,6459,17.5824175824176,8.56169685709862,0.00682152102262739,0.159375536619567,2.05361365578364,"O43707;P11142;P14625;P15692;P19021;P24593;P35968;P37173;Q04900;Q13813;Q14118;Q92563;Q9NPE2;Q9ULC0;Q9ULI3;Q9Y287;Q9Y490"
"up_MN_only","GO_CC","0009986","cell surface ",11,112,230,6459,8.92857142857143,3.56092274345874,0.00702158967615401,0.440604752178664,2.50737577639752,"P04233;P07900;P13987;P18084;P29122;P34741;P98161;P98172;Q8IWU5;Q99523;Q9UHF1"
"up_AS_MN_only","GO_CC","0098978","glutamatergic synapse ",8,91,166,6459,7.69230769230769,2.57005728440935,0.00943572410529528,0.202081757921741,2.99304911955514,"O94989;P10644;P11142;P26006;P52799;Q01082;Q14118;Q14444"
"up_AS_MN_only","GO_CC","0016020","membrane ",30,91,1352,6459,31.8681318681319,20.9320328224183,0.0130285890267999,0.256646686251967,1.52245757201378,"O00159;O00299;O14495;P05556;P0DP24;P10644;P11142;P11717;P14625;P15692;P19021;P35613;P37173;P46937;P48509;P60033;P78344;Q00610;Q13813;Q14118;Q14444;Q14697;Q15366;Q4KMQ2;Q53EP0;Q9BZZ5;Q9UHV7;Q9UKI2;Q9Y287;Q15773"
"up_AS_only","GO_CC","0017053","transcription repressor complex ",7,361,32,6459,1.66204986149584,0.495432729524694,0.0131814593348931,1,3.35474376731302,"P12755;P45973;Q02447;Q13227;Q53H80;Q99626;Q9BZK7"
"up_AS_MN_only","GO_CC","0005788","endoplasmic reticulum lumen ",7,91,138,6459,6.59340659340659,2.13655364607524,0.013980753336683,0.256646686251967,3.08600095556617,"O43493;P14625;P24593;Q14118;Q14697;Q15084;Q8N114"
"up_AS_only","GO_CC","0000785","chromatin ",33,361,365,6459,8.86426592797784,5.65102957114104,0.0141633695635631,1,1.56861078435093,"O14682;O43541;O43623;O43680;O75444;O75461;O94842;O95931;P04150;P08235;P17544;P19793;P26583;P55209;Q02447;Q10586;Q15723;Q16254;Q49A26;Q53H80;Q6KC79;Q6NT76;Q86UZ6;Q8NHW3;Q96BF6;Q96RK0;Q99626;Q9BQE9;Q9BZ95;Q9NP71;Q9NY27;Q9P1Z2;Q6ZN79"
"up_MN_only","GO_CC","0005576","extracellular region ",18,112,553,6459,15.1785714285714,8.56169685709862,0.0169327690673664,0.733897586515974,1.77284616378197,"O14791;P01344;P07900;P08758;P10619;P10645;P20618;P29122;P61769;P67809;Q12841;Q13510;Q16553;Q16610;Q8IWU5;Q99538;Q9UHF1;P0CJ77"
"up_AS_MN_only","GO_CC","0005768","endosome ",7,91,145,6459,6.59340659340659,2.24492955565877,0.0173145442630961,0.29665585837438,2.93702159909056,"O43493;O94832;P11717;P35613;P35968;Q00610;Q04900"
"up_MN_only","GO_CC","0005925","focal adhesion ",12,112,290,6459,9.82142857142857,4.48985911131754,0.0175433686019755,0.733897586515974,2.18746921182266,"P05386;P08758;P13987;P18084;P61769;Q15149;Q15417;Q8WUM4;Q9NVD7;Q9UBG0;Q9Y2A7;Q9Y4G6"
"up_MN_only","GO_CC","1903561","extracellular vesicle ",4,112,32,6459,2.67857142857143,0.495432729524694,0.0206427102971625,0.74018861208397,5.40652901785714,"P04899;P05023;Q8NCT1;Q8WUM4"
"up_AS_only","GO_CC","0043235","receptor complex ",10,361,70,6459,2.49307479224377,1.08375909583527,0.0216342191822702,1,2.3003957261575,"O14786;P08235;P19793;P23467;P40189;P46531;Q13018;Q14627;Q16288;Q16620"
