"trend"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"linear_decreasing"	"GO_MF"	"0003735"	"structural constituent of ribosome "	96	3660	116	5974	2.59562841530055	1.94174757281553	0.0310357043856934	1	1.33674863387978	"O60783;O95182;P05387;P05388;P08708;P08865;P15880;P18077;P18124;P18621;P23396;P25398;P26373;P30050;P32969;P35268;P36578;P39019;P40429;P42677;P42766;P46777;P46778;P46779;P46781;P46783;P47914;P49207;P50914;P51398;P61247;P61254;P61313;P61353;P61513;P61927;P62081;P62241;P62244;P62249;P62263;P62266;P62269;P62273;P62277;P62280;P62424;P62701;P62750;P62753;P62829;P62841;P62847;P62851;P62854;P62857;P62861;P62888;P62891;P62899;P62906;P62913;P62917;P62979;P62987;P63173;P63220;P82930;P83731;P83881;P84098;Q02543;Q02878;Q07020;Q13084;Q13405;Q92665;Q96L21;Q9NZE8;Q9Y3D3;Q9Y3U8;Q9Y676;P09001;P82673;P82914;Q4U2R6;Q96A35;Q9BQC6;Q9BYD2;Q9HD33;Q9NVS2;Q9UHA3;Q6DKI1;Q9BQ48;Q9Y3D5;Q9UNX3"
"linear_increasing"	"GO_MF"	"0001972"	"retinoic acid binding "	2	38	7	5974	2.63157894736842	0.117174422497489	0.0489631489202883	1	22.4586466165414	"P29373;Q8TAV3"
"linear_decreasing"	"KEGG_pathway"	"hsa03010"	"Ribosome - Homo sapiens (human)"	86	3660	100	5974	2.3224043715847	1.6739203213927	0.0215743435788575	1	1.3874043715847	"Q13084;P09001;P42766;Q96L21;P62861;P40429;Q9Y3U8;P08865;P62906;Q9Y3D3;Q9Y3D5;Q9UNX3;Q9UHA3;Q9NZE8;Q9NVS2;P82664;P36578;P46777;Q02878;P18124;P62424;P62917;P32969;P62913;P30050;P26373;P61313;P18621;Q07020;Q02543;P84098;P46778;P35268;P62750;P83731;P61254;P61353;P62888;P46779;P47914;P62899;P49207;P18077;P61927;P61513;P63173;P62891;P83881;P05388;P05387;P15880;P23396;P61247;P62701;P62753;P62081;P62241;P46781;P46783;P62280;P25398;P62277;P62263;P62841;P62244;P62249;P08708;P62269;P39019;P63220;P62266;P62847;P62851;P62854;P42677;P62979;P62857;P62273;O60783;P82914;Q9BQ48;Q9BYD2;P62987;Q96A35;P50914;P62829"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-72689"	"Formation of a pool of free 40S subunits"	84	3660	91	5974	2.29508196721311	1.52326749246736	0.00574866405944518	1	1.50668348045397	"Q14152;Q13347;O00303;P62847;P61313;P62266;P61927;P46779;P62277;P26373;P62987;P62081;Q9UNX3;P25398;P83731;P18621;P62899;P18077;P62273;P35268;P62269;P62841;P83881;P46783;P60228;P62888;P62861;P55884;P46781;P62857;P46777;O75821;Q99613;P62750;P62241;P61513;P62906;P42677;P39019;P46778;O15371;P62913;P18124;Q02878;P36578;P84098;P61254;Q02543;Q9Y3U8;P40429;P08708;P62753;O15372;Q9Y262;P61247;O75822;P49207;P62891;P62701;P62249;P08865;P47914;Q96L21;P23396;P42766;P62851;P62424;P62854;P05388;P62244;P15880;P63173;P30050;P62917;P63220;P05387;P32969;P62263;Q07020;P61353;P62280;P50914;P62979;Q7L2H7;P62829"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-156827"	"L13a-mediated translational silencing of Ceruloplasmin expression"	88	3660	97	5974	2.40437158469945	1.62370271175092	0.00582213494329007	1	1.48079544814377	"Q07020;P62987;P62266;O00303;P05387;P62841;P26373;P62701;P62244;P61927;P62424;P18077;P62888;P46778;Q9UNX3;P55884;Q14240;P61313;P39019;O75822;P83881;P62861;Q02543;P20042;Q14152;P62847;P05388;P62249;P62854;P08865;P62753;P11940;P84098;P46779;Q9Y262;P62263;P46783;P62269;O75821;P06730;P49207;P61513;P62280;P62829;P32969;Q9Y3U8;Q96L21;P62917;P61247;P35268;P46777;Q13347;P62857;P25398;P42766;P62241;P23396;P62081;P08708;P30050;P63173;P61254;P36578;P63220;P18621;P83731;P40429;P42677;P62899;P62273;P62979;P18124;P46781;P62750;Q02878;O15371;P62851;P15880;Q99613;P62913;O15372;P50914;P62277;P62891;P60228;P47914;P61353;P62906;Q7L2H7"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-1799339"	"SRP-dependent cotranslational protein targeting to membrane"	86	3660	95	5974	2.34972677595628	1.59022430532307	0.00672363928456042	1	1.47760713258556	"P05388;P61313;P62861;P32969;P62906;P18124;Q9UNL2;P62917;P49458;P61011;P08240;P61513;P15880;P46777;P18621;P62081;P35268;P62263;P63173;P25398;P61009;P47914;Q02543;P42766;P62269;P62854;P62273;P36578;O76094;P62847;P40429;P46783;P62249;P62266;P61254;P23396;Q02878;P46781;P04844;P83881;P61353;P62280;P05387;P61927;P62750;P26373;P67812;P04843;P43307;Q15629;P62424;P83731;P62241;Q96L21;Q9Y3U8;P08865;P50914;P62913;P39019;P46778;P62829;P62701;P18077;P62888;Q9UNX3;P62979;P49207;Q9UHB9;P62244;P39656;P84098;P62841;P46779;P30050;P62857;P62277;P62753;Q07020;P62987;P60468;P62899;P08708;P42677;P63220;P61247;P62891;P62851"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-72706"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	87	3660	97	5974	2.37704918032787	1.62370271175092	0.00885509283321907	1	1.46396822714213	"P18621;P46783;P62266;O75821;Q02878;P62750;P83881;P60228;P62081;P61313;P49207;Q13347;P05387;Q14152;P62906;P46777;P83731;P36578;P84098;Q9Y3U8;P26373;O00303;P62851;P62269;P40429;P62888;P15880;P62753;P39019;P62987;Q9UNX3;P63220;P62847;P62841;P25398;P62241;P62424;P32969;P62249;P42677;Q99613;P62280;Q02543;P62917;P62899;P62829;P62854;P46778;P61927;P63173;P62857;P08865;P46781;P61247;P62701;P50914;P42766;P62263;O75822;P61513;P18077;P62277;P62273;P62913;O15372;P20042;P61254;P46779;P18124;P55884;P23396;P62979;P62244;P62861;Q07020;P06730;O15371;P61353;P47914;P62891;Q96L21;P35268;P30050;P05388;Q7L2H7;P08708;Q9Y262;Q14240"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-156902"	"Peptide chain elongation"	72	3660	78	5974	1.9672131147541	1.30565785068631	0.0106864176626795	1	1.50668348045397	"P62249;P46777;P62081;P61247;P62841;P40429;Q9UNX3;P05388;P62701;P62979;P62917;P32969;P25398;P62987;P62888;P62857;P50914;P62244;P08708;P62899;P30050;P62273;P46781;P15880;P61513;P62906;Q02543;P62277;P84098;P49207;Q02878;P62847;P18621;P46779;P62241;P62913;P62891;P62861;P63173;P62753;P42677;P62854;P36578;P62280;P46783;P62424;P62750;P42766;P05387;P63220;P08865;P18124;P46778;P47914;P83881;P61927;P61353;P61313;P26373;Q9Y3U8;P62266;P62263;P61254;P39019;P18077;P35268;Q96L21;P62829;P83731;P62851;P23396;P62269;Q07020"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-192823"	"Viral mRNA Translation"	73	3660	79	5974	1.99453551912568	1.32239705390023	0.0111466342226645	1	1.50827280901985	"P83731;P32969;P62847;P46781;P40429;P63173;P18621;P35268;P62241;P62273;P62081;P62753;P62269;Q9Y3U8;Q9UNX3;P62854;P62424;P62906;P62244;Q96L21;P50914;P46778;P23396;Q02878;P62280;P61513;P62861;P61927;P62888;P62917;P05387;P62249;P42766;P84098;P62857;P61254;P25398;Q13217;P05388;Q02543;Q07020;P62266;P08865;P46777;P36578;P18124;P15880;P62701;P61313;P62987;P62913;P61247;P63220;P61353;P39019;P83881;P49207;P47914;P62750;P46783;P62841;P08708;P62263;P26373;P62899;P18077;P42677;P62277;P62829;P62891;P30050;P46779;P62851;P62979"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-2408557"	"Selenocysteine synthesis"	74	3660	81	5974	2.02185792349727	1.35587546032809	0.0119719641455496	1	1.49118262160157	"P18621;P62917;P83731;P62273;P62888;P46781;P62280;P62244;P49591;P61254;P46783;P46777;Q07020;P62081;P62861;P62750;P62701;P62987;P62753;P62424;P62854;P62857;P39019;P32969;P18124;P63173;P08865;P83881;P30050;P62906;P61927;P15880;P62263;P63220;Q02878;P62266;P18077;P62269;P42766;P08708;P49207;P40429;Q96T21;Q02543;P47914;P62913;P62829;P62851;P62841;P26373;P50914;Q9UNX3;P61513;P05388;P36578;P46778;P62979;P62249;P42677;P23396;Q9Y3U8;P05387;P62899;P84098;P62241;P62847;P61313;P62277;P61353;P61247;P35268;P62891;P46779;P25398;Q96L21"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-9633012"	"Response of EIF2AK4 (GCN2) to amino acid deficiency"	74	3660	82	5974	2.02185792349727	1.37261466354202	0.0125263613556161	1	1.4729974676796	"P40429;P62241;P62979;P18621;P62424;P18848;P18077;Q07020;P15880;P62891;P23396;P05387;P30050;Q9UNX3;P62753;P08708;P62854;P61513;P47914;P46781;P20042;P61927;P50914;P35268;P62888;P62280;P39019;P61353;P83731;P62917;P62277;P42766;P62701;P61313;P62829;P61254;P62861;P62244;P84098;P08865;P63173;P62841;P46777;P32969;P46778;P62847;P46779;P62899;P46783;P83881;P61247;P62273;P26373;P62987;P62857;P63220;P18124;Q9Y3U8;P62081;P62269;P42677;Q02543;P62750;P62263;P25398;P62906;P62851;P49207;P62249;P62913;Q96L21;P62266;P05388;P36578;Q02878"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-72764"	"Eukaryotic Translation Termination"	75	3660	83	5974	2.04918032786885	1.38935386675594	0.0128640942425683	1	1.47491605767332	"P15880;P61927;P18621;P62263;P83881;P62917;P62906;P30050;P61313;P61513;Q02543;P62750;P63173;P62987;Q07020;P62249;P18077;P08708;P15170;P42677;P46777;P62081;P50914;P62888;P62280;P46778;P39019;P05388;P83731;Q02878;P62424;P62241;P42766;P18124;P62891;P62861;P62829;P62273;P49207;P62266;P36578;P62841;P32969;P62269;P05387;P62753;P40429;P46781;P62979;P62847;P61247;P62899;P23396;P62277;P84098;Q9UI30;P08865;P46783;P26373;Q96L21;P62851;Q9UNX3;P61254;P25398;P62701;P62857;P46779;P47914;P35268;Q9Y3U8;P63220;P62854;P62244;P61353;Q8IYD1;P62913"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-975956"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	77	3660	86	5974	2.10382513661202	1.43957147639772	0.0142559360133234	1	1.46142457745584	"P62753;P62269;P30050;P62263;P61313;P15880;P83881;P50914;P62266;P23396;P63173;Q9UNX3;P46783;P47914;P62249;P62424;P62888;P62979;P62861;P15170;P05388;P46781;P62854;Q9Y3U8;P18077;P61254;P36578;P61353;P63220;P62841;Q07020;P05387;P46777;P42677;P61513;P40429;P62273;P62891;P46778;P25398;P83731;Q96L21;P61927;P62899;P62280;P42766;P26373;P52298;P49207;P08708;P46779;P32969;Q09161;P62847;P62241;P18621;P11940;Q02543;P62906;P61247;P62244;P62081;P62701;P62917;P35268;P62750;P84098;P62857;P08865;P18124;P62277;P62851;Q02878;P62913;Q8IYD1;P62829;P39019;P62987"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-9010553"	"Regulation of expression of SLITs and ROBOs"	110	3660	133	5974	3.00546448087432	2.22631402745229	0.0157386820968384	1	1.34997329389046	"P61513;P61254;P05387;Q09161;P32969;P11940;P62280;Q99436;P84098;P62191;P40429;P62081;P49207;Q9Y5S9;P62249;Q15369;P25788;Q15287;P62750;P51665;P29400;P61326;P25398;P46783;P62854;P46777;P61313;P49720;P39019;P18621;P62888;P83731;Q86U70;P62979;P60900;P62263;P62861;Q15008;Q99460;P46779;P49721;P62424;P62851;P61927;Q02878;P62241;P62841;Q14118;P28065;P28062;P62333;P62877;O00232;P08708;P46781;P18124;Q96L21;P23396;P25786;P15880;P83881;P36578;P42766;P62987;Q9UNX3;Q07020;P08865;P42677;P62857;P63173;P55036;P61353;P15170;P62891;Q02543;P61247;P62917;P62266;P26373;P62701;P46778;P62906;P30050;P62753;P63220;Q9UNM6;P62913;P38919;P47914;Q8IYD1;Q06323;P62899;P62273;O14818;P62829;Q9UL46;P52298;P62195;P0CG47;P62269;Q8TEY7;Q13200;Q9Y3U8;P35268;P05388;P25789;P62277;P18077;P50914;P62847;P62244"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-6791226"	"Major pathway of rRNA processing in the nucleolus and cytosol"	94	3660	111	5974	2.56830601092896	1.8580515567459	0.0162789464324297	1	1.38225766750357	"Q02878;P63220;P19338;Q5RKV6;P46783;P18621;Q9Y3B2;P36578;P62750;P25398;P62280;P83881;Q01780;P62266;P61513;Q9NRX1;P46781;P18124;P46777;P83731;P62906;O00541;P40429;P61254;P47914;P62861;P49207;Q99848;P15880;P62424;P62249;Q9BUL9;Q02543;Q9Y2R4;P62854;P42677;P26373;P62277;Q9H4L4;P62847;Q07020;P62081;P30050;Q13601;P35268;O00567;P61353;Q9NQZ2;P08865;P62244;P62979;Q5TAP6;Q96L21;P61247;P62851;Q9Y324;P62263;P08708;P84098;P42766;Q9UNX3;P46779;Q96EU6;P46778;P62891;P62917;P62899;P05388;Q9NQT5;P05387;P62888;Q9H0D6;P32969;P23396;P62273;P62269;P62841;P61927;P63173;O43709;P62241;P50914;P62987;Q13901;P61313;P62857;Q9ULX3;Q9Y3U8;P62701;Q9BVS4;P62829;P62753;P39019;P62913;P18077"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-975957"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	85	3660	99	5974	2.3224043715847	1.65718111817877	0.0209890911171684	1	1.40141855715626	"P62249;Q92540;P52298;P36578;P05387;P47914;Q8IYD1;P83881;P63173;P61326;P62753;P11940;P62081;P62854;P62861;P62906;P84098;P62899;P50914;P46783;P62424;Q9Y5S9;P30050;P62979;P83731;P08708;P35268;P62241;Q09161;P46777;Q02543;P15170;P62841;P32969;P42677;P23396;Q96L21;P61353;P18621;P61513;P61254;Q15287;P62263;P15880;P42766;P62701;P62857;P62851;P08865;P62273;P62280;P40429;Q02878;P62750;P30153;P62277;P63220;P62913;P46781;P61313;P46778;P18077;P62829;P05388;P62888;P26373;Q07020;P62987;P62917;P39019;P63151;P62269;Q9Y3U8;P49207;P38919;P18124;P61927;Q9UNX3;P25398;P62891;P61247;P62266;P46779;P62244;P62847;P67775"
