"trend"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"502"	"linear_increasing"	"GO"	"0016740"	"transferase activity "	"34/17829"	0.958466453674121	0.190700544057435	0.02406124881681	1	5.02602894192821	"JADE2_HUMAN;PTSS2_HUMAN;TAOK3_HUMAN;BIRC2_HUMAN"	"4/313"
"43"	"linear_increasing"	"GO"	"0005925"	"focal adhesion "	"392/17829"	4.15335463258786	2.1986650961916	0.0279556885511753	1	1.88903468735737	"PDC6I_HUMAN;RHOG_HUMAN;PARVA_HUMAN;INP5E_HUMAN;FLRT3_HUMAN;AGRB1_HUMAN;ARC1B_HUMAN;GRP75_HUMAN;TARA_HUMAN;VATL_HUMAN;RL30_HUMAN;VINEX_HUMAN;CD151_HUMAN;PCBP2_HUMAN"	"14/313"
"238"	"linear_increasing"	"GO"	"0090575"	"RNA polymerase II transcription regulator complex "	"107/17829"	1.59744408945687	0.600145829827809	0.0409337178862638	1	2.66175987578752	"NF2L2_HUMAN;NR1H2_HUMAN;RFX5_HUMAN;TFE2_HUMAN;MAFB_HUMAN;CREB3_HUMAN"	"6/313"
"114"	"linear_increasing"	"GO"	"0035556"	"intracellular signal transduction "	"376/17829"	3.83386581469649	2.10892366369398	0.0420870304001117	1	1.81792536197403	"PLXB1_HUMAN;GMIP_HUMAN;DGKK_HUMAN;DMPK_HUMAN;WSB2_HUMAN;SH2B2_HUMAN;SIPA1_HUMAN;NLRC3_HUMAN;TAOK3_HUMAN;KPCL_HUMAN;MYZAP_HUMAN;ADCY6_HUMAN;DAPK2_HUMAN"	"13/313"
"4411"	"linear_decreasing"	"GO"	"0043087"	"regulation of GTPase activity "	"79/17829"	2.25225225225225	0.44309832295698	0.00340048359087686	1	5.08296270954499	"ITBP1_HUMAN;CHIN_HUMAN;FGD2_HUMAN;TBC15_HUMAN;GAPD1_HUMAN;MTMRD_HUMAN"	"6/222"
"4611"	"linear_decreasing"	"GO"	"0051721"	"protein phosphatase 2A binding "	"30/17829"	1.35135135135135	0.16826518593303	0.00712682816527969	1	8.03108108108108	"BCL2_HUMAN;SMG7_HUMAN;BD1L1_HUMAN;ADCY8_HUMAN"	"4/222"
"8810"	"linear_decreasing"	"GO"	"0045892"	"negative regulation of transcription, DNA-templated "	"484/17829"	5.85585585585586	2.71467833305289	0.00947055754963127	1	2.15710855483583	"PDGFB_HUMAN;SNW1_HUMAN;SFPQ_HUMAN;SFRP2_HUMAN;HMGA2_HUMAN;MTG8_HUMAN;SOX8_HUMAN;PRA10_HUMAN;T22D4_HUMAN;ZN174_HUMAN;ZHANG_HUMAN;TBR1_HUMAN;RCOR3_HUMAN;IFNA2_HUMAN"	"14/222"
"13510"	"linear_decreasing"	"GO"	"0140297"	"DNA-binding transcription factor binding "	"148/17829"	2.7027027027027	0.83010825060295	0.0107718685252228	1	3.25584368151936	"PITX2_HUMAN;TAF9_HUMAN;BCL2_HUMAN;MED1_HUMAN;MTG8_HUMAN;SOX8_HUMAN;PRGC1_HUMAN"	"7/222"
"14210"	"linear_decreasing"	"GO"	"0000976"	"transcription cis-regulatory region binding "	"194/17829"	3.15315315315315	1.0881148690336	0.0108786140341027	1	2.89781276121482	"PITX2_HUMAN;TAF9_HUMAN;SFPQ_HUMAN;HMGA2_HUMAN;ZN174_HUMAN;PO2F2_HUMAN;ZHANG_HUMAN;HNF1A_HUMAN"	"8/222"
"8231"	"linear_decreasing"	"GO"	"0016311"	"dephosphorylation "	"39/17829"	1.35135135135135	0.21874474171294	0.0138611458935668	1	6.17775467775468	"EPM2A_HUMAN;F10C1_HUMAN;PPBI_HUMAN;TPTE_HUMAN"	"4/222"
"10011"	"linear_decreasing"	"GO"	"0070266"	"necroptotic process "	"16/17829"	0.900900900900901	0.0897414324976162	0.0193151043397676	1	10.0388513513514	"ITPK1_HUMAN;PYGL_HUMAN;RIPK1_HUMAN"	"3/222"
"15510"	"linear_decreasing"	"GO"	"0045944"	"positive regulation of transcription by RNA polymerase II "	"967/17829"	9.00900900900901	5.42374782657468	0.0225425520079283	1	1.66103021325358	"PITX2_HUMAN;TAF9_HUMAN;SPDEF_HUMAN;SNW1_HUMAN;SFPQ_HUMAN;SFRP2_HUMAN;EXOS9_HUMAN;ITBP1_HUMAN;AGO1_HUMAN;MED1_HUMAN;HMGA2_HUMAN;RIPK1_HUMAN;SOX8_HUMAN;PRGC1_HUMAN;PLAG1_HUMAN;PO2F2_HUMAN;ZHANG_HUMAN;TBR1_HUMAN;ZN407_HUMAN;HNF1A_HUMAN;EFCB7_HUMAN"	"21/222"
"7831"	"linear_decreasing"	"GO"	"0046983"	"protein dimerization activity "	"135/17829"	2.25225225225225	0.757193336698637	0.0269243062664998	1	2.97447447447447	"CCL11_HUMAN;EPM2A_HUMAN;MUSC_HUMAN;PTF1A_HUMAN;HNF1A_HUMAN;ADCY8_HUMAN"	"6/222"
"3191"	"linear_decreasing"	"GO"	"0008584"	"male gonad development "	"92/17829"	1.8018018018018	0.516013236861293	0.0284432163032758	1	3.49177438307873	"SFRP2_HUMAN;BCL2_HUMAN;INHA_HUMAN;SOX8_HUMAN;ZFP42_HUMAN"	"5/222"
"6951"	"linear_decreasing"	"GO"	"0050804"	"modulation of chemical synaptic transmission "	"55/17829"	1.35135135135135	0.308486174210556	0.0324288665777983	1	4.38058968058968	"NEB1_HUMAN;LRFN2_HUMAN;NLGNX_HUMAN;DGKE_HUMAN"	"4/222"
"2510"	"linear_decreasing"	"GO"	"0005856"	"cytoskeleton "	"402/17829"	4.5045045045045	2.25475349150261	0.0339453815833223	1	1.99778136345301	"PEPL_HUMAN;ITBP1_HUMAN;PTN4_HUMAN;FGD2_HUMAN;SGCZ_HUMAN;TB15B_HUMAN;OSB10_HUMAN;TRI46_HUMAN;KY_HUMAN;GEPH_HUMAN;CC110_HUMAN"	"11/222"
"5831"	"linear_decreasing"	"GO"	"0034237"	"protein kinase A regulatory subunit binding "	"24/17829"	0.900900900900901	0.134612148746424	0.0385451523568564	1	6.69256756756757	"KCNQ1_HUMAN;AKAP8_HUMAN;AKAP1_HUMAN"	"3/222"
"5271"	"linear_decreasing"	"GO"	"0006470"	"protein dephosphorylation "	"103/17829"	1.8018018018018	0.577710471703405	0.0399752379654992	1	3.11886643925479	"BCL2_HUMAN;CTDP1_HUMAN;EPM2A_HUMAN;PTN4_HUMAN;TPTE_HUMAN"	"5/222"
"2206"	"linear_decreasing"	"GO"	"0016363"	"nuclear matrix "	"104/17829"	1.8018018018018	0.583319311234506	0.041137555643957	1	3.08887733887734	"PHF5A_HUMAN;SNW1_HUMAN;SFPQ_HUMAN;MTG8_HUMAN;AKAP8_HUMAN"	"5/222"
"7010"	"linear_decreasing"	"GO"	"0042803"	"protein homodimerization activity "	"657/17829"	6.30630630630631	3.68500757193337	0.0438066128347142	1	1.71134147846477	"PDGFB_HUMAN;PITX2_HUMAN;TM192_HUMAN;SFPQ_HUMAN;BCL2_HUMAN;GBP3_HUMAN;CADM3_HUMAN;EPM2A_HUMAN;G6PD_HUMAN;RIPK1_HUMAN;ZN174_HUMAN;NLGNX_HUMAN;HNF1A_HUMAN;ADCY8_HUMAN;ACSL6_HUMAN"	"15/222"
"10101"	"linear_decreasing"	"GO"	"0032809"	"neuronal cell body membrane "	"27/17829"	0.900900900900901	0.151438667339727	0.0470435062156987	1	5.94894894894895	"FLRT1_HUMAN;AT2B2_HUMAN;ADCY8_HUMAN"	"3/222"
"2641"	"linear_decreasing"	"GO"	"0070562"	"regulation of vitamin D receptor signaling pathway "	"3/17829"	0.45045045045045	0.016826518593303	0.0471291327692055	1	26.7702702702703	"SNW1_HUMAN;MED1_HUMAN"	"2/222"
"6251"	"linear_decreasing"	"GO"	"0060453"	"regulation of gastric acid secretion "	"3/17829"	0.45045045045045	0.016826518593303	0.0471291327692055	1	26.7702702702703	"KCNQ1_HUMAN;SGK1_HUMAN"	"2/222"
"13412"	"linear_increasing"	"KEGG"	"path:hsa04613"	"Neutrophil extracellular trap formation - Homo sapiens (human)"	"141/17829"	2.87539936102236	0.790846373885243	0.00100854106512246	0.257177971606227	3.63585072394807	"ADT3_HUMAN;H2A1D_HUMAN;PK3CD_HUMAN;H2A1J_HUMAN;H2B1L_HUMAN;H2B1N_HUMAN;H2B1M_HUMAN;H2B1H_HUMAN;P55G_HUMAN;H2A1H_HUMAN"	"9/313"
"3812"	"linear_increasing"	"KEGG"	"path:hsa05034"	"Alcoholism - Homo sapiens (human)"	"147/17829"	2.87539936102236	0.824499411071849	0.00132818335418901	0.338686755318198	3.48744865358284	"CREB3_HUMAN;DDC_HUMAN;H2A1D_HUMAN;NPY_HUMAN;H2A1J_HUMAN;H2B1L_HUMAN;H2B1N_HUMAN;H2B1M_HUMAN;H2B1H_HUMAN;H2A1H_HUMAN"	"9/313"
"7212"	"linear_increasing"	"KEGG"	"path:hsa04923"	"Regulation of lipolysis in adipocytes - Homo sapiens (human)"	"53/17829"	1.59744408945687	0.297268495148354	0.00289021871365885	0.737005771983008	5.37374163602387	"PLAT3_HUMAN;ADCY6_HUMAN;NPY_HUMAN;PK3CD_HUMAN;PLPL2_HUMAN;P55G_HUMAN"	"5/313"
"13912"	"linear_increasing"	"KEGG"	"path:hsa05322"	"Systemic lupus erythematosus - Homo sapiens (human)"	"86/17829"	1.91693290734824	0.482360199674687	0.0046019416792719	1	3.97406939594324	"H2A1D_HUMAN;H2A1J_HUMAN;H2B1L_HUMAN;H2B1N_HUMAN;H2B1M_HUMAN;H2B1H_HUMAN;H2A1H_HUMAN"	"6/313"
"6512"	"linear_increasing"	"KEGG"	"path:hsa04142"	"Lysosome - Homo sapiens (human)"	"125/17829"	2.23642172523962	0.701104941387627	0.00704618623449897	1	3.18985303514377	"NPC2_HUMAN;HEXA_HUMAN;LAMP2_HUMAN;MANBA_HUMAN;VATL_HUMAN;PPA5_HUMAN;LGMN_HUMAN;AP3D1_HUMAN"	"7/313"
"6012"	"linear_increasing"	"KEGG"	"path:hsa05203"	"Viral carcinogenesis - Homo sapiens (human)"	"171/17829"	2.23642172523962	0.959111559818274	0.0313112428610648	1	2.33176391457878	"CREB3_HUMAN;UBR4_HUMAN;PK3CD_HUMAN;H2B1L_HUMAN;H2B1N_HUMAN;H2B1M_HUMAN;H2B1H_HUMAN;P55G_HUMAN"	"7/313"
"16103"	"linear_decreasing"	"KEGG"	"path:hsa04340"	"Hedgehog signaling pathway - Homo sapiens (human)"	"54/17829"	1.8018018018018	0.302877334679455	0.00515381465022129	1	5.94894894894895	"KC1E_HUMAN;KC1E_HUMAN;KC1G1_HUMAN;BCL2_HUMAN;EFCB7_HUMAN"	"4/222"
"8513"	"linear_decreasing"	"KEGG"	"path:hsa00730"	"Thiamine metabolism - Homo sapiens (human)"	"14/17829"	0.900900900900901	0.0785237534354142	0.0153886649695082	1	11.472972972973	"KAD2_HUMAN;PPBI_HUMAN;TPK1_HUMAN"	"2/222"
"8103"	"linear_decreasing"	"KEGG"	"path:hsa01240"	"Biosynthesis of cofactors - Homo sapiens (human)"	"132/17829"	2.25225225225225	0.740366818105334	0.0248159383066157	1	3.04207616707617	"GEPH_HUMAN;KAD2_HUMAN;HEM0_HUMAN;PPBI_HUMAN;TPK1_HUMAN;UD2A3_HUMAN"	"5/222"
"5913"	"linear_decreasing"	"KEGG"	"path:hsa04725"	"Cholinergic synapse - Homo sapiens (human)"	"108/17829"	1.8018018018018	0.60575466935891	0.0459772101878796	1	2.97447447447447	"ADCY8_HUMAN;KCNQ1_HUMAN;BCL2_HUMAN;VACHT_HUMAN;GBG8_HUMAN"	"4/222"
"13103"	"linear_decreasing"	"KEGG"	"path:hsa04392"	"Hippo signaling pathway - multiple species - Homo sapiens (human)"	"27/17829"	0.900900900900901	0.151438667339727	0.0470435062156987	1	5.94894894894895	"KC1E_HUMAN;KC1E_HUMAN;FAT4_HUMAN"	"2/222"
