"gene","enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"CDH5","correlated","GO_BP","0007156","homophilic cell adhesion via plasma membrane adhesion molecules ","3","60","31","7049","3.33333333333333","0.439778692013052","0.030684757558729","1","7.57956989247312","P05556;P33151;Q92692"
"CDH5","correlated","GO_BP","0030183","B cell differentiation ","3","60","32","7049","3.33333333333333","0.453965101432827","0.0324302277015007","1","7.34270833333333","P05556;P19320;Q92504"
"CDH5","correlated","GO_BP","0007266","Rho protein signal transduction ","3","60","36","7049","3.33333333333333","0.510710739111931","0.0397878198948749","1","6.52685185185185","P26006;P52566;Q52LW3"
"CDH5","correlated","GO_BP","0033631","cell-cell adhesion mediated by integrin ","2","60","5","7049","1.66666666666667","0.0709320470988793","0.0490933564355391","1","23.4966666666667","O14495;P05556"
"CDH5","correlated","GO_CC","0098978","glutamatergic synapse ","8","60","181","7049","11.6666666666667","2.56774010497943","0.000898438967343549","0.0352188075198671","4.54355432780847","P11142;P26006;P27824;P62491;P63000;Q01082;Q14118;Q9C0D5"
"CDH5","correlated","GO_CC","0042470","melanosome ","5","60","64","7049","6.66666666666667","0.907930202865655","0.00240391674909055","0.078527947136958","7.34270833333333","P05556;P11142;P14625;P27824;P63000"
"CDH5","correlated","GO_CC","0043235","receptor complex ","5","60","74","7049","6.66666666666667","1.04979429706341","0.00395784858216115","0.110819760300512","6.35045045045045","O60895;P05556;P17813;P26006;Q14627"
"CDH5","correlated","GO_CC","0030133","transport vesicle ","4","60","52","7049","5","0.737693289828344","0.0106803478882551","0.261668523262251","6.77788461538462","O00461;P13987;P24390;P62491"
"CDH5","correlated","GO_CC","0005886","plasma membrane ","23","60","1639","7049","36.6666666666667","23.2515250390126","0.0197926308426081","0.43103951612791","1.57695749440716","O14495;O60636;O60895;P05556;P06576;P11142;P13987;P17813;P19021;P19320;P26006;P33151;P35221;P61077;P63000;Q01082;Q14118;Q15599;Q5T0N5;Q92692;Q9C0H2;Q9NZN3;Q99805"
"CDH5","correlated","GO_CC","0010008","endosome membrane ","5","60","125","7049","6.66666666666667","1.77330117747198","0.0223199824978197","0.437471656957266","3.75946666666667","O00461;P05556;P61077;Q9NZN3;Q99805"
"CDH5","correlated","GO_CC","0034667","integrin alpha3-beta1 complex ","2","60","2","7049","1.66666666666667","0.0283728188395517","0.0248504299958926","0.442789479926814","58.7416666666667","P05556;P26006"
"CDH5","correlated","GO_CC","0030139","endocytic vesicle ","3","60","31","7049","3.33333333333333","0.439778692013052","0.030684757558729","0.462631729346992","7.57956989247312","O00461;Q8WYP3;Q9NZN3"
"CDH5","correlated","GO_CC","0016020","membrane ","20","60","1449","7049","31.6666666666667","20.5561072492552","0.0363064340544009","0.492039808129226","1.54049919484702","O00461;O14495;O60636;O60888;O95214;P05556;P06576;P11142;P13987;P14625;P19021;P27824;P33151;P52566;P63000;Q14118;Q16666;Q92504;Q92692;Q99805"
"CDH5","correlated","GO_CC","0005788","endoplasmic reticulum lumen ","5","60","148","7049","6.66666666666667","2.09958859412683","0.0376561077649918","0.492039808129226","3.17522522522523","P08572;P14625;P24593;P27824;Q14118"
"CDH5","correlated","GO_CC","0030175","filopodium ","3","60","38","7049","3.33333333333333","0.539083557951483","0.0436819314244006","0.535103659948907","6.18333333333333","P05556;P19320;Q14118"
"CDH5","correlated","GO_MF","0015026","coreceptor activity ","4","60","15","7049","5","0.212796141296638","0.000413414554981017","0.0706938889017539","23.4966666666667","O60895;P05556;P17813;Q92692"
"CDH5","correlated","GO_MF","0001968","fibronectin binding ","3","60","14","7049","3.33333333333333","0.198609731876862","0.00763506764317337","0.406775239664245","16.7833333333333","P05556;P24593;P26006"
"CDH5","correlated","GO_MF","0043236","laminin binding ","3","60","15","7049","3.33333333333333","0.212796141296638","0.00860686774800115","0.406775239664245","15.6644444444444","P05556;P26006;Q14118"
"CDH5","correlated","GO_MF","0045296","cadherin binding ","7","60","213","7049","10","3.02170520641226","0.00951521028454375","0.406775239664245","3.3093896713615","P05556;P11142;P33151;P35221;Q01082;Q15599;Q5T0N5"
"CDH5","correlated","GO_MF","0005509","calcium ion binding ","7","60","232","7049","10","3.291246985388","0.0139553678865494","0.47727358171999","3.03836206896552","P14625;P19021;P27824;P33151;Q14118;Q92563;Q9NZN3"
"CDH5","correlated","GO_MF","0050839","cell adhesion molecule binding ","3","60","26","7049","3.33333333333333","0.368846644914172","0.0225584878416971","0.642916903488367","9.03717948717949","P05556;P19320;Q92692"
"CDH5","correlated","GO_MF","0005178","integrin binding ","4","60","81","7049","5","1.14909916300184","0.0327399379228641","0.79978991211568","4.35123456790123","O14495;P05556;P19320;P26006"
"CDH5","correlated","KEGG_pathway","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)","5","60","60","7049","6.66666666666667","0.851184565186551","0.00192258635417446","0.230710362500936","7.83222222222222","P33151;P35221;P05556;P63000;P19320"
"CDH5","correlated","KEGG_pathway","hsa04520","Adherens junction - Homo sapiens (human)","5","60","64","7049","6.66666666666667","0.907930202865655","0.00240391674909055","0.286066093141776","7.34270833333333","P33151;P35221;Q92692;P63000;Q52LW3"
"CDH5","correlated","KEGG_pathway","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)","4","60","32","7049","5","0.453965101432827","0.00299793926889645","0.353756833729781","11.0140625","P35221;Q14118;P26006;P05556"
"CDH5","correlated","KEGG_pathway","hsa04512","ECM-receptor interaction - Homo sapiens (human)","4","60","38","7049","5","0.539083557951483","0.00471273548540475","0.551390051792356","9.275","P08572;Q14118;P26006;P05556"
"CDH5","correlated","KEGG_pathway","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)","5","60","83","7049","6.66666666666667","1.1774719818414","0.00584205937258757","0.677678887220158","5.66184738955823","P33151;Q9Y5W3;P63000;P14625;P19320"
"CDH5","correlated","KEGG_pathway","hsa04514","Cell adhesion molecules - Homo sapiens (human)","4","60","49","7049","5","0.695134061569017","0.00915707355143637","1","7.19285714285714","P33151;P05556;Q92692;P19320"
"CDH5","correlated","KEGG_pathway","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)","5","60","113","7049","6.66666666666667","1.60306426443467","0.0161772685928488","1","4.15870206489676","P11142;Q9Y385;P14625;P61077;P27824"
"CDH5","correlated","KEGG_pathway","hsa04612","Antigen processing and presentation - Homo sapiens (human)","3","60","29","7049","3.33333333333333","0.4114058731735","0.0273117326716066","1","8.10229885057471","P11142;Q06323;P27824"
"CDH5","correlated","KEGG_pathway","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)","3","60","37","7049","3.33333333333333","0.524897148531707","0.041717523184292","1","6.35045045045045","Q14118;P26006;P05556"
"CDH5","correlated","KEGG_pathway","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)","4","60","91","7049","5","1.2909632571996","0.0434594180222911","1","3.87307692307692","P11142;P63000;P14625;P19320"
"CDH5","correlated","KEGG_pathway","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)","3","60","38","7049","3.33333333333333","0.539083557951483","0.0436819314244006","1","6.18333333333333","Q14118;P26006;P05556"
"CDH5","correlated","REACTOME_pathway","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","4","60","56","7049","6.66666666666667","0.794438927507448","0.00151259603451411","0.370586028455957","8.39166666666667","P11142;P19320;Q14627;P14625;P05556"
"CDH5","correlated","REACTOME_pathway","R-HSA-418990","Adherens junctions interactions","2","60","11","7049","3.33333333333333","0.156050503617534","0.00504325311777884","0.617798506927908","21.3606060606061","P33151;Q92692;P35221"
"CDH5","correlated","REACTOME_pathway","R-HSA-216083","Integrin cell surface interactions","3","60","47","7049","5","0.666761242729465","0.00821734354059076","0.671083055814912","7.49893617021277","P19320;P08572;P26006;P05556"
"CDH5","correlated","REACTOME_pathway","R-HSA-3000157","Laminin interactions","2","60","19","7049","3.33333333333333","0.269541778975741","0.0130088124412876","0.759800113564664","12.3666666666667","P08572;P05556;P26006"
"CDH5","correlated","REACTOME_pathway","R-HSA-5218920","VEGFR2 mediated vascular permeability","2","60","21","7049","3.33333333333333","0.297914597815293","0.0155061247666258","0.759800113564664","11.1888888888889","P35221;P63000;P33151"
"CDH5","correlated","REACTOME_pathway","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","2","60","35","7049","3.33333333333333","0.496524329692155","0.0378935233479739","1","6.71333333333333","P05556;P19320;Q92692"
"CDH5","correlated","REACTOME_pathway","R-HSA-3000178","ECM proteoglycans","2","60","35","7049","3.33333333333333","0.496524329692155","0.0378935233479739","1","6.71333333333333","P08572;P05556;Q14118"
"CDH5","correlated","REACTOME_pathway","R-HSA-9013149","RAC1 GTPase cycle","3","60","96","7049","5","1.36189530429848","0.0494017303448168","1","3.67135416666667","Q52LW3;P05556;P52566;P63000"
