"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0031225"	"anchored component of membrane "	"6/323"	"92/17829"	1.85758513931889	0.516013236861293	0.00723242915182369	1	3.59987885314309	"CAD13_HUMAN;TEST_HUMAN;UPAR_HUMAN;GFRA2_HUMAN;GFRA3_HUMAN;CBPM_HUMAN"
"Cluster_1"	"GO"	"0022627"	"cytosolic small ribosomal subunit "	"4/323"	"41/17829"	1.23839009287926	0.229962420775142	0.00758667186012729	1	5.38518462584007	"RS26_HUMAN;RS6_HUMAN;RS16_HUMAN;RS29_HUMAN"
"Cluster_1"	"GO"	"0051223"	"regulation of protein transport "	"2/323"	"6/17829"	0.619195046439629	0.0336530371866061	0.00784880586802355	1	18.3993808049536	"SCFD1_HUMAN;DNJA1_HUMAN"
"Cluster_1"	"GO"	"1990239"	"steroid hormone binding "	"2/323"	"6/17829"	0.619195046439629	0.0336530371866061	0.00784880586802355	1	18.3993808049536	"AT1A3_HUMAN;GPER1_HUMAN"
"Cluster_1"	"GO"	"0072189"	"ureter development "	"2/323"	"6/17829"	0.619195046439629	0.0336530371866061	0.00784880586802355	1	18.3993808049536	"FOXF1_HUMAN;NFIA_HUMAN"
"Cluster_1"	"GO"	"2000391"	"positive regulation of neutrophil extravasation "	"2/323"	"6/17829"	0.619195046439629	0.0336530371866061	0.00784880586802355	1	18.3993808049536	"MK_HUMAN;CD99_HUMAN"
"Cluster_1"	"GO"	"0019800"	"peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan "	"2/323"	"6/17829"	0.619195046439629	0.0336530371866061	0.00784880586802355	1	18.3993808049536	"PGS2_HUMAN;NDNF_HUMAN"
"Cluster_1"	"GO"	"0008344"	"adult locomotory behavior "	"4/323"	"43/17829"	1.23839009287926	0.241180099837344	0.00884054963550685	1	5.13471092231262	"SYUG_HUMAN;HXB8_HUMAN;NTF4_HUMAN;HME1_HUMAN"
"Cluster_1"	"GO"	"0009986"	"cell surface "	"19/323"	"565/17829"	5.88235294117647	3.16899433507207	0.0088674771734449	1	1.85622071837585	"ROBO2_HUMAN;ATS13_HUMAN;CD22_HUMAN;ENOA_HUMAN;GPC4_HUMAN;INTU_HUMAN;CP2W1_HUMAN;CAH4_HUMAN;SMIM1_HUMAN;TGR3L_HUMAN;SEM6C_HUMAN;UPAR_HUMAN;RAMP3_HUMAN;ADAM2_HUMAN;GRIA1_HUMAN;APMAP_HUMAN;EGFL8_HUMAN;ATS15_HUMAN;CBPM_HUMAN"
"Cluster_1"	"GO"	"0030335"	"positive regulation of cell migration "	"10/323"	"228/17829"	3.09597523219814	1.27881541309103	0.00890979521656829	1	2.42097115854652	"SEM3C_HUMAN;GPER1_HUMAN;FOXF1_HUMAN;CAD13_HUMAN;MK_HUMAN;P85A_HUMAN;SEM6C_HUMAN;SUN2_HUMAN;AIF1_HUMAN;GLHA_HUMAN"
"Cluster_1"	"GO"	"0010608"	"posttranscriptional regulation of gene expression "	"3/323"	"22/17829"	0.928792569659443	0.123394469684222	0.00898089190175641	1	7.52701942020827	"PER1_HUMAN;BAKOR_HUMAN;MET16_HUMAN"
"Cluster_1"	"GO"	"0005796"	"Golgi lumen "	"6/323"	"97/17829"	1.85758513931889	0.544057434516798	0.00914706686713876	1	3.41431808751716	"GPC4_HUMAN;PGS2_HUMAN;LALBA_HUMAN;MUC21_HUMAN;NCAN_HUMAN;GLHA_HUMAN"
"Cluster_1"	"GO"	"0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific "	"16/323"	"440/17829"	4.95356037151703	2.46788939368445	0.00916332128857613	1	2.00720517872221	"SP7_HUMAN;FOXF1_HUMAN;KLF6_HUMAN;CEBPD_HUMAN;E2F3_HUMAN;NR4A1_HUMAN;FOXF2_HUMAN;NFIA_HUMAN;CEBPB_HUMAN;SOX4_HUMAN;TF2L1_HUMAN;ZN143_HUMAN;ZN845_HUMAN;ZBT16_HUMAN;IRF4_HUMAN;CSRN1_HUMAN"
"Cluster_1"	"GO"	"0022626"	"cytosolic ribosome "	"5/323"	"74/17829"	1.54798761609907	0.415054125301475	0.012100844967124	1	3.72960421722032	"RL35A_HUMAN;RS6_HUMAN;RL7A_HUMAN;RS16_HUMAN;RL23_HUMAN"
"Cluster_1"	"GO"	"0006283"	"transcription-coupled nucleotide-excision repair "	"2/323"	"8/17829"	0.619195046439629	0.0448707162488081	0.0123283090702098	1	13.7995356037152	"UVSSA_HUMAN;ERCC5_HUMAN"
"Cluster_1"	"GO"	"0035459"	"vesicle cargo loading "	"2/323"	"8/17829"	0.619195046439629	0.0448707162488081	0.0123283090702098	1	13.7995356037152	"TMED2_HUMAN;TMEDA_HUMAN"
"Cluster_1"	"GO"	"0010038"	"response to metal ion "	"2/323"	"8/17829"	0.619195046439629	0.0448707162488081	0.0123283090702098	1	13.7995356037152	"TNNC1_HUMAN;MT1X_HUMAN"
"Cluster_1"	"GO"	"0007494"	"midgut development "	"2/323"	"8/17829"	0.619195046439629	0.0448707162488081	0.0123283090702098	1	13.7995356037152	"FOXF1_HUMAN;CPSM_HUMAN"
"Cluster_1"	"GO"	"0070585"	"protein localization to mitochondrion "	"2/323"	"8/17829"	0.619195046439629	0.0448707162488081	0.0123283090702098	1	13.7995356037152	"DNJA1_HUMAN;DNM1L_HUMAN"
"Cluster_1"	"GO"	"0000276"	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) "	"2/323"	"8/17829"	0.619195046439629	0.0448707162488081	0.0123283090702098	1	13.7995356037152	"ATP5L_HUMAN;AT5G2_HUMAN"
"Cluster_1"	"GO"	"0044344"	"cellular response to fibroblast growth factor stimulus "	"3/323"	"26/17829"	0.928792569659443	0.145829827808626	0.0135601146899032	1	6.36901643248393	"NR4A1_HUMAN;NDNF_HUMAN;CPSM_HUMAN"
"Cluster_1"	"GO"	"0005539"	"glycosaminoglycan binding "	"3/323"	"26/17829"	0.928792569659443	0.145829827808626	0.0135601146899032	1	6.36901643248393	"PGS2_HUMAN;TGR3L_HUMAN;NDNF_HUMAN"
"Cluster_1"	"GO"	"0032809"	"neuronal cell body membrane "	"3/323"	"27/17829"	0.928792569659443	0.151438667339727	0.0148767930567265	1	6.13312693498452	"AT1A3_HUMAN;CD22_HUMAN;UNC5A_HUMAN"
"Cluster_1"	"GO"	"0032732"	"positive regulation of interleukin-1 production "	"2/323"	"9/17829"	0.619195046439629	0.0504795557799091	0.0148966053056842	1	12.266253869969	"TMEDA_HUMAN;HDAC2_HUMAN"
"Cluster_1"	"GO"	"0008046"	"axon guidance receptor activity "	"2/323"	"9/17829"	0.619195046439629	0.0504795557799091	0.0148966053056842	1	12.266253869969	"ROBO2_HUMAN;GFRA3_HUMAN"
"Cluster_1"	"GO"	"0036289"	"peptidyl-serine autophosphorylation "	"2/323"	"9/17829"	0.619195046439629	0.0504795557799091	0.0148966053056842	1	12.266253869969	"ERN1_HUMAN;DYR1A_HUMAN"
"Cluster_1"	"GO"	"0042088"	"T-helper 1 type immune response "	"2/323"	"9/17829"	0.619195046439629	0.0504795557799091	0.0148966053056842	1	12.266253869969	"IL27B_HUMAN;IL12B_HUMAN"
"Cluster_1"	"GO"	"0007186"	"G protein-coupled receptor signaling pathway "	"15/323"	"435/17829"	4.64396284829721	2.43984519602894	0.0155974270988746	1	1.90338422120209	"RASD1_HUMAN;GPER1_HUMAN;OR8D2_HUMAN;OX2R_HUMAN;GPR32_HUMAN;MTLR_HUMAN;OPSG_HUMAN;RAMP3_HUMAN;CELR2_HUMAN;GPR39_HUMAN;ACM1_HUMAN;GLHA_HUMAN;AGRG3_HUMAN;GASR_HUMAN;CC4L_HUMAN"
"Cluster_1"	"GO"	"0051059"	"NF-kappaB binding "	"3/323"	"28/17829"	0.928792569659443	0.157047506870828	0.0162632205682297	1	5.9140866873065	"HDAC2_HUMAN;EP300_HUMAN;IKBA_HUMAN"
"Cluster_1"	"GO"	"0001094"	"TFIID-class transcription factor complex binding "	"2/323"	"10/17829"	0.619195046439629	0.0560883953110102	0.0176729670951925	1	11.0396284829721	"RUVB2_HUMAN;FBRL_HUMAN"
"Cluster_1"	"GO"	"0008330"	"protein tyrosine/threonine phosphatase activity "	"2/323"	"10/17829"	0.619195046439629	0.0560883953110102	0.0176729670951925	1	11.0396284829721	"DUS7_HUMAN;DUS1_HUMAN"
"Cluster_1"	"GO"	"0009100"	"glycoprotein metabolic process "	"2/323"	"10/17829"	0.619195046439629	0.0560883953110102	0.0176729670951925	1	11.0396284829721	"OGA_HUMAN;ATS13_HUMAN"
"Cluster_1"	"GO"	"0014075"	"response to amine "	"2/323"	"10/17829"	0.619195046439629	0.0560883953110102	0.0176729670951925	1	11.0396284829721	"ATS13_HUMAN;CPSM_HUMAN"
"Cluster_1"	"GO"	"0030903"	"notochord development "	"2/323"	"10/17829"	0.619195046439629	0.0560883953110102	0.0176729670951925	1	11.0396284829721	"ID3_HUMAN;CO2A1_HUMAN"
"Cluster_1"	"GO"	"0006518"	"peptide metabolic process "	"2/323"	"10/17829"	0.619195046439629	0.0560883953110102	0.0176729670951925	1	11.0396284829721	"CPXM2_HUMAN;CBPM_HUMAN"
"Cluster_1"	"GO"	"0006414"	"translational elongation "	"2/323"	"10/17829"	0.619195046439629	0.0560883953110102	0.0176729670951925	1	11.0396284829721	"EF2K_HUMAN;EF1A2_HUMAN"
"Cluster_1"	"GO"	"0043679"	"axon terminus "	"4/323"	"55/17829"	1.23839009287926	0.308486174210556	0.0192024635827372	1	4.01441035744441	"GPER1_HUMAN;SYUG_HUMAN;NAC1_HUMAN;ACM1_HUMAN"
"Cluster_1"	"GO"	"0051216"	"cartilage development "	"4/323"	"55/17829"	1.23839009287926	0.308486174210556	0.0192024635827372	1	4.01441035744441	"CH3L1_HUMAN;TAPT1_HUMAN;ZBT16_HUMAN;CO2A1_HUMAN"
"Cluster_1"	"GO"	"0043392"	"negative regulation of DNA binding "	"3/323"	"30/17829"	0.928792569659443	0.16826518593303	0.0192465863472494	1	5.51981424148607	"HDAC2_HUMAN;IKBA_HUMAN;NEK2_HUMAN"
"Cluster_1"	"GO"	"0050729"	"positive regulation of inflammatory response "	"5/323"	"85/17829"	1.54798761609907	0.476751360143586	0.0202587513076329	1	3.24694955381533	"MK_HUMAN;MRP1_HUMAN;CEBPB_HUMAN;IKBA_HUMAN;IL12B_HUMAN"
"Cluster_1"	"GO"	"0003684"	"damaged DNA binding "	"4/323"	"56/17829"	1.23839009287926	0.314095013741657	0.0203009465308554	1	3.94272445820433	"TP53B_HUMAN;REV1_HUMAN;ERCC5_HUMAN;EP300_HUMAN"
"Cluster_1"	"GO"	"0042589"	"zymogen granule membrane "	"2/323"	"11/17829"	0.619195046439629	0.0616972348421112	0.0206494436612142	1	10.036025893611	"TMED2_HUMAN;TMEDA_HUMAN"
"Cluster_1"	"GO"	"0048208"	"COPII vesicle coating "	"2/323"	"11/17829"	0.619195046439629	0.0616972348421112	0.0206494436612142	1	10.036025893611	"TMED2_HUMAN;TMEDA_HUMAN"
"Cluster_1"	"GO"	"0003215"	"cardiac right ventricle morphogenesis "	"2/323"	"11/17829"	0.619195046439629	0.0616972348421112	0.0206494436612142	1	10.036025893611	"SEM3C_HUMAN;SOX4_HUMAN"
"Cluster_1"	"GO"	"1900747"	"negative regulation of vascular endothelial growth factor signaling pathway "	"2/323"	"11/17829"	0.619195046439629	0.0616972348421112	0.0206494436612142	1	10.036025893611	"PGS2_HUMAN;IL12B_HUMAN"
"Cluster_1"	"GO"	"0046935"	"1-phosphatidylinositol-3-kinase regulator activity "	"2/323"	"11/17829"	0.619195046439629	0.0616972348421112	0.0206494436612142	1	10.036025893611	"P85A_HUMAN;GASR_HUMAN"
"Cluster_1"	"GO"	"0042788"	"polysomal ribosome "	"3/323"	"31/17829"	0.928792569659443	0.173874025464131	0.020843943781214	1	5.34175571756716	"RS26_HUMAN;RL7A_HUMAN;RS29_HUMAN"
"Cluster_1"	"GO"	"0048477"	"oogenesis "	"3/323"	"31/17829"	0.928792569659443	0.173874025464131	0.020843943781214	1	5.34175571756716	"FMN2_HUMAN;MK_HUMAN;MEIOS_HUMAN"
"Cluster_1"	"GO"	"0071346"	"cellular response to interferon-gamma "	"5/323"	"87/17829"	1.54798761609907	0.487969039205788	0.0220504903856218	1	3.17230703533682	"ATS13_HUMAN;IL12B_HUMAN;AIF1_HUMAN;BORG4_HUMAN;CC4L_HUMAN"
"Cluster_1"	"GO"	"0072593"	"reactive oxygen species metabolic process "	"3/323"	"32/17829"	0.928792569659443	0.179482864995232	0.0225118961749937	1	5.17482585139319	"PDK4_HUMAN;DDIT4_HUMAN;APR_HUMAN"
"Cluster_1"	"GO"	"1905606"	"regulation of presynapse assembly "	"3/323"	"32/17829"	0.928792569659443	0.179482864995232	0.0225118961749937	1	5.17482585139319	"MDGA1_HUMAN;IRPL2_HUMAN;GPC4_HUMAN"
"Cluster_1"	"GO"	"0070301"	"cellular response to hydrogen peroxide "	"4/323"	"58/17829"	1.23839009287926	0.325312692803859	0.0226119918985545	1	3.80676844240419	"TRPA1_HUMAN;HDAC2_HUMAN;ERN1_HUMAN;RHOB_HUMAN"
"Cluster_1"	"GO"	"0001501"	"skeletal system development "	"6/323"	"120/17829"	1.85758513931889	0.673060743732122	0.0227244256715651	1	2.75990712074303	"HPLN3_HUMAN;COJA1_HUMAN;SOX4_HUMAN;NCAN_HUMAN;HME1_HUMAN;CO2A1_HUMAN"
"Cluster_1"	"GO"	"0045820"	"negative regulation of glycolytic process "	"2/323"	"12/17829"	0.619195046439629	0.0673060743732122	0.0238182960676733	1	9.19969040247678	"DDIT4_HUMAN;GIT1_HUMAN"
"Cluster_1"	"GO"	"0005890"	"sodium:potassium-exchanging ATPase complex "	"2/323"	"12/17829"	0.619195046439629	0.0673060743732122	0.0238182960676733	1	9.19969040247678	"AT1A3_HUMAN;PLM_HUMAN"
"Cluster_1"	"GO"	"0086064"	"cell communication by electrical coupling involved in cardiac conduction "	"2/323"	"12/17829"	0.619195046439629	0.0673060743732122	0.0238182960676733	1	9.19969040247678	"AT1A3_HUMAN;NAC1_HUMAN"
"Cluster_1"	"GO"	"0060402"	"calcium ion transport into cytosol "	"2/323"	"12/17829"	0.619195046439629	0.0673060743732122	0.0238182960676733	1	9.19969040247678	"JPH4_HUMAN;NAC1_HUMAN"
"Cluster_1"	"GO"	"0000339"	"RNA cap binding "	"2/323"	"12/17829"	0.619195046439629	0.0673060743732122	0.0238182960676733	1	9.19969040247678	"IF4A1_HUMAN;IFIT5_HUMAN"
"Cluster_1"	"GO"	"0015986"	"ATP synthesis coupled proton transport "	"2/323"	"12/17829"	0.619195046439629	0.0673060743732122	0.0238182960676733	1	9.19969040247678	"ATP5L_HUMAN;AT5G2_HUMAN"
"Cluster_1"	"GO"	"0035259"	"glucocorticoid receptor binding "	"2/323"	"12/17829"	0.619195046439629	0.0673060743732122	0.0238182960676733	1	9.19969040247678	"NR4A1_HUMAN;CEBPB_HUMAN"
"Cluster_1"	"GO"	"0042594"	"response to starvation "	"3/323"	"33/17829"	0.928792569659443	0.185091704526334	0.0242504572444643	1	5.01801294680552	"PDK4_HUMAN;ULK2_HUMAN;CPSM_HUMAN"
"Cluster_1"	"GO"	"0007616"	"long-term memory "	"3/323"	"34/17829"	0.928792569659443	0.190700544057435	0.0260595686820477	1	4.870424330723	"SGK1_HUMAN;GRIA1_HUMAN;NTF4_HUMAN"
"Cluster_1"	"GO"	"0060021"	"roof of mouth development "	"4/323"	"61/17829"	1.23839009287926	0.342139211397162	0.0263678458756634	1	3.61955032228595	"INTU_HUMAN;FOXF2_HUMAN;CO2A1_HUMAN;CSRN1_HUMAN"
"Cluster_1"	"GO"	"0005615"	"extracellular space "	"36/323"	"1409/17829"	11.1455108359133	7.90285489932133	0.0271718549534626	1	1.41031449746983	"PLTP_HUMAN;PRS57_HUMAN;SEM3C_HUMAN;MDGA1_HUMAN;HPLN3_HUMAN;ATS13_HUMAN;COJA1_HUMAN;CAD13_HUMAN;C1QT4_HUMAN;ENOA_HUMAN;EP3A_HUMAN;CYTS_HUMAN;APOL4_HUMAN;C1QRF_HUMAN;CH3L1_HUMAN;OLFM4_HUMAN;PGS2_HUMAN;LALBA_HUMAN;TGR3L_HUMAN;MTDC_HUMAN;SPB10_HUMAN;SEM6C_HUMAN;TEST_HUMAN;IL1FA_HUMAN;IL27B_HUMAN;NDNF_HUMAN;NTF4_HUMAN;CPXM2_HUMAN;KTDAP_HUMAN;IL12B_HUMAN;CO2A1_HUMAN;CO4A6_HUMAN;GLHA_HUMAN;ATS15_HUMAN;CBPM_HUMAN;CC4L_HUMAN"
"Cluster_1"	"GO"	"0045830"	"positive regulation of isotype switching "	"2/323"	"13/17829"	0.619195046439629	0.0729149139043132	0.0271719922985714	1	8.49202190997857	"TP53B_HUMAN;EXOS3_HUMAN"
"Cluster_1"	"GO"	"0017017"	"MAP kinase tyrosine/serine/threonine phosphatase activity "	"2/323"	"13/17829"	0.619195046439629	0.0729149139043132	0.0271719922985714	1	8.49202190997857	"DUS7_HUMAN;DUS1_HUMAN"
"Cluster_1"	"GO"	"0043524"	"negative regulation of neuron apoptotic process "	"6/323"	"127/17829"	1.85758513931889	0.712322620449829	0.0286580020468265	1	2.60778625582019	"LFG2_HUMAN;MK_HUMAN;CEBPB_HUMAN;NDNF_HUMAN;NTF4_HUMAN;HME1_HUMAN"
