"trend"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"1197"	"linear_increasing"	"GO"	"0071407"	"cellular response to organic cyclic compound "	"41/17829"	0.578034682080925	0.229962420775142	0.0277327172871675	1	2.51360496263922	"LRRK2_HUMAN;MSRE_HUMAN;PAK3_HUMAN;PRAF3_HUMAN;STING_HUMAN;CP1A1_HUMAN;PPBT_HUMAN;BMP2_HUMAN"	"8/1211"
"1658"	"linear_increasing"	"GO"	"0035025"	"positive regulation of Rho protein signal transduction "	"33/17829"	0.495458298926507	0.185091704526334	0.0318756289142852	1	2.6768260641093	"GPR4_HUMAN;LPAR1_HUMAN;P2Y10_HUMAN;PGFRB_HUMAN;ABRA_HUMAN;GPR35_HUMAN;AGRG1_HUMAN"	"7/1211"
"1073"	"linear_increasing"	"GO"	"0007611"	"learning or memory "	"58/17829"	0.74318744838976	0.325312692803859	0.0357393384695897	1	2.28453258919673	"CRF_HUMAN;GLP1R_HUMAN;CCL11_HUMAN;EGFR_HUMAN;GRM5_HUMAN;EP300_HUMAN;EGR2_HUMAN;PRAF3_HUMAN;LHX8_HUMAN;DYH11_HUMAN"	"10/1211"
"1187"	"linear_increasing"	"GO"	"0051018"	"protein kinase A binding "	"25/17829"	0.412881915772089	0.140220988277525	0.0357544958851651	1	2.94450867052023	"LRRK2_HUMAN;DACT2_HUMAN;DACT1_HUMAN;WASF1_HUMAN;AKAI1_HUMAN;AKA12_HUMAN"	"6/1211"
"60"	"linear_increasing"	"GO"	"0001726"	"ruffle "	"91/17829"	0.990916597853014	0.510404397330192	0.0363501726355687	1	1.9414342882551	"LIMA1_HUMAN;RASA1_HUMAN;MEFV_HUMAN;FGD1_HUMAN;PALLD_HUMAN;S10AB_HUMAN;PLCG1_HUMAN;MTMRE_HUMAN;PLSL_HUMAN;MYADM_HUMAN;NHRF1_HUMAN;ASAP3_HUMAN;CARL2_HUMAN"	"13/1211"
"437"	"linear_increasing"	"GO"	"0001953"	"negative regulation of cell-matrix adhesion "	"17/17829"	0.330305532617671	0.0953502720287173	0.0379891001445842	1	3.46412784767086	"RASA1_HUMAN;JAG1_HUMAN;TSP1_HUMAN;PLET1_HUMAN;MERL_HUMAN"	"5/1211"
"1633"	"linear_increasing"	"GO"	"0033162"	"melanosome membrane "	"17/17829"	0.330305532617671	0.0953502720287173	0.0379891001445842	1	3.46412784767086	"DTBP1_HUMAN;MFS12_HUMAN;TYRP2_HUMAN;TYRP1_HUMAN;RB27A_HUMAN"	"5/1211"
"2004"	"linear_increasing"	"GO"	"0007259"	"receptor signaling pathway via JAK-STAT "	"35/17829"	0.495458298926507	0.196309383588536	0.0395950462793835	1	2.52386457473163	"HEPC_HUMAN;JAK1_HUMAN;INAR2_HUMAN;NMI_HUMAN;IL3RB_HUMAN;CLCF1_HUMAN;CTR9_HUMAN"	"7/1211"
"1031"	"linear_increasing"	"GO"	"0043406"	"positive regulation of MAP kinase activity "	"75/17829"	0.825763831544178	0.420662964832576	0.0418056606945618	1	1.96300578034682	"SCF_HUMAN;LRRK2_HUMAN;FLT3_HUMAN;EGFR_HUMAN;PK3CG_HUMAN;PGFRB_HUMAN;TSP1_HUMAN;TPD53_HUMAN;IL34_HUMAN;NEK10_HUMAN;NTF3_HUMAN"	"11/1211"
"699"	"linear_increasing"	"GO"	"0046974"	"histone methyltransferase activity (H3-K9 specific) "	"10/17829"	0.247729149463254	0.0560883953110102	0.0427959103105464	1	4.41676300578035	"SETD5_HUMAN;SETB1_HUMAN;EHMT1_HUMAN;EHMT2_HUMAN"	"4/1211"
"3049"	"linear_increasing"	"GO"	"0072711"	"cellular response to hydroxyurea "	"10/17829"	0.247729149463254	0.0560883953110102	0.0427959103105464	1	4.41676300578035	"FMR1_HUMAN;DDI1_HUMAN;TREX1_HUMAN;TIM_HUMAN"	"4/1211"
"1390"	"linear_increasing"	"GO"	"0098591"	"external side of apical plasma membrane "	"4/17829"	0.165152766308836	0.0224353581244041	0.0489107493628435	1	7.36127167630058	"ABCG2_HUMAN;MDR1_HUMAN;LAT1_HUMAN"	"3/1211"
"3810"	"linear_increasing"	"GO"	"0004035"	"alkaline phosphatase activity "	"4/17829"	0.165152766308836	0.0224353581244041	0.0489107493628435	1	7.36127167630058	"PPBI_HUMAN;PPBN_HUMAN;PPBT_HUMAN"	"3/1211"
"4277"	"linear_increasing"	"GO"	"0001826"	"inner cell mass cell differentiation "	"4/17829"	0.165152766308836	0.0224353581244041	0.0489107493628435	1	7.36127167630058	"NLE1_HUMAN;HNF1B_HUMAN;CTR9_HUMAN"	"3/1211"
"4645"	"linear_increasing"	"GO"	"0090038"	"negative regulation of protein kinase C signaling "	"4/17829"	0.165152766308836	0.0224353581244041	0.0489107493628435	1	7.36127167630058	"DGKD_HUMAN;DGKG_HUMAN;MYADM_HUMAN"	"3/1211"
"12210"	"linear_decreasing"	"GO"	"0003723"	"RNA binding "	"1288/17829"	15.1929260450161	7.22418531605811	3.84170329736735e-21	2.1375237146552e-17	2.1030642737313	"PHAX_HUMAN;PEBP1_HUMAN;PDCD4_HUMAN;SMCE1_HUMAN;SERPH_HUMAN;RBM6_HUMAN;RBMS2_HUMAN;RBMX2_HUMAN;ROA1_HUMAN;RL35A_HUMAN;RS26_HUMAN;SMD3_HUMAN;TRI56_HUMAN;RTCB_HUMAN;RU1C_HUMAN;RU2A_HUMAN;RT21_HUMAN;RT23_HUMAN;NONO_HUMAN;SF3B1_HUMAN;SNW1_HUMAN;SRSF5_HUMAN;SPS2L_HUMAN;SHFL_HUMAN;SMC1A_HUMAN;SFPQ_HUMAN;RL7L_HUMAN;SART3_HUMAN;RL6_HUMAN;RS12_HUMAN;RSSA_HUMAN;MDHM_HUMAN;CHCH1_HUMAN;H10_HUMAN;HNRPU_HUMAN;HMGB2_HUMAN;HS71A_HUMAN;I20L2_HUMAN;LC7L3_HUMAN;FPPS_HUMAN;HMGB1_HUMAN;IMDH1_HUMAN;ILF3_HUMAN;HNRPD_HUMAN;DDX50_HUMAN;HNRPK_HUMAN;LAS1L_HUMAN;MEX3D_HUMAN;EIF3A_HUMAN;FUS_HUMAN;NKRF_HUMAN;NSA2_HUMAN;CSRP1_HUMAN;LRC47_HUMAN;ENPL_HUMAN;CAPR1_HUMAN;IF4A3_HUMAN;H14_HUMAN;BUD23_HUMAN;ERH_HUMAN;EXOS6_HUMAN;FIP1_HUMAN;K1C18_HUMAN;CRKL_HUMAN;FCF1_HUMAN;FXR2_HUMAN;CALX_HUMAN;DDX1_HUMAN;FA98B_HUMAN;MATR3_HUMAN;BST2_HUMAN;MRT4_HUMAN;HNRH3_HUMAN;HNRDL_HUMAN;PAPOA_HUMAN;PGS2_HUMAN;NQO1_HUMAN;ERF3B_HUMAN;IMA1_HUMAN;CCAR2_HUMAN;PAIRB_HUMAN;PSMD4_HUMAN;RL36_HUMAN;RL5_HUMAN;RL38_HUMAN;CSDE1_HUMAN;NCBP2_HUMAN;PATL1_HUMAN;SON_HUMAN;PRC2C_HUMAN;MEPCE_HUMAN;NP1L1_HUMAN;PPIB_HUMAN;SMN_HUMAN;RU17_HUMAN;SARNP_HUMAN;SAFB1_HUMAN;RTCA_HUMAN;RL31_HUMAN;SRS11_HUMAN;RL15_HUMAN;RRP8_HUMAN;RL34_HUMAN;PTCD3_HUMAN;SF01_HUMAN;RS24_HUMAN;RS6_HUMAN;ROA0_HUMAN;RNPS1_HUMAN;RL7A_HUMAN;RM24_HUMAN;RL9_HUMAN;RPN1_HUMAN;SUMO2_HUMAN;ROA2_HUMAN;RL17_HUMAN;RS16_HUMAN;RS2_HUMAN;RS10_HUMAN;RL18_HUMAN;SRP68_HUMAN;SSRP1_HUMAN;SBDS_HUMAN;RUXG_HUMAN;RL12_HUMAN;RL7_HUMAN;RS3_HUMAN;SCG3_HUMAN;NUCL_HUMAN;RS3A_HUMAN;SRRM2_HUMAN;RS28_HUMAN;RS27A_HUMAN;VSIG8_HUMAN;ZC11A_HUMAN;UNK_HUMAN;PPIA_HUMAN;RL21_HUMAN;PRR3_HUMAN;TDR10_HUMAN;UNC50_HUMAN;SYSC_HUMAN;ZFR_HUMAN;TNPO1_HUMAN;MYH9_HUMAN;PR38A_HUMAN;U2AF1_HUMAN;ZN346_HUMAN;TBCA_HUMAN;UBR5_HUMAN;THOC4_HUMAN;RAGP1_HUMAN;RAN_HUMAN;QKI_HUMAN;RADI_HUMAN;ASSY_HUMAN;ANXA2_HUMAN;CCD47_HUMAN;ICAL_HUMAN;IF2B2_HUMAN;CH10_HUMAN;EIF3G_HUMAN;HNRC1_HUMAN;HNRL1_HUMAN;NUCKS_HUMAN;NPM_HUMAN;DDX5_HUMAN;NHP2_HUMAN;NOC2L_HUMAN;MKRN1_HUMAN;EIF3C_HUMAN;HNRPL_HUMAN;DDX18_HUMAN;IF4E_HUMAN;EBP2_HUMAN;1433Z_HUMAN;CNOT7_HUMAN;CIRBP_HUMAN;CISD2_HUMAN;ABC3F_HUMAN;1433E_HUMAN;ALG13_HUMAN;ADDA_HUMAN;BTF3_HUMAN;CSTF3_HUMAN;DYHC1_HUMAN;AR6P4_HUMAN;ARF1_HUMAN;DDX10_HUMAN;EWS_HUMAN"	"190/1244"
"50810"	"linear_decreasing"	"GO"	"0022626"	"cytosolic ribosome "	"74/17829"	2.0096463022508	0.415054125301475	1.89248572421736e-09	1.05297905695454e-05	4.8418897193013	"RL35A_HUMAN;RL6_HUMAN;RS12_HUMAN;RSSA_HUMAN;RL36_HUMAN;RL5_HUMAN;RL38_HUMAN;RL31_HUMAN;RL15_HUMAN;RL34_HUMAN;RS24_HUMAN;RS6_HUMAN;RL7A_HUMAN;RL9_HUMAN;RL17_HUMAN;RS16_HUMAN;RS2_HUMAN;RS10_HUMAN;RL18_HUMAN;RL12_HUMAN;RL7_HUMAN;RS3_HUMAN;RS3A_HUMAN;RS27A_HUMAN;RL21_HUMAN;APOD_HUMAN"	"26/1244"
"51110"	"linear_decreasing"	"GO"	"0002181"	"cytoplasmic translation "	"84/17829"	2.09003215434084	0.471142520612485	4.14784396189058e-09	2.30786038039592e-05	4.43609324758842	"RL35A_HUMAN;RS26_HUMAN;RL6_HUMAN;RS12_HUMAN;RSSA_HUMAN;RL36_HUMAN;RL5_HUMAN;RL38_HUMAN;RL31_HUMAN;RL15_HUMAN;RL34_HUMAN;RS24_HUMAN;RS6_HUMAN;RL7A_HUMAN;RL9_HUMAN;RL17_HUMAN;RS16_HUMAN;RS2_HUMAN;RS10_HUMAN;RL18_HUMAN;RL12_HUMAN;RL7_HUMAN;RS3_HUMAN;RS3A_HUMAN;RS28_HUMAN;RS27A_HUMAN;RL21_HUMAN"	"27/1244"
"41000"	"linear_decreasing"	"GO"	"0070062"	"extracellular exosome "	"1936/17829"	16.0771704180064	10.8587133322116	1.17692111162132e-08	6.54838906506104e-05	1.48057784805081	"CAP1_HUMAN;PGK1_HUMAN;PGAM2_HUMAN;PEBP1_HUMAN;PD1L1_HUMAN;PDCD2_HUMAN;PLXB2_HUMAN;SOGA1_HUMAN;VDAC1_HUMAN;UTRN_HUMAN;MGRN1_HUMAN;PALS1_HUMAN;RAB1B_HUMAN;RAB21_HUMAN;RAB5A_HUMAN;ROA1_HUMAN;RL35A_HUMAN;RS26_HUMAN;PTPRF_HUMAN;SCRB1_HUMAN;TPA_HUMAN;SEM3G_HUMAN;RSSA_HUMAN;LG3BP_HUMAN;MDHM_HUMAN;MAL2_HUMAN;MAT2B_HUMAN;MB12A_HUMAN;HS71A_HUMAN;AK1C1_HUMAN;ALK_HUMAN;H2AZ_HUMAN;H2B1L_HUMAN;IPYR_HUMAN;COF1_HUMAN;DPYL2_HUMAN;H2B1M_HUMAN;HBA_HUMAN;ELYS_HUMAN;K1C28_HUMAN;HLAE_HUMAN;HNRPK_HUMAN;APT_HUMAN;ATPB_HUMAN;NUCB1_HUMAN;FGL2_HUMAN;AMY1A_HUMAN;CDC37_HUMAN;KPCI_HUMAN;H2B1H_HUMAN;MA2B1_HUMAN;B2MG_HUMAN;CSRP1_HUMAN;ENPL_HUMAN;GTR5_HUMAN;B3GA3_HUMAN;KRT36_HUMAN;CATZ_HUMAN;H2A2C_HUMAN;ITA3_HUMAN;F10A1_HUMAN;CHMP6_HUMAN;CNTN1_HUMAN;ANGT_HUMAN;FLOT2_HUMAN;K1C18_HUMAN;DRB1_HUMAN;CATD_HUMAN;CYTM_HUMAN;GSTA1_HUMAN;H2B1N_HUMAN;CALX_HUMAN;H2A2A_HUMAN;MEGF8_HUMAN;MGT5A_HUMAN;BST2_HUMAN;CHM1B_HUMAN;HBB_HUMAN;IDHP_HUMAN;MUC5B_HUMAN;PAL4A_HUMAN;GAS6_HUMAN;HTRA1_HUMAN;PAIRB_HUMAN;NECT2_HUMAN;NPNT_HUMAN;PLPP1_HUMAN;PSA3_HUMAN;RL5_HUMAN;ML12A_HUMAN;ML12B_HUMAN;NUMA1_HUMAN;PP1R7_HUMAN;CHMP5_HUMAN;NEBL_HUMAN;PPIB_HUMAN;RHG23_HUMAN;PI4KA_HUMAN;RL31_HUMAN;SPTN4_HUMAN;PARK7_HUMAN;PSB3_HUMAN;RL34_HUMAN;PODXL_HUMAN;SEPT7_HUMAN;RNF11_HUMAN;TGM3_HUMAN;ROA2_HUMAN;RS16_HUMAN;RS2_HUMAN;S10A6_HUMAN;TPM4_HUMAN;TBB4B_HUMAN;PLCG2_HUMAN;PIMT_HUMAN;SDCB2_HUMAN;SPB3_HUMAN;STX7_HUMAN;VIME_HUMAN;RL12_HUMAN;SYWC_HUMAN;RS3_HUMAN;SDCB1_HUMAN;NUCL_HUMAN;RS3A_HUMAN;CR1_HUMAN;RS28_HUMAN;RS27A_HUMAN;WNT7B_HUMAN;TXTP_HUMAN;UB2V1_HUMAN;VPS4B_HUMAN;VAMP8_HUMAN;TETN_HUMAN;PPIA_HUMAN;TGBR3_HUMAN;XPP2_HUMAN;SYSC_HUMAN;TNPO1_HUMAN;MYH9_HUMAN;TPM3_HUMAN;UBB_HUMAN;TCPH_HUMAN;PTGDS_HUMAN;THOC4_HUMAN;PODO_HUMAN;RAP2B_HUMAN;RALA_HUMAN;RAN_HUMAN;RADI_HUMAN;A1AT_HUMAN;ADHX_HUMAN;CD9_HUMAN;CDC42_HUMAN;ARPC5_HUMAN;ARP2_HUMAN;ARRD1_HUMAN;ASSY_HUMAN;ANXA2_HUMAN;APOD_HUMAN;IBP2_HUMAN;CH10_HUMAN;LFG3_HUMAN;MYO1C_HUMAN;NAGK_HUMAN;ITCH_HUMAN;NUCB2_HUMAN;DDX5_HUMAN;H33_HUMAN;GSTO1_HUMAN;HNRPL_HUMAN;HLAC_HUMAN;K2C8_HUMAN;HLAB_HUMAN;LSR_HUMAN;MOB1A_HUMAN;CPNS1_HUMAN;DNJB1_HUMAN;IF4E_HUMAN;ITAV_HUMAN;BCAM_HUMAN;1433Z_HUMAN;CALL3_HUMAN;ARF4_HUMAN;AMPL_HUMAN;CO1A2_HUMAN;CK052_HUMAN;CLIC5_HUMAN;A1AG2_HUMAN;BHMT2_HUMAN;1433E_HUMAN;AGRIN_HUMAN;CAB45_HUMAN;DPP2_HUMAN;DYHC1_HUMAN;ARF6_HUMAN;CD59_HUMAN;CD79B_HUMAN;AT1B1_HUMAN;ARF1_HUMAN;ES8L2_HUMAN"	"201/1244"
"51410"	"linear_decreasing"	"GO"	"0006412"	"translation "	"167/17829"	2.89389067524116	0.93667620169387	1.98992709642608e-08	0.000110719543645147	3.0895315478368	"RL35A_HUMAN;RS26_HUMAN;RT21_HUMAN;RT23_HUMAN;RL6_HUMAN;RS12_HUMAN;RSSA_HUMAN;HARS1_HUMAN;ERF3B_HUMAN;RL36_HUMAN;RL5_HUMAN;RL38_HUMAN;RL31_HUMAN;RM49_HUMAN;RL15_HUMAN;RL34_HUMAN;RS24_HUMAN;RS6_HUMAN;RL7A_HUMAN;RM24_HUMAN;RL9_HUMAN;RL17_HUMAN;RS16_HUMAN;RS2_HUMAN;RS10_HUMAN;RL18_HUMAN;RL12_HUMAN;RL7_HUMAN;SYWC_HUMAN;RS3_HUMAN;RS3A_HUMAN;RM34_HUMAN;RS28_HUMAN;RS27A_HUMAN;RL21_HUMAN;SYSC_HUMAN;ZAR1L_HUMAN"	"37/1244"
"50910"	"linear_decreasing"	"GO"	"0003735"	"structural constituent of ribosome "	"149/17829"	2.65273311897106	0.835717090134051	4.4197957031013e-08	0.000245917432920557	3.17419991799564	"RL35A_HUMAN;RS26_HUMAN;RT21_HUMAN;RT23_HUMAN;RL7L_HUMAN;RL6_HUMAN;RS12_HUMAN;RSSA_HUMAN;RL36_HUMAN;RL5_HUMAN;RL38_HUMAN;RL31_HUMAN;RM49_HUMAN;RL15_HUMAN;RL34_HUMAN;RS24_HUMAN;RS6_HUMAN;RL7A_HUMAN;RM24_HUMAN;RL9_HUMAN;RL17_HUMAN;RS16_HUMAN;RS2_HUMAN;RS10_HUMAN;RL18_HUMAN;RL12_HUMAN;RL7_HUMAN;RS3_HUMAN;RS3A_HUMAN;RM46_HUMAN;RM34_HUMAN;RS28_HUMAN;RS27A_HUMAN;RL21_HUMAN"	"34/1244"
"6100"	"linear_decreasing"	"GO"	"0005925"	"focal adhesion "	"392/17829"	4.82315112540193	2.1986650961916	7.61959739687798e-08	0.000423954399162291	2.1936724850712	"CAP1_HUMAN;PDLI1_HUMAN;RAB21_HUMAN;RL6_HUMAN;LIPA1_HUMAN;HS71A_HUMAN;COF1_HUMAN;HNRPK_HUMAN;NFASC_HUMAN;B2MG_HUMAN;CSRP1_HUMAN;ENPL_HUMAN;ITA3_HUMAN;EVL_HUMAN;FLOT2_HUMAN;FLNC_HUMAN;NECT2_HUMAN;RL5_HUMAN;RL38_HUMAN;PPIB_HUMAN;PI4KA_HUMAN;RL31_HUMAN;STAR8_HUMAN;RL7A_HUMAN;RL9_HUMAN;RS16_HUMAN;SRC8_HUMAN;RS2_HUMAN;TPM4_HUMAN;RS10_HUMAN;RL18_HUMAN;SRP68_HUMAN;VIME_HUMAN;PAK4_HUMAN;RL12_HUMAN;RL7_HUMAN;RS3_HUMAN;SDCB1_HUMAN;RS3A_HUMAN;TSN4_HUMAN;PPIA_HUMAN;MYH9_HUMAN;TSN9_HUMAN;RALA_HUMAN;RADI_HUMAN;CD9_HUMAN;CDC42_HUMAN;ARPC5_HUMAN;ARP2_HUMAN;NPM_HUMAN;ITAV_HUMAN;DYST_HUMAN;1433Z_HUMAN;AMPL_HUMAN;1433E_HUMAN;AJUBA_HUMAN;ADDA_HUMAN;ARF6_HUMAN;ARL2_HUMAN;CD59_HUMAN;ARF1_HUMAN"	"61/1244"
