"component"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"PC3"	"GO_BP"	"0051965"	"positive regulation of synapse assembly "	6	698	14	7049	0.716332378223496	0.198609731876862	0.0225523246461063	1	3.6067335243553	"O00418;O43300;P23468;P54762;Q86SJ2;Q9NT99"
"PC3"	"GO_BP"	"0003014"	"renal system process "	5	698	9	7049	0.573065902578797	0.127677684777983	0.0233858525462093	1	4.48837949697548	"P01019;P12644;Q99538;Q9BY07;Q9H875"
"PC2"	"GO_BP"	"0007162"	"negative regulation of cell adhesion "	7	695	20	7049	0.863309352517986	0.283728188395517	0.0237562071276411	1	3.04273381294964	"O75051;P01042;P21741;P28562;P55290;Q04900;Q13591"
"PC2"	"GO_BP"	"0007229"	"integrin-mediated signaling pathway "	12	695	53	7049	1.58273381294964	0.75187969924812	0.0267149666199621	1	2.10503597122302	"O14495;O14786;O43561;P02461;P05556;P18084;P35221;Q07092;Q13444;Q76LX8;Q96AC1;Q9Y490"
"PC1"	"GO_BP"	"0043508"	"negative regulation of JUN kinase activity "	4	693	5	7049	0.432900432900433	0.0709320470988793	0.0276824980916325	1	6.1030303030303	"P29508;Q53EL6;Q96BJ3;Q9H422"
"PC2"	"GO_BP"	"0007155"	"cell adhesion "	27	695	168	7049	3.7410071942446	2.38331678252234	0.0297983778808681	1	1.56966426858513	"O15018;O43854;P05067;P05556;P07996;P10915;P14207;P14770;P16070;P20273;P35221;P35222;P50895;P51817;P52799;P55268;P62330;Q04900;Q07092;Q08629;Q13591;Q96AC1;Q99674;Q9UPX0;Q9UQB3;A6NMB1;Q53RD9"
"PC3"	"GO_BP"	"0021983"	"pituitary gland development "	5	698	11	7049	0.573065902578797	0.156050503617534	0.0387151727576246	1	3.6723104975254	"O94788;P12644;P48431;P78337;Q9NSC2"
"PC2"	"GO_BP"	"0046488"	"phosphatidylinositol metabolic process "	4	695	6	7049	0.431654676258993	0.0851184565186551	0.0391042292224676	1	5.07122302158273	"O43603;P09619;Q96PC2;Q9NZ20"
"PC2"	"GO_BP"	"0030322"	"stabilization of membrane potential "	4	695	6	7049	0.431654676258993	0.0851184565186551	0.0391042292224676	1	5.07122302158273	"Q9NPC2;Q9NYG8;Q9Y257;Q9Y2U2"
"PC1"	"GO_BP"	"0006396"	"RNA processing "	10	693	41	7049	1.2987012987013	0.58164278621081	0.0392246162259608	1	2.23281596452328	"O14979;P31942;P55265;P61978;P78563;Q00839;Q14103;Q5RKV6;Q93062;Q9BUJ2"
"PC3"	"GO_BP"	"0042733"	"embryonic digit morphogenesis "	6	698	17	7049	0.716332378223496	0.24116896013619	0.0409273066510589	1	2.97025113770437	"P12644;P35222;Q05516;Q6UX40;Q9NSC2;Q9Y366"
"PC1"	"GO_BP"	"0006334"	"nucleosome assembly "	8	693	30	7049	1.01010101010101	0.425592282593276	0.0411786456371201	1	2.37340067340067	"P06748;P06899;P0DME0;P55209;Q08945;Q93079;Q99879;Q99880"
"PC1"	"GO_BP"	"0000398"	"mRNA splicing, via spliceosome "	20	693	114	7049	2.74170274170274	1.61725067385445	0.0432110967945618	1	1.6952861952862	"O75533;P07910;P08621;P09234;P09651;P11142;P17844;P22626;P31942;P52298;P61978;P62308;P62318;Q00839;Q13243;Q13573;Q15287;Q15637;Q16629;O75526"
"PC1"	"GO_BP"	"0034341"	"response to type II interferon "	5	693	12	7049	0.577200577200577	0.17023691303731	0.0471147239223228	1	3.39057239057239	"P23497;P37840;Q01629;Q9NUL5;Q9Y5A7"
"PC2"	"GO_BP"	"0042246"	"tissue regeneration "	5	695	12	7049	0.575539568345324	0.17023691303731	0.0475033518133938	1	3.38081534772182	"P21741;P38936;P48230;P48431;Q13444"
"PC2"	"GO_BP"	"0007187"	"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger "	5	695	12	7049	0.575539568345324	0.17023691303731	0.0475033518133938	1	3.38081534772182	"P21917;P25929;P28223;P31391;P32241"
"PC2"	"GO_BP"	"0048675"	"axon extension "	6	695	18	7049	0.719424460431655	0.255355369555965	0.0479068285329848	1	2.81734612310152	"P05556;P07900;P08238;Q13591;Q93008;Q9P283"
"PC2"	"GO_BP"	"0071805"	"potassium ion transmembrane transport "	6	695	18	7049	0.719424460431655	0.255355369555965	0.0479068285329848	1	2.81734612310152	"P15382;Q9NPC2;Q9NYG8;Q9ULD8;Q9Y257;Q9Y2U2"
"PC2"	"GO_BP"	"0045766"	"positive regulation of angiogenesis "	14	695	70	7049	1.8705035971223	0.99304865938431	0.0484374206146096	1	1.88359712230216	"O14786;O60895;P05556;P07996;P17948;P25025;P35414;P35968;P36222;P37173;Q13591;Q16236;Q9H2X6;Q9NQC3"
"PC1"	"GO_CC"	"0022626"	"cytosolic ribosome "	32	693	70	7049	4.47330447330447	0.99304865938431	2.97885128993262e-10	1.80220503040924e-07	4.5046176046176	"P08865;P15880;P18077;P18124;P18621;P23396;P25398;P30050;P32969;P42677;P42766;P46777;P46778;P46783;P47914;P49207;P61247;P61254;P61313;P61927;P62249;P62424;P62753;P62841;P62847;P62888;P62891;P62899;P62979;P84098;Q02878;Q07020"
"PC2"	"GO_CC"	"0005886"	"plasma membrane "	229	695	1639	7049	32.8057553956835	23.2515250390126	2.543265416555e-08	1.44966128743635e-05	1.41090768629758	"A1A5C7;B0I1T2;O00299;O14495;O14786;O14798;O15018;O43159;O43493;O43561;O43603;O60296;O60500;O60636;O60895;O75022;O75051;O75368;O75631;O75882;O94856;O94956;O95977;P00748;P01042;P05023;P05067;P05556;P06396;P06576;P06858;P07355;P07900;P08238;P08473;P09486;P09619;P0C0L5;P0DP24;P10114;P11142;P11279;P13637;P13987;P14207;P14415;P14770;P15382;P15529;P16066;P16070;P17655;P17948;P18084;P20273;P21917;P22732;P23467;P23470;P25025;P25929;P27449;P28223;P31391;P31431;P32241;P34998;P35070;P35221;P35222;P35414;P35613;P35968;P36382;P36941;P37173;P40189;P40259;P41240;P43629;P43631;P47872;P50895;P52799;P55061;P55290;P59044;P60033;P60763;P61018;P61077;P61106;P61266;P61769;P62330;P62979;P63167;P68402;P84077;P98164;Q00610;Q01082;Q01628;Q04900;Q05516;Q05682;Q06481;Q06495;Q07157;Q08334;Q09666;Q12879;Q13241;Q13444;Q13591;Q13702;Q13813;Q13882;Q13905;Q14108;Q14118;Q14213;Q15040;Q15084;Q15599;Q16236;Q16827;Q1HG43;Q29980;Q494U1;Q4VCS5;Q5IJ48;Q5UIP0;Q5VST9;Q5VY80;Q63HR2;Q685J3;Q6GTX8;Q6IE81;Q6J9G0;Q6P1M0;Q6PJG9;Q6UWI2;Q6X4W1;Q6YBV0;Q6ZN44;Q6ZNL6;Q7L591;Q7RTX0;Q7Z6L0;Q86UP2;Q8IUC4;Q8IUN9;Q8IV16;Q8IV61;Q8N3R9;Q8N3V7;Q8N9I0;Q8TAV3;Q8TD16;Q8TDB8;Q8TDT2;Q8WUG5;Q8WX93;Q96AC1;Q96AP7;Q96DZ5;Q96JJ7;Q99523;Q9BQG1;Q9BQJ4;Q9BXL7;Q9BZM6;Q9GZV5;Q9H190;Q9H1V8;Q9H254;Q9H3T2;Q9NP60;Q9NPC2;Q9NQ84;Q9NQ90;Q9NQC3;Q9NQX7;Q9NV96;Q9NYG8;Q9NZ20;Q9NZN3;Q9NZV1;Q9UBI4;Q9UHG3;Q9ULC0;Q9ULD8;Q9ULV8;Q9UM47;Q9UQB3;Q9Y228;Q9Y257;Q9Y272;Q9Y287;Q9Y490;Q9Y6H8;A6NMB1;O76001;O95976;P63215;Q15617;Q8NBR0;Q8TBH0;Q92806;Q96KN1;Q96LA9;Q9BXT2;Q9Y2U2;A6NHG9;P59551;Q13046;Q5GH73;Q5JQS5;Q6IF42;Q6IFN5;Q6UWT2;Q8NGC4;Q8NGE0;Q8NGE9;Q8NGN4;Q8TDS7;Q96R47;Q9UGF6"
"PC1"	"GO_CC"	"0022625"	"cytosolic large ribosomal subunit "	22	693	46	7049	3.03030303030303	0.652574833309689	1.51885712377359e-07	4.59454279941509e-05	4.64361001317523	"P18077;P18124;P18621;P30050;P32969;P42766;P46777;P46778;P47914;P49207;P61254;P61313;P61927;P62424;P62888;P62891;P62899;P84098;Q02878;Q07020;Q6DKI1;Q9UNX3"
"PC2"	"GO_CC"	"0005925"	"focal adhesion "	57	695	302	7049	8.05755395683453	4.28429564477231	2.32060459856587e-05	0.00330686155295637	1.88071847158035	"O14786;O60500;O94856;P05386;P05387;P05556;P06396;P08473;P08708;P09619;P11142;P13987;P15529;P16070;P17655;P17948;P18084;P27449;P31431;P35221;P35222;P35613;P36578;P52799;P55290;P60033;P61513;P61769;P61981;P62241;P62263;P62269;P62277;P62330;P62701;P62888;P62906;P63173;P84077;Q00610;Q09666;Q13884;Q14108;Q14118;Q15366;Q15599;Q63HR2;Q68CZ2;Q8WWI1;Q8WX93;Q96AC1;Q96QB1;Q9BQI0;Q9HBL0;Q9NZN3;Q9Y490;Q53RD9"
"PC1"	"GO_CC"	"0005634"	"nucleus "	296	693	2487	7049	42.5685425685426	35.2816002269826	7.68634909547947e-05	0.0155008040092169	1.20653661666931	"A0JLT2;C9JLW8;H0YL14;O00141;O00401;O14519;O14979;O15392;O15523;O15527;O43151;O43186;O43665;O43734;O60238;O60341;O60356;O60481;O75190;O75365;O75376;O75531;O75533;O94992;O95251;O95503;O95833;P05114;P05787;P06454;P06703;P06730;P06748;P06899;P07148;P07355;P07910;P08621;P08865;P09234;P09429;P09622;P09651;P0C0S5;P0CG47;P0DME0;P0DP25;P11142;P14625;P15259;P15559;P15880;P16989;P17481;P17844;P18124;P18621;P19338;P19419;P21359;P22626;P23396;P23497;P23511;P23528;P24928;P25963;P28340;P28347;P29508;P29692;P30260;P31314;P31942;P31948;P32969;P35398;P35579;P35625;P36404;P37275;P37837;P37840;P40424;P40926;P41162;P41743;P42229;P42677;P43357;P46777;P48047;P49591;P49773;P49918;P50219;P50453;P50548;P51531;P52209;P52298;P52744;P53007;P54274;P54368;P54727;P55008;P55055;P55061;P55209;P55265;P55273;P56177;P56545;P56693;P59998;P61247;P61313;P61599;P61978;P62068;P62258;P62308;P62318;P62424;P62753;P62841;P62847;P62875;P62888;P62937;P62979;P63104;P63167;P68371;P78563;P98170;Q00839;Q02363;Q02577;Q02878;Q03923;Q04741;Q05519;Q06124;Q07020;Q08499;Q08945;Q12906;Q12974;Q12983;Q12996;Q13131;Q13185;Q13404;Q13485;Q13573;Q14011;Q14019;Q14103;Q14186;Q14678;Q14814;Q14974;Q15019;Q15287;Q15424;Q15631;Q15637;Q15785;Q16181;Q16629;Q460N5;Q53EL6;Q5JVF3;Q5RKV6;Q5VTB9;Q6EEV6;Q6FI13;Q6PEY2;Q6UB99;Q7KZF4;Q7L2J0;Q7L7L0;Q7Z7M0;Q86SJ2;Q86WA8;Q8IUQ4;Q8IXK0;Q8N1G1;Q8N3C7;Q8NC51;Q8ND76;Q8NHW3;Q8TDI0;Q8WW12;Q92833;Q92870;Q92890;Q93079;Q93096;Q96A58;Q96AE4;Q96BF6;Q96CV9;Q96N58;Q96P26;Q96PM5;Q96PV6;Q96RN5;Q96SQ5;Q99460;Q99466;Q99497;Q99584;Q99653;Q99879;Q99880;Q9BQE3;Q9BU61;Q9BUJ2;Q9BWW4;Q9BXK5;Q9BZ95;Q9H0N0;Q9H2F5;Q9H3M7;Q9H422;Q9H4L4;Q9H8S9;Q9H9L7;Q9NPI1;Q9NPJ6;Q9NQG5;Q9NRM7;Q9NSA3;Q9NSI6;Q9NTI5;Q9NUL5;Q9NWD9;Q9NZ56;Q9NZL9;Q9UBC2;Q9UBX2;Q9UJY1;Q9UKB1;Q9UKT7;Q9UKV3;Q9UL40;Q9UN36;Q9UNH7;Q9Y224;Q9Y2Z0;Q9Y3C5;Q9Y6E0;Q9Y6H1;O43345;O43812;O75346;P17035;P17038;P57077;Q0D2J5;Q15651;Q68DY1;Q6ZN55;Q92610;Q96EY9;Q96SL8;Q9UEE9;Q9UH62;Q9Y6Q3;A0A1B0GUS4;O75373;P0C6A0;Q03938;Q0VGE8;Q5VIY5;Q5VZ46;Q68DI1;Q6IQ21;Q6P280;Q6ZNG1;Q86XN6;Q8IYB9;Q8N823;Q96ER3;Q96GE5;Q9H8G1;Q9P255;E7ETH6;P0C7V8;P0DPD5;Q5VV16;Q7Z5D8;Q9Y675"
"PC1"	"GO_CC"	"0022627"	"cytosolic small ribosomal subunit "	14	693	35	7049	1.87590187590188	0.496524329692155	0.000193640416376875	0.0292881129770024	3.77806637806638	"P08865;P15880;P23396;P25398;P42677;P46783;P61247;P62249;P62753;P62841;P62847;P62854;P62857;P62979"
"PC2"	"GO_CC"	"0009897"	"external side of plasma membrane "	27	695	116	7049	3.7410071942446	1.645623492694	0.000458387535652745	0.0522561790644129	2.27330687174398	"P05556;P07858;P07996;P11279;P13987;P14207;P14415;P17655;P20273;P35968;P37173;P40189;P40259;P50895;P55290;P61769;P98164;Q14118;Q14213;Q29980;Q4VCS5;Q5VY80;Q685J3;Q8IUN9;Q8IV16;Q9BZM6;Q9ULI3"
"PC2"	"GO_CC"	"0005615"	"extracellular space "	74	695	483	7049	10.5035971223022	6.85203574975174	0.000626186323206277	0.0594877007045964	1.53291627567511	"O00299;O14786;O75368;O75882;O95407;P00748;P01042;P01178;P02461;P02776;P04155;P05013;P05019;P05067;P06396;P06858;P07355;P07858;P07996;P09237;P09486;P0C0L5;P10915;P11142;P12277;P13987;P15529;P17948;P19835;P22692;P24593;P28300;P35070;P36222;P37173;P40189;P49862;P55290;P61769;P62979;P68871;P69905;Q07092;Q08493;Q08629;Q12805;Q13444;Q14118;Q14213;Q14508;Q15084;Q16674;Q29980;Q5VY80;Q6NUI6;Q6SPF0;Q6UWY2;Q76LX8;Q8N145;Q8WWZ1;Q9BUR5;Q9BXJ3;Q9BZM6;Q9H1J5;Q9NY56;Q9NZ20;Q9P0G3;Q9UBH0;Q9Y287;P05015;Q53RD9;Q9BZD7;P60985;Q8TDS7"
"PC1"	"GO_CC"	"0070062"	"extracellular exosome "	152	693	1181	7049	21.7893217893218	16.7541495247553	0.000694503232608435	0.0840348911456207	1.30053284752692	"O00401;O00443;O00592;O14950;O15400;O43505;O43795;O60271;O75955;O76041;O95833;P00558;P00750;P04632;P05026;P05787;P06703;P06730;P06753;P07108;P07148;P07339;P07355;P07910;P08240;P08670;P08865;P08962;P09651;P0C0S5;P0CG47;P11142;P13489;P13987;P14550;P14625;P14649;P15259;P15880;P16949;P17844;P18077;P18085;P19105;P19338;P22626;P22732;P23396;P23528;P26006;P26572;P27824;P29508;P30050;P31997;P35241;P35579;P37837;P40259;P40926;P41222;P41743;P46777;P46939;P49006;P49207;P49368;P49591;P49773;P50453;P50502;P52209;P53007;P53990;P56706;P59998;P61020;P61204;P61225;P61247;P61254;P61604;P61769;P61978;P62249;P62258;P62330;P62854;P62857;P62888;P62899;P62937;P62979;P63104;P63218;P67936;P68371;P68402;P78324;P84077;Q02818;Q03167;Q13404;Q14019;Q14204;Q14974;Q15019;Q16181;Q16555;Q16629;Q16864;Q6FI13;Q7KZF4;Q7L7L0;Q7LBR1;Q7Z3Y7;Q7Z7M0;Q8NC51;Q92520;Q92692;Q92743;Q93079;Q969L2;Q99497;Q99653;Q99879;Q99880;Q9BRK5;Q9BV40;Q9H6S3;Q9H8S9;Q9NP85;Q9NZA1;Q9NZL9;Q9NZQ7;Q9UBR2;Q9UBS3;Q9UJ70;Q9UL25;Q9UL46;Q9UN36;Q9Y226;Q9Y3C5;Q9Y3E7;Q9Y617;Q9Y6E0;O95336;Q15181;Q8N0Y7;Q9NS98;Q9Y536;Q9UNX3"
"PC2"	"GO_CC"	"0043235"	"receptor complex "	19	695	74	7049	2.58992805755396	1.04979429706341	0.00123515260796336	0.08855741751993	2.46708146995917	"O14786;O60895;P05067;P05556;P09619;P16066;P17948;P18084;P23467;P32241;P35968;P37173;P40189;P98164;Q13133;Q13241;Q14213;Q9NQ84;Q9UM47"
"PC2"	"GO_CC"	"0005576"	"extracellular region "	84	695	585	7049	11.9424460431655	8.29904951056887	0.00132681424700889	0.08855741751993	1.43901371210724	"O15018;O95407;O95467;P00748;P01042;P01178;P02461;P02776;P02794;P04155;P05013;P05019;P05067;P06396;P06858;P07355;P07858;P07900;P07996;P08238;P09237;P09486;P0C0L5;P10915;P11142;P14207;P19835;P20155;P21741;P22692;P24593;P28300;P35070;P35968;P36222;P37173;P40189;P49862;P49908;P50895;P52790;P55268;P55290;P61769;P68402;P68871;P69905;Q04900;Q07092;Q10471;Q12805;Q13813;Q14118;Q14213;Q5VY80;Q685J3;Q6P988;Q6UX34;Q75N90;Q8IV16;Q8N145;Q8WWZ1;Q92563;Q99674;Q99944;Q9BRR9;Q9BUR5;Q9H1J5;Q9NZ20;Q9NZV1;Q9P0G3;Q9UBH0;Q9UHL4;Q9ULC0;Q9ULI3;Q9UM47;Q9Y287;Q9Y490;P05015;Q8NBM8;Q13046;Q6UWT2;Q8IW92;Q6UWF9"
"PC2"	"GO_CC"	"0009986"	"cell surface "	43	695	246	7049	6.0431654676259	3.48985671726486	0.00139827501347258	0.08855741751993	1.73163712932093	"O14798;O60895;P05067;P05556;P06576;P06858;P07355;P07900;P07996;P08238;P08473;P09486;P09619;P13987;P14207;P15382;P15529;P16070;P18084;P20273;P25025;P31431;Q06495;Q12879;Q13444;Q29980;Q4VCS5;Q6NUI6;Q6PJG9;Q76LX8;Q8TAV3;Q8WWI1;Q96AC1;Q96JJ7;Q99523;Q99944;Q9H3T2;Q9HBL0;Q9HDC9;Q9ULD6;Q9UM47;Q9Y490;Q13046"
"PC3"	"GO_CC"	"0022625"	"cytosolic large ribosomal subunit "	13	698	46	7049	1.71919770773639	0.652574833309689	0.00446735968488851	0.35575558726057	2.63448361778996	"P05386;P05387;P46779;P61353;P61513;P62829;P62891;P62913;P62917;P62987;P83731;Q96L21;Q9UNX3"
"PC1"	"GO_CC"	"0000786"	"nucleosome "	11	693	36	7049	1.44300144300144	0.510710739111931	0.00606260671212078	0.595651504068232	2.82547699214366	"P06899;P0C0S5;Q15014;Q49A26;Q6FI13;Q7L7L0;Q93079;Q99879;Q99880;Q9H2F5;Q9UBU8"
"PC1"	"GO_CC"	"0042788"	"polysomal ribosome "	9	693	25	7049	1.15440115440115	0.354660235494396	0.00689183558426053	0.595651504068232	3.25494949494949	"P62424;P62854;P62857;P62888;P62891;P62899;P84098;Q02878;Q07020"
"PC3"	"GO_CC"	"0042788"	"polysomal ribosome "	9	698	25	7049	1.14613180515759	0.354660235494396	0.00716629233638848	0.37336383072584	3.23163323782235	"P20290;P62273;P62854;P62891;P62913;P62917;P63220;P83731;Q8NE71"
"PC2"	"GO_CC"	"0045121"	"membrane raft "	23	695	124	7049	3.16546762589928	1.75911476805221	0.0121258005235602	0.460780419895287	1.79946623346484	"O14495;O14745;O43561;P05023;P05067;P05556;P08473;P15382;P17655;P31431;P35613;P35968;P37173;P40189;P41240;P42226;Q06495;Q6ZN44;Q96DZ5;Q96QB1;Q9BXL7;Q9UBI4;Q9ULV8"
"PC1"	"GO_CC"	"0031982"	"vesicle "	18	693	86	7049	2.45310245310245	1.22003121010072	0.0127710100882937	0.753435717200391	2.01068827813014	"O00443;O14817;O15400;O43795;P07355;P0CG47;P0DP25;P13987;P23528;P29508;P62937;P62979;P63027;P63104;Q13409;Q9BQE3;Q9BV40;Q9H6S3"
"PC1"	"GO_CC"	"0005681"	"spliceosomal complex "	16	693	75	7049	2.16450216450216	1.06398070648319	0.0143241675105274	0.753435717200391	2.03434343434343	"O14979;O75533;P07910;P08621;P09234;P09651;P11142;P19338;P22626;P31942;P62308;P62318;Q13573;Q14011;Q15637;Q96I25"
"PC1"	"GO_CC"	"0005730"	"nucleolus "	59	693	424	7049	8.36940836940837	6.01503759398496	0.0160810724847362	0.753435717200391	1.39141414141414	"O00592;O60336;O75347;O75533;P05230;P06748;P11142;P17844;P18124;P19338;P21359;P23396;P23497;P30050;P35398;P36404;P42766;P46777;P46783;P49207;P50219;P54274;P55265;P61247;P61254;P62424;P62753;P62979;P68402;P78563;P84098;Q04741;Q07020;Q08945;Q12906;Q13243;Q14152;Q14257;Q15014;Q5RKV6;Q8ND76;Q96BF6;Q99584;Q9H4L4;Q9H5J8;Q9H6L5;Q9HA38;Q9NSI6;Q9NVP1;Q9NZ56;Q9UBS3;Q9UBX2;Q9UL40;Q9UNH5;Q9Y324;Q9Y5A7;Q9Y6E0;Q6DKI1;Q96QA6"
"PC1"	"GO_CC"	"1990904"	"ribonucleoprotein complex "	20	693	106	7049	2.74170274170274	1.50375939849624	0.0169226133540196	0.753435717200391	1.82323232323232	"P06748;P08670;P09651;P11142;P17844;P18124;P19338;P22626;P23396;P31942;P46777;P61247;P61254;P61978;P62753;Q00839;Q12906;Q14103;Q7L2J0;Q9BUJ2"
"PC1"	"GO_CC"	"0015935"	"small ribosomal subunit "	6	693	13	7049	0.721500721500722	0.184423322457086	0.0174348761005049	0.753435717200391	3.91219891219891	"P62249;P62753;P62847;P62854;P62857;P62979"
"PC2"	"GO_CC"	"0022626"	"cytosolic ribosome "	15	695	70	7049	2.01438848920863	0.99304865938431	0.0189626289921687	0.658988032691148	2.02848920863309	"P05386;P08708;P36578;P50914;P61513;P62241;P62263;P62269;P62277;P62701;P62888;P62906;P62979;P63173;P63220"
"PC3"	"GO_CC"	"0022626"	"cytosolic ribosome "	15	698	70	7049	2.00573065902579	0.99304865938431	0.0193550322213867	0.68183472953706	2.01977077363897	"P05090;P05386;P46779;P61353;P61513;P62263;P62280;P62829;P62851;P62891;P62913;P62917;P62987;P63220;P83731"
"PC1"	"GO_CC"	"0005925"	"focal adhesion "	44	693	302	7049	6.2049062049062	4.28429564477231	0.0198477383786037	0.800525447937015	1.44829085557562	"O00151;O14817;O75955;O95297;P01116;P06748;P08670;P11142;P13987;P14625;P15880;P18124;P23396;P23528;P26006;P30050;P32969;P35241;P35579;P36404;P46777;P46783;P61247;P61769;P61978;P62249;P62258;P62330;P62424;P62841;P62888;P62899;P62937;P63104;P67936;P84077;P84098;Q02878;Q07020;Q14247;Q92692;Q99653;Q9NR12;Q9UL25"
