"trend"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"499"	"linear_increasing"	"GO"	"0005887"	"integral component of plasma membrane "	"1284/17829"	9.30954228083786	7.2017499579337	0.00302046098585469	1	1.29267779848176	"SYNG1_HUMAN;SC5A6_HUMAN;SEM4C_HUMAN;TMM11_HUMAN;TIKI2_HUMAN;SEM3A_HUMAN;S6A15_HUMAN;RXLT1_HUMAN;MAG_HUMAN;CD1A_HUMAN;LRC38_HUMAN;ASIC4_HUMAN;ACHA4_HUMAN;APCD1_HUMAN;I27RA_HUMAN;JAG1_HUMAN;GLRB_HUMAN;GBRA5_HUMAN;CSPG5_HUMAN;INSRR_HUMAN;NLGN2_HUMAN;MSRE_HUMAN;CALRL_HUMAN;MILR1_HUMAN;CAC1C_HUMAN;FCRL3_HUMAN;CD28_HUMAN;CRFR2_HUMAN;EPHA5_HUMAN;ACHA3_HUMAN;AGTR2_HUMAN;EPHA6_HUMAN;GBRG3_HUMAN;INGR2_HUMAN;LCAP_HUMAN;C5AR1_HUMAN;EPHA1_HUMAN;ENTP1_HUMAN;FCRL2_HUMAN;MRC1_HUMAN;MMP14_HUMAN;ILRL2_HUMAN;MC5R_HUMAN;KCNKH_HUMAN;OR5T2_HUMAN;OX2R_HUMAN;LPAR1_HUMAN;CCR4_HUMAN;FCERB_HUMAN;NPFF2_HUMAN;S39AC_HUMAN;NCKX1_HUMAN;PCDH7_HUMAN;O5AR1_HUMAN;S39A8_HUMAN;S22A3_HUMAN;S22A6_HUMAN;S22A7_HUMAN;PCD20_HUMAN;MTR1B_HUMAN;RXFP2_HUMAN;SLMAP_HUMAN;S52A2_HUMAN;SSR3_HUMAN;TLR1_HUMAN;TRPV1_HUMAN;TM266_HUMAN;S29A2_HUMAN;SC6A8_HUMAN;TSN33_HUMAN;SO5A1_HUMAN;SEM3D_HUMAN;OR1D2_HUMAN;TRPM6_HUMAN;TEN4_HUMAN;PLPR4_HUMAN;S26A3_HUMAN;T4S1_HUMAN;TYOBP_HUMAN;UCP5_HUMAN;VSXL2_HUMAN;LPAR3_HUMAN;TEN1_HUMAN;TM11A_HUMAN;TRPC7_HUMAN;TNR27_HUMAN;NTRK2_HUMAN;PACR_HUMAN;UPK1B_HUMAN;TRPC3_HUMAN;LIRA2_HUMAN;NLS1_HUMAN;ACM3_HUMAN;AT2B3_HUMAN;ADRB3_HUMAN;IGDC3_HUMAN;NTCP_HUMAN;NPY1R_HUMAN;CRCM1_HUMAN;COHA1_HUMAN;GBRB2_HUMAN;CALCR_HUMAN;ABCA1_HUMAN;ABCB5_HUMAN;CML1_HUMAN;CLTR1_HUMAN;CLC5A_HUMAN;CLCA2_HUMAN;CADH4_HUMAN;ADA1B_HUMAN;ACHA5_HUMAN;CXCR5_HUMAN;GP149_HUMAN;ADCY5_HUMAN;ADA17_HUMAN;AGRG7_HUMAN;AQP10_HUMAN;CD6_HUMAN;5HT3A_HUMAN;DRD2_HUMAN;CAV1_HUMAN"	"121/1289"
"1083"	"linear_increasing"	"GO"	"0005201"	"extracellular matrix structural constituent "	"97/17829"	1.24127230411171	0.544057434516798	0.00341065430816377	1	2.2815096814441	"COEA1_HUMAN;COBA1_HUMAN;FBLN1_HUMAN;DERM_HUMAN;LAMA4_HUMAN;NID1_HUMAN;ELN_HUMAN;IMPG1_HUMAN;TENX_HUMAN;LUM_HUMAN;COHA1_HUMAN;CO1A1_HUMAN;CO3A1_HUMAN;CO5A1_HUMAN;BGH3_HUMAN;FBLN2_HUMAN;COSA1_HUMAN"	"17/1289"
"1461"	"linear_increasing"	"GO"	"0048251"	"elastic fiber assembly "	"12/17829"	0.387897595034911	0.0673060743732122	0.00389938792978294	1	5.76318851823119	"FBLN5_HUMAN;TENX_HUMAN;MFAP4_HUMAN;MYH11_HUMAN;CO3A1_HUMAN;ATP7A_HUMAN"	"6/1289"
"747"	"linear_increasing"	"GO"	"0045202"	"synapse "	"389/17829"	3.41349883630721	2.18183857759829	0.00425938437425748	1	1.56450567487201	"S4A10_HUMAN;HPLN1_HUMAN;MAP1B_HUMAN;MAP1S_HUMAN;ACHA4_HUMAN;GLRB_HUMAN;GBRA5_HUMAN;CSPG5_HUMAN;CADM2_HUMAN;NLGN2_HUMAN;CAC1G_HUMAN;DACT1_HUMAN;ACHA3_HUMAN;APBB1_HUMAN;DPYL3_HUMAN;GBRG3_HUMAN;OR5T2_HUMAN;OX2R_HUMAN;COR1C_HUMAN;KCNN1_HUMAN;SMS_HUMAN;MTR1B_HUMAN;VAMP7_HUMAN;PTHD1_HUMAN;PLCX3_HUMAN;SC5A7_HUMAN;SMAG1_HUMAN;LPAR3_HUMAN;ZMY19_HUMAN;LIN7C_HUMAN;MYLK2_HUMAN;TPGS1_HUMAN;ACM3_HUMAN;ARRC_HUMAN;CPEB2_HUMAN;MYBPP_HUMAN;MYPR_HUMAN;KCMB1_HUMAN;GBRB2_HUMAN;CEP89_HUMAN;AL1A1_HUMAN;CACB4_HUMAN;ACHA5_HUMAN;5HT3A_HUMAN;DRD2_HUMAN"	"45/1289"
"222"	"linear_increasing"	"GO"	"0005604"	"basement membrane "	"80/17829"	1.08611326609775	0.448707162488081	0.00493438618735118	1	2.4205391776571	"PEDF_HUMAN;TINAG_HUMAN;SMOC1_HUMAN;FBLN1_HUMAN;NET3_HUMAN;CCD80_HUMAN;FREM3_HUMAN;LAMA4_HUMAN;NID1_HUMAN;VWA1_HUMAN;TSP2_HUMAN;COHA1_HUMAN;CO5A1_HUMAN;BGH3_HUMAN;COSA1_HUMAN"	"15/1289"
"901"	"linear_increasing"	"GO"	"0007519"	"skeletal muscle tissue development "	"50/17829"	0.775795190069822	0.280441976555051	0.00546234402260095	1	2.76633048875097	"SVIL_HUMAN;POPD3_HUMAN;MEOX2_HUMAN;CSRP3_HUMAN;CASQ1_HUMAN;ELN_HUMAN;MUSC_HUMAN;RXRG_HUMAN;TAZ_HUMAN;GPCP1_HUMAN;CAV1_HUMAN"	"11/1289"
"318"	"linear_increasing"	"GO"	"0005518"	"collagen binding "	"57/17829"	0.775795190069822	0.319703853272758	0.0118739719706508	1	2.42660569188682	"PCOC1_HUMAN;COEA1_HUMAN;NID1_HUMAN;SPRL1_HUMAN;TENX_HUMAN;VWF_HUMAN;AEBP1_HUMAN;LUM_HUMAN;MMP13_HUMAN;CO6A2_HUMAN;BGH3_HUMAN"	"11/1289"
"159"	"linear_increasing"	"GO"	"0005788"	"endoplasmic reticulum lumen "	"290/17829"	2.56012412723041	1.62656346401929	0.012251768709995	1	1.57394665739279	"PGLT1_HUMAN;COEA1_HUMAN;COBA1_HUMAN;CSPG2_HUMAN;GT253_HUMAN;ARSJ_HUMAN;ITIH2_HUMAN;COQA1_HUMAN;ESTD_HUMAN;APOA1_HUMAN;EST3_HUMAN;LTBP1_HUMAN;SPRL1_HUMAN;MFGM_HUMAN;TSN33_HUMAN;VWA1_HUMAN;PRS23_HUMAN;PGH2_HUMAN;CHLE_HUMAN;ARSH_HUMAN;CLN6_HUMAN;ARSF_HUMAN;IBP3_HUMAN;IC1_HUMAN;INS_HUMAN;COHA1_HUMAN;CYTC_HUMAN;CO1A1_HUMAN;CO3A1_HUMAN;CO3_HUMAN;CO5A1_HUMAN;CO6A2_HUMAN;ADA17_HUMAN;COSA1_HUMAN"	"34/1289"
"1"	"linear_increasing"	"GO"	"0072562"	"blood microparticle "	"101/17829"	1.16369278510473	0.566492792641203	0.0124847659873168	1	2.05420580847844	"C1S_HUMAN;KDM4D_HUMAN;ITIH2_HUMAN;CPN2_HUMAN;APOA1_HUMAN;CFAB_HUMAN;C1R_HUMAN;CHLE_HUMAN;A1BG_HUMAN;A2AP_HUMAN;IC1_HUMAN;HBG2_HUMAN;AACT_HUMAN;CO3_HUMAN;GELS_HUMAN;ACTH_HUMAN"	"16/1289"
"790"	"linear_increasing"	"GO"	"0008015"	"blood circulation "	"33/17829"	0.543056633048875	0.185091704526334	0.0145286941153778	1	2.9339868820086	"SDF1_HUMAN;MEOX2_HUMAN;PPLA_HUMAN;ELN_HUMAN;EPO_HUMAN;TBX20_HUMAN;IC1_HUMAN;GCYA1_HUMAN"	"8/1289"
"297"	"linear_increasing"	"GO"	"0007165"	"signal transduction "	"914/17829"	6.59425911559348	5.12647933142633	0.015194056775283	1	1.28631341107129	"PDE4B_HUMAN;PDE5A_HUMAN;PCNT_HUMAN;NRX3B_HUMAN;RASF3_HUMAN;RASF9_HUMAN;RSU1_HUMAN;SDF1_HUMAN;MAPK3_HUMAN;HAP28_HUMAN;CCN5_HUMAN;FGF16_HUMAN;ACHA4_HUMAN;1433G_HUMAN;KPCB_HUMAN;GLRB_HUMAN;GBRA5_HUMAN;IRS1_HUMAN;JAK2_HUMAN;KC1G3_HUMAN;ACHA3_HUMAN;APBB1_HUMAN;CAMLG_HUMAN;FA13A_HUMAN;FGF14_HUMAN;GBRG3_HUMAN;GRAPL_HUMAN;GREM1_HUMAN;LCAP_HUMAN;C5AR1_HUMAN;OR3A1_HUMAN;ILRL2_HUMAN;KGP1_HUMAN;NOX1_HUMAN;OR5I1_HUMAN;EPO_HUMAN;CABP2_HUMAN;COR1C_HUMAN;ANK1_HUMAN;ITK_HUMAN;RHG44_HUMAN;S39AC_HUMAN;MICA1_HUMAN;RGMB_HUMAN;PA21B_HUMAN;PTGES_HUMAN;SPRL1_HUMAN;RHG20_HUMAN;TLR1_HUMAN;UTER_HUMAN;PLCX3_HUMAN;TEN4_HUMAN;PLPR4_HUMAN;RHG15_HUMAN;TYOBP_HUMAN;TNR17_HUMAN;TGFA1_HUMAN;TRAF5_HUMAN;TNFB_HUMAN;LIRA2_HUMAN;PPR1B_HUMAN;OR6A2_HUMAN;ABL2_HUMAN;ACM3_HUMAN;COT1_HUMAN;ARRC_HUMAN;BEX5_HUMAN;2A5B_HUMAN;FGFP1_HUMAN;IL7RA_HUMAN;MYPT2_HUMAN;NTF3_HUMAN;KGP2_HUMAN;I5P2_HUMAN;GBRB2_HUMAN;CAB39_HUMAN;CNTFR_HUMAN;CO3_HUMAN;CLC5A_HUMAN;GCYA2_HUMAN;FNBP1_HUMAN;ACHA5_HUMAN;ASB2_HUMAN;ASIP_HUMAN;5HT3A_HUMAN;EDAD_HUMAN"	"86/1289"
