"trend"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"2583"	"linear_increasing"	"GO"	"0010750"	"positive regulation of nitric oxide mediated signal transduction "	"5/17829"	0.36697247706422	0.0280441976555051	0.000999083942216758	1	13.085504587156	"EGFR_HUMAN;INS_HUMAN;GCYA1_HUMAN;GCYA2_HUMAN;CAPON_HUMAN"	"5/1090"
"1312"	"linear_increasing"	"GO"	"0048251"	"elastic fiber assembly "	"12/17829"	0.458715596330275	0.0673060743732122	0.00195680422561373	1	6.81536697247706	"FBLN5_HUMAN;LTBP4_HUMAN;TENX_HUMAN;MFAP4_HUMAN;MYH11_HUMAN;CO3A1_HUMAN"	"6/1090"
"458"	"linear_increasing"	"GO"	"0008307"	"structural constituent of muscle "	"42/17829"	0.825688073394495	0.235571260306243	0.00195885870082032	1	3.50504587155963	"SYNEM_HUMAN;CAN3_HUMAN;MYL5_HUMAN;CSRP3_HUMAN;ANKR2_HUMAN;MYL9_HUMAN;MYL6_HUMAN;NEXN_HUMAN;TPM2_HUMAN;MYH11_HUMAN"	"10/1090"
"105"	"linear_increasing"	"GO"	"0005604"	"basement membrane "	"80/17829"	1.19266055045872	0.448707162488081	0.00207056120393257	1	2.65799311926605	"PEDF_HUMAN;TINAG_HUMAN;SMOC1_HUMAN;FBLN1_HUMAN;NET3_HUMAN;CCD80_HUMAN;LAMA2_HUMAN;FREM2_HUMAN;NID1_HUMAN;TSP2_HUMAN;COHA1_HUMAN;CO5A1_HUMAN;BGH3_HUMAN;COSA1_HUMAN"	"14/1090"
"1457"	"linear_increasing"	"GO"	"0004869"	"cysteine-type endopeptidase inhibitor activity "	"27/17829"	0.642201834862385	0.151438667339727	0.00246860774195353	1	4.24067278287462	"CST11_HUMAN;FETUA_HUMAN;CYTD_HUMAN;CSTL1_HUMAN;UBE2Z_HUMAN;FETUB_HUMAN;CYTC_HUMAN;BIRC7_HUMAN"	"8/1090"
"437"	"linear_increasing"	"GO"	"0001654"	"eye development "	"41/17829"	0.73394495412844	0.229962420775142	0.00563462243492404	1	3.19158648467219	"RET4_HUMAN;SMOC1_HUMAN;HIPK1_HUMAN;FREM2_HUMAN;SIX6_HUMAN;TGFB2_HUMAN;ATS18_HUMAN;MB212_HUMAN;ABCB5_HUMAN"	"9/1090"
"132"	"linear_increasing"	"GO"	"0005886"	"plasma membrane "	"4231/17829"	26.7889908256881	23.7310000560884	0.00636568021780005	1	1.1288605942595	"PD1L2_HUMAN;PDE6C_HUMAN;VATG1_HUMAN;NRX3B_HUMAN;RASE_HUMAN;SYT17_HUMAN;SYT6_HUMAN;SYT8_HUMAN;MYLK_HUMAN;O13C5_HUMAN;RHOG_HUMAN;SC5A6_HUMAN;TMPS7_HUMAN;OSBL7_HUMAN;TRI23_HUMAN;S4A10_HUMAN;S6A15_HUMAN;TM202_HUMAN;SIGL1_HUMAN;SRBS1_HUMAN;S13A1_HUMAN;SVIL_HUMAN;RAB9B_HUMAN;LRRC7_HUMAN;MAGE1_HUMAN;MAG_HUMAN;CD1A_HUMAN;HAP28_HUMAN;MAP2_HUMAN;MAST1_HUMAN;ACHA2_HUMAN;APCD1_HUMAN;JAG1_HUMAN;GLRB_HUMAN;CAN3_HUMAN;HCN1_HUMAN;HNRPF_HUMAN;IRS1_HUMAN;AQP6_HUMAN;COR1A_HUMAN;CSMD2_HUMAN;GT253_HUMAN;GPR78_HUMAN;ANO9_HUMAN;KCNV2_HUMAN;GBRA4_HUMAN;HYAL3_HUMAN;KCNU1_HUMAN;IFM5_HUMAN;KCIP2_HUMAN;KCIP4_HUMAN;JPH2_HUMAN;KCNN4_HUMAN;MYMK_HUMAN;NRG4_HUMAN;NLGN3_HUMAN;OR6C1_HUMAN;OR2L8_HUMAN;MSRE_HUMAN;AP2A1_HUMAN;CATIP_HUMAN;DCE2_HUMAN;CPNE4_HUMAN;OR4X2_HUMAN;CAC1C_HUMAN;CNGB1_HUMAN;FCERA_HUMAN;BASP1_HUMAN;CAC1G_HUMAN;CD28_HUMAN;I11RA_HUMAN;EPHA5_HUMAN;ITA4_HUMAN;JAK2_HUMAN;ITA9_HUMAN;KC1G3_HUMAN;ACHA3_HUMAN;APBB1_HUMAN;CD3Z_HUMAN;CAVN1_HUMAN;C3AR_HUMAN;CAMKV_HUMAN;COQA1_HUMAN;CNTN5_HUMAN;GBRG3_HUMAN;APOA1_HUMAN;CFAB_HUMAN;KLOTB_HUMAN;KCNE5_HUMAN;KCNG1_HUMAN;CE295_HUMAN;FREM2_HUMAN;FZD8_HUMAN;DYHC2_HUMAN;INGR2_HUMAN;KCNJ3_HUMAN;C5AR1_HUMAN;CSF1_HUMAN;DAAF4_HUMAN;EGFR_HUMAN;ENTP1_HUMAN;O52B4_HUMAN;MPP8_HUMAN;NPBW1_HUMAN;OR3A1_HUMAN;OR4C6_HUMAN;O2AT4_HUMAN;OR6B3_HUMAN;O6C76_HUMAN;O4A15_HUMAN;MMP14_HUMAN;CSF2R_HUMAN;ILRL2_HUMAN;PALLD_HUMAN;O10J3_HUMAN;KGP1_HUMAN;NKAI1_HUMAN;PMP22_HUMAN;NID1_HUMAN;NOX1_HUMAN;OR5MA_HUMAN;O6C70_HUMAN;OR2B3_HUMAN;OR4D9_HUMAN;OR5I1_HUMAN;PAQR5_HUMAN;GPR62_HUMAN;GPR63_HUMAN;ENPP5_HUMAN;LPAR1_HUMAN;LY9_HUMAN;MICA3_HUMAN;PAK3_HUMAN;MCTS1_HUMAN;NRAC_HUMAN;NRP2_HUMAN;OR6F1_HUMAN;OR5MB_HUMAN;OR8S1_HUMAN;RGS11_HUMAN;ANK1_HUMAN;NECT1_HUMAN;NEXN_HUMAN;O51A7_HUMAN;MUCL3_HUMAN;OR2D3_HUMAN;O11H6_HUMAN;PRIO_HUMAN;O10G6_HUMAN;CHD1L_HUMAN;RSLAA_HUMAN;MICA1_HUMAN;NCKX1_HUMAN;OR2W5_HUMAN;OR4D5_HUMAN;O10K2_HUMAN;O14I1_HUMAN;OSTA_HUMAN;PALM_HUMAN;PCDH7_HUMAN;RHOU_HUMAN;SIRB2_HUMAN;PK3CD_HUMAN;NIBA1_HUMAN;O13J1_HUMAN;O51F2_HUMAN;O11G2_HUMAN;S39A8_HUMAN;SHIP2_HUMAN;SLC31_HUMAN;OR5C1_HUMAN;S22A3_HUMAN;S22A7_HUMAN;OSGEP_HUMAN;SCN3B_HUMAN;RXFP2_HUMAN;SOAT_HUMAN;RNF43_HUMAN;TLR1_HUMAN;TRPV1_HUMAN;S47A2_HUMAN;S22AI_HUMAN;SC6A8_HUMAN;TSN33_HUMAN;SPB10_HUMAN;TES_HUMAN;RSLAB_HUMAN;NRX1B_HUMAN;OR1D2_HUMAN;MCEM1_HUMAN;SC5A8_HUMAN;TEN4_HUMAN;PLPR4_HUMAN;S3TC2_HUMAN;SUSD2_HUMAN;ZDHC4_HUMAN;TYOBP_HUMAN;WNT7A_HUMAN;TNR17_HUMAN;RGS12_HUMAN;LPAR3_HUMAN;MADCA_HUMAN;ZP2_HUMAN;PTPRC_HUMAN;TEN1_HUMAN;TSH3_HUMAN;ZP4_HUMAN;RELN_HUMAN;UN13A_HUMAN;TS1R1_HUMAN;O10X1_HUMAN;TRPV6_HUMAN;LIN7C_HUMAN;OR9Q1_HUMAN;PACR_HUMAN;VSTM4_HUMAN;TNFB_HUMAN;PSCA_HUMAN;ZDH21_HUMAN;UN13C_HUMAN;ULBP3_HUMAN;TRPC3_HUMAN;TRDN_HUMAN;TRPM8_HUMAN;KREM2_HUMAN;LIRA2_HUMAN;RB39B_HUMAN;RGS5_HUMAN;ADA22_HUMAN;ARFG2_HUMAN;CHLE_HUMAN;CE112_HUMAN;ASTRB_HUMAN;BEST3_HUMAN;BEST4_HUMAN;ADH1A_HUMAN;ADRB3_HUMAN;FTCD_HUMAN;HOME2_HUMAN;HCK_HUMAN;ISLR2_HUMAN;MYPR_HUMAN;GP153_HUMAN;NTCP_HUMAN;NPY1R_HUMAN;CRCM1_HUMAN;NALD2_HUMAN;MYO16_HUMAN;NDUC2_HUMAN;MAGA1_HUMAN;CPLX4_HUMAN;KCMB1_HUMAN;COHA1_HUMAN;FLNA_HUMAN;CYTC_HUMAN;CXCR1_HUMAN;KCNJ6_HUMAN;LPP_HUMAN;CALCR_HUMAN;CEP89_HUMAN;COA6_HUMAN;CNTFR_HUMAN;ABCA1_HUMAN;ABCB5_HUMAN;ACE2_HUMAN;CDAN1_HUMAN;CNTN4_HUMAN;CLTR1_HUMAN;CLTRN_HUMAN;CO3_HUMAN;CLD20_HUMAN;CLD2_HUMAN;CLD34_HUMAN;CLC4A_HUMAN;CLCA2_HUMAN;CABP8_HUMAN;GELS_HUMAN;GLIP1_HUMAN;ABHD6_HUMAN;ADA1B_HUMAN;AOC3_HUMAN;FNBP1_HUMAN;BCORL_HUMAN;CY24B_HUMAN;BGH3_HUMAN;CXCR5_HUMAN;ADCY5_HUMAN;CD5R1_HUMAN;ASM3B_HUMAN;5HT3A_HUMAN;EEPD1_HUMAN;CAV1_HUMAN;FLRT2_HUMAN"	"293/1090"
"627"	"linear_increasing"	"GO"	"0010811"	"positive regulation of cell-substrate adhesion "	"33/17829"	0.642201834862385	0.185091704526334	0.00638278363979774	1	3.46964136780651	"RSU1_HUMAN;CCD80_HUMAN;JAK2_HUMAN;COQA1_HUMAN;NID1_HUMAN;PPM1F_HUMAN;CO8A1_HUMAN;FBLN2_HUMAN"	"8/1090"
"865"	"linear_increasing"	"GO"	"0046889"	"positive regulation of lipid biosynthetic process "	"17/17829"	0.458715596330275	0.0953502720287173	0.00658970922572153	1	4.81084727468969	"SRBS1_HUMAN;APOA1_HUMAN;INS_HUMAN;CCDC3_HUMAN;ABHD6_HUMAN;APOA4_HUMAN"	"6/1090"
"1037"	"linear_increasing"	"GO"	"0030199"	"collagen fibril organization "	"52/17829"	0.825688073394495	0.291659655617253	0.00676784474158711	1	2.8309985885674	"COEA1_HUMAN;DERM_HUMAN;GREM1_HUMAN;TGFB2_HUMAN;TENX_HUMAN;TLL1_HUMAN;LUM_HUMAN;CO1A1_HUMAN;CO3A1_HUMAN;CO5A1_HUMAN"	"10/1090"
"1035"	"linear_increasing"	"GO"	"0030020"	"extracellular matrix structural constituent conferring tensile strength "	"25/17829"	0.55045871559633	0.140220988277525	0.00685299069541061	1	3.92565137614679	"COEA1_HUMAN;COHA1_HUMAN;CO1A1_HUMAN;CO3A1_HUMAN;CO5A1_HUMAN;CO6A2_HUMAN;COFA1_HUMAN"	"7/1090"
"755"	"linear_increasing"	"GO"	"0006874"	"cellular calcium ion homeostasis "	"99/17829"	1.19266055045872	0.555275113579001	0.0117015929561742	1	2.14787322768974	"SDF1_HUMAN;ELNE_HUMAN;CSRP3_HUMAN;CASQ2_HUMAN;CTRC_HUMAN;CCL19_HUMAN;NCKX1_HUMAN;RGN_HUMAN;TRDN_HUMAN;TRPM8_HUMAN;CCL13_HUMAN;EDN1_HUMAN;CAV1_HUMAN;CCL15_HUMAN"	"14/1090"
"1"	"linear_increasing"	"GO"	"0072562"	"blood microparticle "	"101/17829"	1.19266055045872	0.566492792641203	0.0130824349124152	1	2.10534108456717	"C1S_HUMAN;KDM4D_HUMAN;FETUA_HUMAN;ITIH2_HUMAN;APOA1_HUMAN;CFAB_HUMAN;C1QC_HUMAN;C1R_HUMAN;CHLE_HUMAN;AACT_HUMAN;CO3_HUMAN;GELS_HUMAN;ACTH_HUMAN;APOA4_HUMAN"	"14/1090"
"520"	"linear_increasing"	"GO"	"0004984"	"olfactory receptor activity "	"359/17829"	3.11926605504587	2.01357339166526	0.0142392382534163	1	1.54911962382766	"O13C5_HUMAN;OR6C1_HUMAN;OR2L8_HUMAN;OR4X2_HUMAN;O52B4_HUMAN;OR3A1_HUMAN;OR4C6_HUMAN;O2AT4_HUMAN;OR6B3_HUMAN;O6C76_HUMAN;O4A15_HUMAN;O10J3_HUMAN;OR5MA_HUMAN;O6C70_HUMAN;OR2B3_HUMAN;OR4D9_HUMAN;OR5I1_HUMAN;OR6F1_HUMAN;OR5MB_HUMAN;OR8S1_HUMAN;O51A7_HUMAN;OR2D3_HUMAN;O11H6_HUMAN;O10G6_HUMAN;OR2W5_HUMAN;OR4D5_HUMAN;O10K2_HUMAN;O14I1_HUMAN;O13J1_HUMAN;O51F2_HUMAN;O11G2_HUMAN;OR5C1_HUMAN;OR1D2_HUMAN;O10X1_HUMAN;OR9Q1_HUMAN"	"35/1090"
"957"	"linear_increasing"	"GO"	"0004683"	"calmodulin-dependent protein kinase activity "	"22/17829"	0.458715596330275	0.123394469684222	0.0160169879534814	1	3.7174728940784	"MAPK3_HUMAN;KCC2B_HUMAN;KCC2G_HUMAN;CAMKV_HUMAN;KCC1B_HUMAN;MYLK2_HUMAN"	"6/1090"
"1163"	"linear_increasing"	"GO"	"0051899"	"membrane depolarization "	"22/17829"	0.458715596330275	0.123394469684222	0.0160169879534814	1	3.7174728940784	"ACHA2_HUMAN;CNGB1_HUMAN;ACHA3_HUMAN;SCN3B_HUMAN;EDN1_HUMAN;CAV1_HUMAN"	"6/1090"
"1650"	"linear_increasing"	"GO"	"1901381"	"positive regulation of potassium ion transmembrane transport "	"14/17829"	0.36697247706422	0.0785237534354142	0.0161770688124876	1	4.67339449541284	"KCNN4_HUMAN;KCNE5_HUMAN;KCMB1_HUMAN;FLNA_HUMAN;CAPON_HUMAN"	"5/1090"
